Beneurez	VERcjg	benorer
num	NOMcom	nom
,	PONfbl	,
eire	NOMcom	erre
faites	VERcjg	faire
à	PRE	à
lui	PROper	il
chi	PROrel	qui
muntat	VERcjg	monter
sur	PRE	sur
le	DETdef	le
dechedement	NOMcom	déchément
;	PONfbl	;
Sire	NOMcom	seignor
est	VERcjg	estre
num	NOMcom	nom
à	PRE	à
lui	PROper	il
.	PONfrt	.

Esledecez	VERcjg	esleder
en	PRE	en
l'	DETdef	le
esguardement	NOMcom	égardement
de	PRE	de
lui	PROper	il
:	PONfbl	:
serunt	VERcjg	être
turbet	VERppe	tourber
de	PRE	de
la	DETdef	le
face	NOMcom	face
de	PRE	de
lui	PROper	il
,	PONfbl	,
del	PRE.DETdef	de
pere	NOMcom	père
des	PRE.DETdef	de.le
orfenins	NOMcom	orfenin
e	CONcoo	et
del	PRE.DETdef	de
jugedur	NOMcom	jugeur
des	PRE.DETdef	de.le
vedves	NOMcom	veuve
.	PONfrt	.

Deus	NOMpro	Dieu
en	PRE	en
sun	DETpos	son
saint	ADJqua	saint
liu	NOMcom	lieu
,	PONfbl	,
Deus	NOMpro	Dieu
chi	PROrel	qui
enhabiter	VERinf	enhabiter
fait	VERcjg	faire
d'	PRE	de
une	DETndf	un
custume	NOMcom	coutume
en	PRE	en
maisun	NOMcom	maison
;	PONfbl	;
Chi	PROrel	qui
fors	ADVgen	fors
meinet	VERcjg	mener
les	DETdef	le
liez	NOMcom	lieu
en	PRE	en
fortece	NOMcom	fortece
,	PONfbl	,
ensement	ADVgen	ensement
els	PROper	eux
chi	PROrel	qui
enasprissent	VERcjg	épasprendre
,	PONfbl	,
chi	PROrel	qui
habitent	VERcjg	habiter
en	PRE	en
sepulchres	NOMcom	sépulcre
.	PONfrt	.

Deus	NOMpro	Dieu
,	PONfbl	,
cum	CONsub	comme
tu	PROper	tu
fors	ADVgen	fors
eisseies	VERcjg	issir
en	PRE	en
l'	DETdef	le
esguardement	NOMcom	égardement
del	PRE.DETdef	de
tuen	ADJpos	ton
pople	NOMcom	peuple
,	PONfbl	,
cum	CONsub	comme
tu	PROper	tu
trespassowes	VERcjg	trépasser
el	PRE.DETdef	en
desert	NOMcom	désert
,	PONfbl	,
La	DETdef	le
terre	NOMcom	terre
est	VERcjg	estre
moüde	ADJqua	moude
;	PONfbl	;
kar	CONcoo	car
li	DETdef	le
ciel	NOMcom	ciel
deguterent	VERcjg	dégouter
de	PRE	de
la	DETdef	le
face	NOMcom	face
de	PRE	de
Deu	NOMpro	Dieu
de	PRE	de
Sinay	NOMpro	Sinay
,	PONfbl	,
de	PRE	de
la	DETdef	le
face	NOMcom	face
de	PRE	de
Deu	NOMpro	Dieu
de	PRE	de
Israel	NOMpro	Israël
.	PONfrt	.

Pluvie	NOMcom	pleive
voluntrive	NOMcom	volontrive
desseverras	VERcjg	dessevrer
,	PONfbl	,
Deus	NOMpro	Dieu
,	PONfbl	,
à	PRE	à
la	DETdef	le
tue	ADJpos	ton
hereditet	NOMcom	herritité
,	PONfbl	,
e	CONcoo	et
enfermede	VERppe	enfermer
est	VERcjg	estre
;	PONfbl	;
tu	PROper	tu
acertes	ADVgen	acertes
parfisis	VERcjg	parfaire
li	PROper	il
.	PONfrt	.

Les	DETdef	le
tues	ADJpos	tien
almailles	NOMcom	aumaille
habiterunt	VERcjg	habiter
en	PRE	en
li	PROper	il
;	PONfbl	;
tu	PROper	tu
aprestas	VERcjg	aprester
en	PRE	en
ta	DETpos	ton
dulceur	NOMcom	douceur
al	PRE.DETdef	à.le
povre	NOMcom	pauvre
,	PONfbl	,
Deus	NOMpro	Dieu
.	PONfrt	.

Li	DETdef	le
Sire	NOMcom	seignor
dunrat	VERcjg	donner
parole	NOMcom	parole
as	PRE.DETdef	à.le
predeceanz	NOMcom	predecé
,	PONfbl	,
par	PRE	par
multe	DETind	moult
vertut	NOMcom	vertu
.	PONfrt	.

Li	DETdef	le
reis	NOMcom	roi
de	PRE	de
vertuz	NOMcom	vertu
de	PRE	de
amé	NOMcom	ame
del	PRE.DETdef	de
amé	NOMcom	ame
,	PONfbl	,
e	CONcoo	et
de	PRE	de
la	DETdef	le
bealtet	NOMcom	beauté
de	PRE	de
maisun	NOMcom	maison
à	PRE	à
departir	VERinf	departir
espuilles	NOMcom	épouille
.	PONfrt	.

Si	ADVgen	si
vus	PROper	vous
dormez	VERcjg	dormir
entre	PRE	entre
meiens	DETpos	mon
clergiez	NOMcom	clergé
,	PONfbl	,
pennes	NOMcom	penne
de	PRE	de
columbe	NOMcom	colombe
surargentedes	VERppe	surargenter
,	PONfbl	,
e	CONcoo	et
les	DETdef	le
derrainetez	NOMcom	derraineté
del	PRE.DETdef	de
dos	NOMcom	dos
de	PRE	de
li	PROper	il
en	PRE	en
pallor	NOMcom	pallor
d'	PRE	de
or	NOMcom	or
.	PONfrt	.

Dementres	ADVgen	dementre
que	CONsub	que
desseivret	VERcjg	dessevrer
li	DETdef	le
celestiels	ADJqua	célestiel
les	DETdef	le
reis	NOMcom	roi
sur	PRE	sur
li	PROper	il
,	PONfbl	,
de	PRE	de
neif	NOMcom	noif
serunt	VERcjg	être
enblancit	VERppe	emblancir
en	PRE	en
Selmon	NOMpro	Selmon
;	PONfbl	;
li	DETdef	le
monz	NOMcom	monde
de	PRE	de
Deu	NOMpro	Dieu
,	PONfbl	,
monz	NOMcom	monde
gras	ADJqua	cras
.	PONfrt	.

Monz	NOMcom	mont
assemblez	VERppe	assembler
,	PONfbl	,
monz	NOMcom	monde
gras	ADJqua	cras
;	PONfbl	;
à	PRE	à
quei	PROint	quoi
suschezvus	ADJqua	suschevu
les	DETdef	le
monz	NOMcom	monde
assemblez	VERppe	assembler
?	PONfrt	?

Li	DETdef	le
monz	NOMcom	monde
,	PONfbl	,
elquel	PRE.DETrel	en.lequel
bien	NOMcom	bien
plout	VERcjg	plaire
est	VERcjg	estre
à	PRE	à
Dieu	NOMpro	Dieu
à	PRE	à
habiter	VERinf	habiter
en	PRE	en
lui	PROper	il
;	PONfbl	;
kar	CONcoo	car
li	DETdef	le
Sire	NOMcom	seignor
habiterat	VERcjg	habiter
en	PRE	en
fin	NOMcom	fin
.	PONfrt	.

Li	DETdef	le
curres	NOMcom	curre
de	PRE	de
Deu	NOMpro	Dieu
à	PRE	à
dis	DETcar	dix
milliers	NOMcom	millier
multipliable	ADJqua	multipliable
,	PONfbl	,
milliers	NOMcom	millier
d'	PRE	de
esledeceanz	NOMcom	esledes
;	PONfbl	;
li	DETdef	le
Sire	NOMcom	seignor
en	PRE	en
els	PROper	eux
en	PRE	en
Sina	NOMpro	Sina
en	PRE	en
saint	ADJqua	saint
.	PONfrt	.

Tu	PROper	tu
muntas	VERcjg	monter
en	PRE	en
halt	ADJqua	haut
,	PONfbl	,
prisis	VERppe	prendre
caitivetet	NOMcom	chétiveté
,	PONfbl	,
receus	VERppe	recevoir
duns	NOMcom	don
en	PRE	en
humes	NOMcom	homme
.	PONfrt	.

Acertes	ADVgen	acertes
les	DETdef	le
nun	NOMcom	nom
credanz	VERppa	croire
,	PONfbl	,
habiter	VERinf	habiter
nostre	DETpos	notre
Seignur	NOMcom	seigneur
Deu	NOMpro	Dieu
.	PONfrt	.

Benedeiz	NOMpro	Benoît
li	DETdef	le
Sire	NOMcom	seignor
el	PRE.DETdef	en
jurn	NOMcom	jour
chescun	DETind	chacun
jurn	NOMcom	jour
,	PONfbl	,
prospre	ADJqua	prospre
eire	NOMcom	erre
ferat	VERcjg	faire
à	PRE	à
nus	PROper	nous
Deus	NOMpro	Dieu
des	PRE.DETdef	de.le
noz	DETpos	notre
saluz	NOMcom	salu
.	PONfrt	.

Li	DETdef	le
nostre	ADJpos	notre
Deus	NOMpro	Dieu
,	PONfbl	,
deus	PROcar	deus
de	PRE	de
salfs	ADJqua	sauf
faisant	VERppa	faire
;	PONfbl	;
e	CONcoo	et
de	PRE	de
Seignur	NOMcom	seigneur
del	PRE.DETdef	de
Segnur	NOMcom	seigneur
de	PRE	de
eissement	NOMcom	aissement
de	PRE	de
mort	NOMcom	mort
.	PONfrt	.

Mais	CONcoo	mais
nequedent	ADVgen	nequedent
Deus	NOMpro	Dieu
fraindrat	VERcjg	fraindre
les	DETdef	le
chiés	NOMcom	chief
de	PRE	de
ses	DETpos	son
enemis	NOMcom	ennemi
,	PONfbl	,
la	DETdef	le
vertiz	NOMcom	vertiz
del	PRE.DETdef	de
chevel	NOMcom	cheveu
des	PRE.DETdef	de.le
paralanz	VERppa	paraler
en	PRE	en
lur	DETpos	leur
mesfaiz	NOMcom	méfait
.	PONfrt	.

Dist	VERcjg	dire
li	DETdef	le
Sire	NOMcom	seignor
:	PONfbl	:
De	PRE	de
Basan	NOMpro	Basan
convertirai	VERcjg	convertir
,	PONfbl	,
convertirai	VERcjg	convertir
el	PRE.DETdef	en
parfund	NOMcom	parfond
de	PRE	de
la	DETdef	le
mer	NOMcom	mer
.	PONfrt	.

Pur	PRE	pour
ce	PROdem	ce
que	CONsub	que
seit	VERcjg	être
enteinz	VERppe	enteindre
li	DETdef	le
tuens	ADJpos	ton
piez	NOMcom	pié
en	PRE	en
sanc	NOMcom	sanc
,	PONfbl	,
la	DETdef	le
langue	NOMcom	langue
de	PRE	de
tes	DETpos	ton
chiens	NOMcom	chien
des	PRE.DETdef	de.le
enemis	NOMcom	ennemi
,	PONfbl	,
de	PRE	de
lui	PROper	il
.	PONfrt	.

Il	PROper	il
virent	VERcjg	voir
les	DETdef	le
tuens	ADJpos	ton
entremenz	NOMcom	entrement
,	PONfbl	,
Deus	NOMpro	Dieu
,	PONfbl	,
les	DETdef	le
entremenz	NOMcom	entrement
del	PRE.DETdef	de
mien	ADJpos	mon
Deu	NOMpro	Dieu
,	PONfbl	,
del	PRE.DETdef	de
mien	ADJpos	mon
rei	NOMcom	roi
chi	PROrel	qui
est	VERcjg	estre
en	PRE	en
saint	NOMcom	saint
.	PONfrt	.

Devancirent	VERcjg	devancir
li	DETdef	le
prince	NOMcom	prince
conjuint	VERcjg	conjoindre
as	PRE.DETdef	à.le
cantanz	VERppa	chanter
,	PONfbl	,
el	PRE.DETdef	en
milliu	NOMcom	millieu
des	PRE.DETdef	de.le
juvenceles	NOMcom	jouvencelle
tympanistres	NOMcom	timpanistre
.	PONfrt	.

Es	PRE.DETdef	en
iglises	NOMcom	eglise
benediseiz	VERppe	bénéisser
à	PRE	à
Deu	NOMpro	Dieu
,	PONfbl	,
al	PRE.DETdef	à.le
Seignur	NOMcom	seigneur
des	PRE.DETdef	de.le
fonteines	NOMcom	fontaine
de	PRE	de
Israel	NOMpro	Israël
.	PONfrt	.

Iluec	ADVgen	iluec
est	VERcjg	estre
Benjamin	NOMpro	Benjamin
li	DETdef	le
juvencels	NOMcom	jouvenceau
,	PONfbl	,
el	PRE.DETdef	en
trespassement	NOMcom	trépassement
de	PRE	de
pensé	NOMcom	pensé
.	PONfrt	.

Li	DETdef	le
prince	NOMcom	prince
de	PRE	de
Juda	NOMpro	Juda
sunt	VERcjg	être
duitur	NOMcom	duiteur
d'	PRE	de
els	PROper	eux
,	PONfbl	,
li	DETdef	le
prince	NOMcom	prince
de	PRE	de
Zabulon	NOMpro	Saboulon
e	CONcoo	et
li	DETdef	le
prince	NOMcom	prince
de	PRE	de
Neptalim	NOMpro	Neptalim
.	PONfrt	.

Mande	VERcjg	mander
,	PONfbl	,
Deus	NOMpro	Dieu
,	PONfbl	,
la	DETdef	le
tue	ADJpos	ton
vertut	NOMcom	vertu
;	PONfbl	;
conferme	VERcjg	confermer
,	PONfbl	,
Deus	NOMpro	Dieu
,	PONfbl	,
ice	PROdem	ice
que	PROrel	que
tu	PROper	tu
as	VERcjg	avoir
ovret	VERppe	ovrer
en	PRE	en
nus	PROper	nous
.	PONfrt	.

De	PRE	de
tun	DETpos	ton
temple	NOMcom	temple
en	PRE	en
Jerusalem	NOMpro	Jérusalem
,	PONfbl	,
à	PRE	à
tei	PROper	toi
offerrunt	VERcjg	ofrir
li	DETdef	le
rei	NOMcom	roi
duns	NOMcom	don
.	PONfrt	.

Encrepe	VERcjg	encreper
les	DETdef	le
bestes	NOMcom	beste
del	PRE.DETdef	de
rosel	NOMcom	roseau
,	PONfbl	,
congregatiun	NOMcom	congrégation
des	PRE.DETdef	de.le
tors	NOMcom	tort
ès	PRE.DETdef	en.le
vaches	NOMcom	vache
des	PRE.DETdef	de.le
poples	NOMcom	peuple
;	PONfbl	;
que	PROrel	que
il	PROper	il
forsclodent	VERcjg	forclore
els	PROper	eux
chi	PROrel	qui
provet	VERppe	prouver
sunt	VERcjg	être
par	PRE	par
argent	NOMcom	argent
.	PONfrt	.

Depart	VERcjg	departir
les	DETdef	le
genz	NOMcom	gent
chi	PROrel	qui
batailles	NOMcom	bataille
volent	VERcjg	voler
;	PONfbl	;
vendrunt	VERcjg	venir
li	DETdef	le
messagier	NOMcom	messagier
d'	PRE	de
Egypte	NOMpro	Égypte
;	PONfbl	;
Ethiopie	NOMpro	Éthiopie
devancirat	VERcjg	devancir
ses	DETpos	son
mains	NOMcom	main
à	PRE	à
Deu	NOMpro	Dieu
.	PONfrt	.

Regnes	NOMcom	règne
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
,	PONfbl	,
cantez	VERcjg	chanter
à	PRE	à
Deu	NOMpro	Dieu
,	PONfbl	,
cantez	VERcjg	chanter
al	PRE.DETdef	à.le
Seignur	NOMcom	seigneur
.	PONfrt	.

Cantez	VERcjg	chanter
à	PRE	à
Deu	NOMpro	Dieu
,	PONfbl	,
chi	PROrel	qui
muntat	VERcjg	monter
sur	PRE	sur
le	DETdef	le
ciel	NOMcom	ciel
del	PRE.DETdef	de
ciel	NOMcom	ciel
,	PONfbl	,
ad	PRE	à
orient	NOMcom	orient
.	PONfrt	.

Astetei	VERppe	astet
il	PROper	il
dunrat	VERcjg	donner
à	PRE	à
la	DETdef	le
sue	ADJpos	sien
voiz	NOMcom	voix
voiz	NOMcom	voix
de	PRE	de
vertut	NOMcom	vertu
,	PONfbl	,
dunez	VERcjg	donner
glorie	NOMcom	gloire
à	PRE	à
Deu	NOMpro	Dieu
sur	PRE	sur
Israel	NOMpro	Israël
;	PONfbl	;
sa	DETpos	son
grandece	NOMcom	grandesse
e	CONcoo	et
sa	DETpos	son
vertut	NOMcom	vertu
est	VERcjg	estre
ès	PRE.DETdef	en.le
nues	NOMcom	nüe
.	PONfrt	.

Merveillus	ADJqua	merveilleux
est	VERcjg	estre
Deus	NOMpro	Dieu
en	PRE	en
ses	DETpos	son
sainz	NOMcom	saint
,	PONfbl	,
li	DETdef	le
Deus	NOMpro	Dieu
de	PRE	de
Israel	NOMpro	Israël
ilmeesme	ADVgen	ilmeume
dunrat	VERcjg	donner
vertut	NOMcom	vertu
,	PONfbl	,
e	CONcoo	et
fortece	NOMcom	fortece
a	PRE	a
sun	DETpos	son
pople	NOMcom	peuple
,	PONfbl	,
benedeiz	VERppe	bénir
Deus	NOMpro	Dieu
.	PONfrt	.

Salf	ADJqua	sauf
me	PROper	je
fai	VERcjg	faire
,	PONfbl	,
Deus	NOMpro	Dieu
;	PONfbl	;
kar	ADVgen	car
entrerent	VERcjg	entrer
les	DETdef	le
ewes	NOMcom	eau
desque	PRE	desque
à	PRE	à
la	DETdef	le
meie	ADJpos	mien
aneme	NOMcom	âme
.	PONfrt	.

Enfichiez	VERppe	enfichier
sui	VERcjg	estre
el	PRE.DETdef	en
limun	NOMcom	limon
de	PRE	de
la	DETdef	le
parfundece	NOMcom	parfondesse
,	PONfbl	,
e	CONcoo	et
nen	ADVneg	ne
est	VERcjg	estre
substance	NOMcom	subtance
.	PONfrt	.

Je	PROper	je
vinc	VERcjg	venir
en	PRE	en
la	DETdef	le
haltece	NOMcom	hautesse
de	PRE	de
mer	NOMcom	mer
,	PONfbl	,
e	CONcoo	et
la	DETdef	le
tempestet	NOMcom	tempêté
plunjat	VERcjg	plonger
mei	PROper	moi
.	PONfrt	.

Je	PROper	je
travaillai	VERcjg	travailler
crianz	VERppa	crïer
,	PONfbl	,
rowes	NOMcom	roue
faites	VERppe	faire
sunt	VERcjg	être
mes	DETpos	mon
jodes	NOMcom	jode
;	PONfbl	;
defaillirent	VERcjg	défaillir
li	DETdef	le
mien	ADJpos	mon
oil	NOMcom	oeil
,	PONfbl	,
dementres	ADVgen	dementre
que	CONsub	que
je	PROper	je
espeir	VERcjg	esperir
en	PRE	en
mien	ADJpos	mon
Deu	NOMcom	dieu
.	PONfrt	.

Multipliet	VERppe	multiplier
sunt	VERcjg	être
sur	PRE	sur
les	DETdef	le
chevels	NOMcom	cheveu
de	PRE	de
mun	DETpos	mon
chief	NOMcom	chief
,	PONfbl	,
chi	PROrel	qui
haïrent	VERcjg	häir
mei	PROper	moi
en	PRE	en
parduns	NOMcom	pardon
.	PONfrt	.

Confortet	VERppe	conforter
sunt	VERcjg	être
chi	ADVgen	ci
parsuirent	VERcjg	parsuivre
mei	PROper	moi
,	PONfbl	,
li	DETdef	le
mien	ADJpos	mon
enemi	NOMcom	ennemi
,	PONfbl	,
à	PRE	à
tort	NOMcom	tort
;	PONfbl	;
les	DETdef	le
choses	NOMcom	chose
que	PROrel	que
je	PROper	je
ne	ADVneg	ne
ravi	VERcjg	ravir
,	PONfbl	,
dunc	ADVgen	donc
parsoleie	VERcjg	parsoloir
.	PONfrt	.

Deus	NOMpro	Dieu
,	PONfbl	,
tu	PROper	tu
seis	VERcjg	sëoir
la	DETdef	le
meie	ADJpos	mien
folie	NOMcom	folie
,	PONfbl	,
e	CONcoo	et
li	DETdef	le
mien	ADJpos	mon
mesfait	NOMcom	méfait
de	PRE	de
tei	PROper	toi
ne	ADVneg	ne
sunt	VERcjg	être
repuins	NOMcom	repoing
.	PONfrt	.

Ne	ADVneg	ne
aient	VERcjg	avoir
hunte	NOMcom	honte
en	PRE	en
mei	PROper	moi
chi	PROrel	qui
atendent	VERcjg	attendre
tei	PROper	toi
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
Sire	NOMcom	seignor
de	PRE	de
vertuz	NOMcom	vertu
.	PONfrt	.

Ne	ADVneg	ne
seient	VERcjg	être
confundut	VERppe	confondre
sur	PRE	sur
mei	PROper	moi
chi	PROrel	qui
querent	VERcjg	quérir
tei	PROper	toi
,	PONfbl	,
Deus	NOMpro	Dieu
de	PRE	de
Israel	NOMpro	Israël
.	PONfrt	.

Kar	CONcoo	car
pur	PRE	pour
tei	PROper	toi
sustinc	VERcjg	soutenir
reproce	NOMcom	reproche
;	PONfbl	;
covrit	VERcjg	couvrir
confusiun	NOMcom	confusion
la	DETdef	le
meie	ADJpos	mien
face	NOMcom	face
.	PONfrt	.

Estranges	ADJqua	estrange
sui	VERcjg	estre
faiz	VERppe	faire
à	PRE	à
mes	DETpos	mon
freres	NOMcom	frère
,	PONfbl	,
e	CONcoo	et
peregrins	NOMcom	perregrin
as	PRE.DETdef	à.le
filz	NOMcom	fil
de	PRE	de
ma	DETpos	mon
mere	NOMcom	mere
.	PONfrt	.

Kar	CONcoo	car
l'	DETdef	le
envidie	NOMcom	envidie
de	PRE	de
ta	DETpos	ton
maisun	NOMcom	maison
manjat	VERcjg	manger
mei	PROper	moi
;	PONfbl	;
e	CONcoo	et
les	DETdef	le
reproces	NOMcom	reproche
des	PRE.DETdef	de.le
reprovanz	VERppa	reprover
à	PRE	à
tei	PROper	toi
,	PONfbl	,
chaïrent	VERcjg	choir
sur	PRE	sur
mei	PROper	moi
.	PONfrt	.

E	CONcoo	et
je	PROper	je
cuvri	VERcjg	couvrir
en	PRE	en
jejunie	NOMcom	jejonie
la	DETdef	le
meie	ADJpos	mien
aneme	NOMcom	âme
,	PONfbl	,
e	CONcoo	et
fait	VERppe	faire
est	VERcjg	estre
en	PRE	en
reproce	NOMcom	reproche
à	PRE	à
mei	PROper	moi
.	PONfrt	.

E	CONcoo	et
je	PROper	je
posai	VERcjg	poser
mun	DETpos	mon
vestement	NOMcom	vêtement
haire	NOMcom	haire
,	PONfbl	,
e	CONcoo	et
faiz	VERppe	faire
sui	VERcjg	estre
à	PRE	à
els	PROper	eux
en	PRE	en
parole	NOMcom	parole
.	PONfrt	.

Envers	PRE	envers
mei	PROper	moi
parlowent	VERcjg	parler
chi	PROrel	qui
sedeient	VERcjg	seoir
en	PRE	en
la	DETdef	le
porte	NOMcom	porte
,	PONfbl	,
e	CONcoo	et
en	PRE	en
mei	PROper	moi
cantowent	VERcjg	chanter
chi	PROrel	qui
beveient	VERcjg	boire
vin	NOMcom	vin
.	PONfrt	.

Je	PROper	je
acertes	ADVgen	acertes
la	DETdef	le
meie	ADJpos	mien
oreisun	NOMcom	oraison
à	PRE	à
tei	PROper	toi
,	PONfbl	,
Sire	NOMcom	seignor
;	PONfbl	;
tens	NOMcom	temps
de	PRE	de
bon	ADJqua	bon
plait	NOMcom	plaid
,	PONfbl	,
Deus	NOMpro	Dieu
.	PONfrt	.

En	PRE	en
la	DETdef	le
multitudine	NOMcom	multitudine
de	PRE	de
ta	DETpos	ton
misericorde	NOMcom	miséricorde
oimei	VERcjg	oimer
,	PONfbl	,
en	PRE	en
la	DETdef	le
vertet	NOMcom	vérité
de	PRE	de
ta	DETpos	ton
salut	NOMcom	salut
.	PONfrt	.

Ostemei	NOMcom	osteme
del	PRE.DETdef	de
fanc	NOMcom	fanc
,	PONfbl	,
que	PROrel	que
je	PROper	je
ne	ADVneg	ne
seie	VERcjg	être
enfichiet	VERppe	enficher
;	PONfbl	;
delivremei	NOMcom	delivreme
de	PRE	de
cels	PROdem	cil
chi	PROrel	qui
haïrent	VERcjg	häir
mei	PROper	moi
,	PONfbl	,
e	CONcoo	et
des	PRE.DETdef	de.le
parfundeces	NOMcom	parfondesse
des	PRE.DETdef	de.le
ewes	NOMcom	eau
.	PONfrt	.

Ne	ADVneg	ne
me	PROper	je
plunget	VERcjg	plonger
tempestet	NOMcom	tempêté
d'	PRE	de
ewe	NOMcom	eau
,	PONfbl	,
ne	CONcoo	ne
ne	ADVneg	ne
transglutet	VERcjg	trenglouter
mei	PROper	moi
la	DETdef	le
parfundece	NOMcom	parfondesse
;	PONfbl	;
ne	CONcoo	ne
ne	ADVneg	ne
cunstreignet	VERcjg	contraindre
sur	PRE	sur
mei	PROper	moi
li	DETdef	le
puiz	NOMcom	pui
sa	DETpos	son
buche	NOMcom	bouche
.	PONfrt	.

Exoimei	NOMpro	Exomeii
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
kar	CONcoo	car
benigne	ADJqua	benigne
est	VERcjg	estre
ta	DETpos	ton
misericorde	NOMcom	miséricorde
;	PONfbl	;
sulunc	PRE	selon
la	DETdef	le
multitudine	NOMcom	multitudine
de	PRE	de
tes	DETpos	ton
merciz	NOMcom	merci
,	PONfbl	,
resguarde	VERcjg	régarder
en	PRE	en
mei	PROper	moi
.	PONfrt	.

E	CONcoo	et
ne	CONcoo	ne
desturner	VERinf	détourner
la	DETdef	le
tue	ADJpos	ton
face	NOMcom	face
del	PRE.DETdef	de
tuen	ADJpos	ton
enfant	NOMcom	enfant
;	PONfbl	;
kar	CONcoo	car
je	PROper	je
sui	VERcjg	estre
triblez	VERppe	tribler
,	PONfbl	,
ignelmcnt	NOMcom	ignel
oimei	VERcjg	oimer
.	PONfrt	.

Entent	VERcjg	entendre
la	DETdef	le
meie	ADJpos	mien
aneme	NOMcom	âme
e	CONcoo	et
delivreli	VERcjg	delivrelir
;	PONfbl	;
pur	PRE	pour
mes	DETpos	mon
enemis	NOMcom	ennemi
guarismei	VERcjg	guérir
.	PONfrt	.

Tu	PROper	tu
seis	VERcjg	sëoir
le	DETdef	le
mien	ADJpos	mon
improperie	NOMcom	improperie
e	CONcoo	et
ma	DETpos	mon
confusiun	NOMcom	confusion
e	CONcoo	et
la	DETdef	le
meie	ADJpos	mien
reverence	NOMcom	révérence
.	PONfrt	.

El	PRE.DETdef	en
tuen	ADJpos	ton
esguardement	NOMcom	égardement
sunt	VERcjg	être
tuit	PROind	tot
chi	PROrel	qui
triblent	VERcjg	tribler
mei	PROper	moi
;	PONfbl	;
improperie	NOMcom	improperie
atendiet	VERcjg	attendre
mis	DETpos	mon
cuers	NOMcom	cuer
e	CONcoo	et
miserie	NOMcom	miserie
.	PONfrt	.

E	CONcoo	et
je	PROper	je
sustinc	VERcjg	soutenir
chi	ADVgen	ci
ensembledement	ADVgen	ensemblément
cuntristaz	NOMcom	contristal
;	PONfbl	;
e	CONcoo	et
ne	ADVneg	ne
fut	VERcjg	être
chi	ADVgen	ci
confortaz	VERppe	conforter
,	PONfbl	,
e	CONcoo	et
n'	ADVneg	ne
el	PROper	il
truvai	VERcjg	trouver
.	PONfrt	.

E	CONcoo	et
dunerent	VERcjg	donner
en	PRE	en
ma	DETpos	mon
viande	NOMcom	viande
fiel	NOMcom	fiel
,	PONfbl	,
e	CONcoo	et
en	PRE	en
la	DETdef	le
meie	PROpos	mien
sei	PROper	soi
abevrerent	VERcjg	abevrer
mei	PROper	moi
d'	PRE	de
aisil	NOMcom	aisil
.	PONfrt	.

Seit	VERcjg	être
faite	VERppe	faire
la	DETdef	le
lur	ADJpos	leur
table	NOMcom	table
devant	PRE	devant
els	PROper	eux
en	PRE	en
laz	NOMcom	laz
,	PONfbl	,
e	CONcoo	et
en	PRE	en
guerreduns	NOMcom	guerdon
e	CONcoo	et
en	PRE	en
escandle	NOMcom	eschandle
.	PONfrt	.

Seient	VERcjg	être
oscuré	VERppe	oscurer
li	DETdef	le
oil	NOMcom	oeil
d'	PRE	de
els	PROper	eux
,	PONfbl	,
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
veient	VERcjg	voir
;	PONfbl	;
e	CONcoo	et
le	DETdef	le
dos	NOMcom	dos
d'	PRE	de
els	PROper	eux
tute	DETind	tout
veie	NOMcom	voie
encurve	VERcjg	encourver
.	PONfrt	.

Espant	VERcjg	espandre
sur	PRE	sur
els	PROper	eux
la	DETdef	le
tue	ADJpos	ton
ire	NOMcom	ire
,	PONfbl	,
e	CONcoo	et
la	DETdef	le
forsenerie	NOMcom	forcenerie
de	PRE	de
la	DETdef	le
tue	ADJpos	ton
ire	NOMcom	ire
comprenget	VERcjg	comprendre
els	PROper	eux
.	PONfrt	.

Seit	VERcjg	être
faite	VERppe	faire
l'	DETdef	le
abitatiun	NOMcom	habitation
d'	PRE	de
els	PROper	eux
deserte	ADJqua	désert
,	PONfbl	,
e	CONcoo	et
en	PRE	en
lur	DETpos	leur
tabernacles	NOMcom	tabernacle
ne	ADVneg	ne
seit	VERcjg	être
chi	ADVgen	ci
habit	NOMcom	habit
.	PONfrt	.

Kar	CONcoo	car
celui	PROdem	cel
que	PROrel	que
tu	PROper	tu
feris	VERcjg	ferir
parsuirent	VERcjg	parsuivre
,	PONfbl	,
e	CONcoo	et
sur	PRE	sur
la	DETdef	le
dolur	NOMcom	douleur
de	PRE	de
mes	DETpos	mon
plaies	NOMcom	plaie
ajusterent	VERcjg	ajouter
.	PONfrt	.

Apose	VERcjg	aposer
felunie	NOMcom	félonie
sur	PRE	sur
la	DETdef	le
felunie	NOMcom	félonie
d'	PRE	de
els	PROper	eux
,	PONfbl	,
e	CONcoo	et
ne	ADVneg	ne
entrent	VERcjg	entrer
en	PRE	en
la	DETdef	le
tue	ADJpos	ton
justise	NOMcom	justice
.	PONfrt	.

Seient	VERcjg	être
eslavé	VERppe	eslaver
del	PRE.DETdef	de
Livre	NOMcom	livre
des	PRE.DETdef	de.le
vivanz	NOMcom	vivant
,	PONfbl	,
e	CONcoo	et
ot	VERcjg	avoir
les	DETdef	le
justes	NOMcom	juste
