Philippe	NOMpro	Philippe
terz	PROord	tiers
al	PRE.DETdef	à.le
mecresdi	NOMcom	mercredi
E	CONcoo	et
le	DETdef	le
quart	PROord	cart
al	PRE.DETdef	à.le
luesdi	NOMcom	leudi
;	PONfbl	;
Le	DETdef	le
quint	PROord	quint
al	PRE.DETdef	à.le
samadi	NOMcom	samedi
E	CONcoo	et
le	DETdef	le
siste	PROord	sexte
al	PRE.DETdef	à.le
juesdi	NOMcom	jeudi
;	PONfbl	;
E	CONcoo	et
le	DETdef	le
setime	PROord	septième
,	PONfbl	,
quant	CONsub	cant
veint	VERcjg	venir
Enz	ADVgen	ens
el	DETdef	el
marsdi	NOMcom	mardi
aveint	VERcjg	advenir
.	PONfrt	.

D'	PRE	de
iloc	ADVgen	illuec
veent	VERcjg	vëoir
a	PRE	a
cel	DETdem	cil
jur	NOMcom	jour
U	PROrel	où
cumençat	VERcjg	commencer
sun	DETpos	son
tur	NOMcom	tour
;	PONfbl	;
Tut	DETind	tout
tens	NOMcom	temps
si	ADVgen	si
avendrad	VERcjg	advenir
,	PONfbl	,
Ne	CONcoo	ne
ja	ADVgen	ja
fin	NOMcom	fin
ne	ADVneg	ne
prendrat	VERcjg	prendre
Devant	PRE	devant
ceo	PROdem	ce
qu'	CONsub	que
il	PROper	il
vendrad	VERcjg	venir
Al	PRE.DETdef	à.le
jur	NOMcom	jour
qu'	PROrel	que
il	PROper	il
cumençat	VERcjg	commencer
.	PONfrt	.

E	CONcoo	et
si	ADVgen	si
devez	VERcjg	devoir
saveir	VERinf	savoir
E	CONcoo	et
ben	ADVgen	bien
creire	VERinf	croire
pur	PRE	pour
veir	NOMcom	voir
Que	CONsub	que
.xxx	PROcar	trente
.	PONfrt	.

jurz	NOMcom	jour
cuntum	VERcjg	conter
En	PRE	en
cele	DETdem	cil
luneisun	NOMcom	lonnaison
Qu'	PROrel	que
en	PRE	en
feverer	NOMcom	féverer
aveent	VERcjg	avoir
Quant	CONsub	quand
le	DETdef	le
bisexte	NOMcom	biseste
atent	VERcjg	attendre
,	PONfbl	,
Par	PRE	par
un	DETndf	un
jur	NOMcom	jour
que	PROrel	que
i	PROadv	i
metum	VERcjg	mettre
,	PONfbl	,
Kar	CONcoo	car
plus	ADVgen	plus
nus	PROper	nous
ne	ADVneg	ne
solum	VERcjg	souloir
.	PONfrt	.

E	CONcoo	et
s'	CONsub	se
il	PROper	il
veent	VERcjg	vëoir
al	PRE.DETdef	à.le
luesdi	NOMcom	leudi
,	PONfbl	,
Sacez	VERcjg	savoir
que	CONsub	que
le	DETdef	le
marsdi	NOMcom	mardi
Iloc	ADVgen	illuec
serad	VERcjg	être
cuntéd	VERppe	compter
Al	PRE.DETdef	à.le
demain	NOMcom	demain
e	CONcoo	et
guardéd	VERppe	garder
;	PONfbl	;
E	CONcoo	et
s'	CONsub	se
il	PROper	il
vent	VERcjg	venir
al	PRE.DETdef	à.le
marsdi	NOMcom	mardi
,	PONfbl	,
Iloc	ADVgen	illuec
le	DETdef	le
mecresdi	NOMcom	mercredi
;	PONfbl	;
Si	CONsub	si
il	PROper	il
vent	VERcjg	venir
al	PRE.DETdef	à.le
mecresdi	NOMcom	mercredi
,	PONfbl	,
Iloc	ADVgen	illuec
ert	VERcjg	être
le	DETdef	le
juesdi	NOMcom	jeudi
E	CONcoo	et
s'	CONsub	se
il	PROper	il
vent	VERcjg	venir
al	PRE.DETdef	à.le
joesdi	NOMcom	josdi
,	PONfbl	,
Iloc	ADVgen	illuec
le	DETdef	le
vendresdi	NOMcom	vendredi
;	PONfbl	;
E	CONcoo	et
s'	CONsub	se
il	PROper	il
vent	VERcjg	venir
al	PRE.DETdef	à.le
vendresdi	NOMcom	vendredi
,	PONfbl	,
Iloc	ADVgen	illuec
ert	VERcjg	être
samadi	NOMcom	samedi
;	PONfbl	;
S'	CONsub	se
il	PROper	il
vent	VERcjg	venir
al	PRE.DETdef	à.le
samadi	NOMcom	samedi
,	PONfbl	,
Iloc	ADVgen	illuec
ert	VERcjg	être
icel	DETdem	cil
di	NOMcom	di
Que	PROrel	que
apelum	VERcjg	appeler
dimaine	NOMcom	dïemaine
,	PONfbl	,
Le	DETdef	le
jur	NOMcom	jour
Jesu	NOMpro	Jésus
demeine	VERcjg	démener
.	PONfrt	.

E	CONcoo	et
issi	ADVgen	issi
ert	VERcjg	être
sum	DETpos	son
curs	NOMcom	cours
Tuz	DETind	tous
tens	NOMcom	temps
e	CONcoo	et
tuz	DETind	tous
jurs	NOMcom	jour
,	PONfbl	,
Ne	CONcoo	ne
ja	ADVgen	ja
fin	ADJqua	fin
ne	ADVneg	ne
prendrat	VERcjg	prendre
Tant	ADVgen	tant
cum	CONsub	comme
cest	DETdem	cest
tens	NOMcom	temps
durad	VERcjg	donner
.	PONfrt	.

Et	CONcoo	et
or	ADVgen	or
veüm	VERcjg	voir
raisun	NOMcom	raison
Quant	CONsub	quand
nus	PROper	nous
guarder	VERinf	garder
devum	VERcjg	devoir
La	DETdef	le
feste	NOMcom	fête
saint	ADJqua	saint
Mathiu	NOMpro	Mathius
,	PONfbl	,
Dunt	PROrel	dont
mulz	DETind	moult
humes	NOMcom	homme
sunt	VERcjg	être
ciu	ADJqua	cite
,	PONfbl	,
Qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
sevent	VERcjg	savoir
guarder	VERinf	garder
Ne	CONcoo	ne
quel	DETrel	quel
jur	NOMcom	jour
celebrer	VERinf	célébrer
Quant	CONsub	quand
li	DETdef	le
besextes	NOMcom	beselte
vent	VERcjg	venir
El	PRE.DETdef	en
jur	NOMcom	jour
quë	PROrel	que
aprof	ADVgen	apruef
veent	VERcjg	vëoir
Sulunc	PRE	selon
l'	DETdef	le
entendement	NOMcom	entendement
De	PRE	de
cest'	DETdem	cist
humaine	ADJqua	humain
gent	NOMcom	gent
.	PONfrt	.

Or	ADVgen	or
le	PROper	il
vus	PROper	vous
di	VERcjg	dire
brefment	ADVgen	brefemt
,	PONfbl	,
Vëez	VERcjg	voir
i	PROadv	i
sultilement	ADVgen	sultilement
El	PRE.DETdef	en
jur	NOMcom	jour
que	PROrel	que
plus	ADVgen	plus
prés	ADVgen	près
vent	VERcjg	venir
Que	CONsub	que
sa	DETpos	son
vigile	NOMcom	vigile
tent	VERcjg	tendre
;	PONfbl	;
Hume	NOMcom	homme
ne	ADVneg	ne
deit	VERcjg	devoir
duter	VERinf	douter
Ne	CONcoo	ne
jur	NOMcom	jour
entreposer	VERinf	entreposer
Entrë	PRE	entre
icel	DETdem	cil
saint	ADJqua	saint
jur	NOMcom	jour
E	CONcoo	et
la	DETdef	le
vigile	NOMcom	vigile
jur	NOMcom	jour
,	PONfbl	,
Mais	CONcoo	mais
iloc	ADVgen	illuec
ert	VERcjg	être
guardee	VERppe	garder
La	DETdef	le
feste	NOMcom	fête
e	CONcoo	et
celebree	VERppe	célebrer
,	PONfbl	,
Issi	ADVgen	issi
cum	CONsub	comme
Turkil	NOMpro	Turcil
dit	VERcjg	dire
Par	PRE	par
veir	NOMcom	voir
en	PRE	en
sun	DETpos	son
escrit	NOMcom	écrit
E	CONcoo	et
el	PRE.DETdef	en
primer	ADJord	premier
capitele	NOMcom	chapitre
Qu'	PROrel	que
il	PROper	il
fait	VERcjg	faire
del	PRE.DETdef	de
secund	ADJord	second
livre	NOMcom	livre
.	PONfrt	.

Mais	CONcoo	mais
de	PRE	de
iceste	DETdem	cist
raisun	NOMcom	raison
Ne	ADVneg	ne
ferai	VERcjg	faire
plus	ADVgen	plus
sermun	NOMcom	sermon
;	PONfbl	;
N'	ADVneg	ne
en	PROadv	en
voil	VERcjg	vouloir
ore	ADVgen	or
plus	ADVgen	plus
parler	VERinf	parler
;	PONfbl	;
Altre	PROind	autre
voil	VERcjg	vouloir
demustrer	VERinf	démontrer
.	PONfrt	.

Del	PRE.DETdef	de
bisexte	NOMcom	biseste
truver	VERinf	trouver
,	PONfbl	,
A	PRE	a
la	DETdef	le
lune	NOMcom	lune
guarder	VERinf	garder
,	PONfbl	,
Dirai	VERcjg	dire
vus	PROper	vous
en	PROadv	en
brefment	ADVgen	brefemt
Sulunc	PRE	selon
m'	DETpos	mon
entendement	NOMcom	entendement
.	PONfrt	.

L'	DETdef	le
altre	PROind	autre
dum	PROrel	dont
ai	VERcjg	avoir
parléd	VERppe	parler
,	PONfbl	,
Cil	PROdem	cel
est	VERcjg	estre
des	PRE.DETdef	de.le
jurz	NOMcom	jour
furméd	VERppe	former
,	PONfbl	,
E	CONcoo	et
cest	PROdem	cist
est	VERcjg	estre
par	PRE	par
raisuns	NOMcom	raison
Furméd	VERppe	former
des	PRE.DETdef	de.le
luneisuns	NOMcom	lonnaison
.	PONfrt	.

E	CONcoo	et
si	ADVgen	si
devez	VERcjg	devoir
saveir	VERinf	savoir
E	CONcoo	et
ben	ADVgen	bien
creire	VERinf	croire
pur	PRE	pour
veir	NOMcom	voir
Que	CONsub	que
.xxx	PROcar	trente
.	PONfrt	.

jurz	NOMcom	jour
cuntum	VERcjg	conter
En	PRE	en
cele	DETdem	cil
luneisun	NOMcom	lonnaison
Qu'	CONsub	que
en	PRE	en
feverer	NOMcom	féverer
avent	VERcjg	advenir
Quant	CONsub	quand
le	DETdef	le
bisexte	NOMcom	biseste
vent	VERcjg	venir
;	PONfbl	;
E	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
quë	PROrel	que
avum	VERcjg	avoir
Le	DETdef	le
terme	NOMcom	terme
par	PRE	par
raisun	NOMcom	raison
Cum	CONsub	comme
nus	PROper	nous
devum	VERcjg	devoir
guarder	VERinf	garder
Pasches	NOMpro	Pâques
e	CONcoo	et
celebrer	VERinf	célébrer
,	PONfbl	,
Si	ADVgen	si
cum	CONsub	comme
fud	VERcjg	être
cumandét	VERppe	commander
As	PRE.DETdef	a
Judeus	NOMpro	Juif
e	CONcoo	et
ruvét	VERppe	rouver
Que	CONsub	que
dunc	ADVgen	donc
sacrifiassent	VERcjg	sacrifier
E	CONcoo	et
lur	DETpos	leur
paschas	NOMcom	pâques
guardassent	VERcjg	garder
Tant	ADVgen	tant
tost	ADVgen	tost
cum	CONsub	comme
il	PROper	il
vereient	VERcjg	voir
E	CONcoo	et
qu'	CONsub	que
il	PROper	il
par	PRE	par
veir	NOMcom	voir
savereient	VERcjg	savoir
Que	CONsub	que
la	DETdef	le
lune	NOMcom	lune
en	PRE	en
sun	DETpos	son
curs	NOMcom	cours
Avereit	VERcjg	avoir
.xiiii	PROcar	catorze
.	PONfrt	.

jurs	NOMcom	jour
Aprof	ADVgen	apruef
cele	DETdem	cil
saisun	NOMcom	saison
Que	PROrel	que
est	VERcjg	estre
equinoctium	NOMcom	encuintion
.	PONfrt	.

Et	CONcoo	et
equinoctium	NOMcom	encuintion
En	PRE	en
franceise	ADJqua	français
raisun	NOMcom	raison
,	PONfbl	,
Ceo	PROdem	ce
est	VERcjg	estre
que	CONsub	que
nuit	NOMcom	nuit
e	CONcoo	et
jur	NOMcom	jour
Sunt	VERcjg	être
de	PRE	de
üele	ADJqua	uel
lungur	NOMcom	longueur
,	PONfbl	,
Si	ADVgen	si
cum	CONsub	comme
jo	PROper	je
dit	VERcjg	dire
vus	PROper	vous
ai	VERcjg	avoir
Quant	CONsub	quand
des	PRE.DETdef	de.le
signes	NOMcom	signe
traitai	VERcjg	traiter
.	PONfrt	.

Dous	PROcar	deux
en	PROadv	en
sunt	VERcjg	être
en	PRE	en
vertéd	NOMcom	verité
,	PONfbl	,
Si	ADVgen	si
cum	CONsub	comme
je	PROper	je
l'	PROper	il
ai	VERcjg	avoir
truvéd	VERppe	trouver
:	PONfbl	:
Li	DETdef	le
uns	PROind	un
si	ADVgen	si
est	VERcjg	estre
vernals	ADJqua	vernel
E	CONcoo	et
li	DETdef	le
altres	PROind	autre
autumnals	ADJqua	autument
,	PONfbl	,
E	CONcoo	et
del	PRE.DETdef	de
vernal	NOMcom	vernail
est	VERcjg	estre
dite	VERppe	dire
Ceste	DETdem	cest
reule	NOMcom	règle
e	CONcoo	et
escrite	VERppe	escrire
Que	CONsub	que
nus	PROper	nous
devum	VERcjg	devoir
guarder	VERinf	garder
Pasches	NOMpro	Pâques
e	CONcoo	et
celebrer	VERinf	célébrer
Par	PRE	par
vereie	ADJqua	verai
raisun	NOMcom	raison
En	PRE	en
icele	DETdem	cil
saisun	NOMcom	saison
.	PONfrt	.

E	CONcoo	et
enpur	PRE	empour
ço	PROdem	ce
cuntum	VERcjg	conter
.Xxx	PROcar	trente
.	PONfrt	.

jurz	NOMcom	jour
par	PRE	par
raisun	NOMcom	raison
Enz	PRE	ens
el	DETdef	el
mais	NOMcom	mai
de	PRE	de
feverer	NOMcom	féverer
,	PONfbl	,
Que	PROrel	que
ne	ADVneg	ne
aium	VERcjg	avoir
encumbrer	VERinf	encombrer
Que	CONsub	que
ben	ADVgen	bien
ne	ADVneg	ne
sait	VERcjg	savoir
guardee	VERppe	garder
Pasches	NOMpro	Pâques
e	CONcoo	et
truvee	VERppe	trouver
,	PONfbl	,
Ne	CONcoo	ne
que	CONsub	que
ne	ADVneg	ne
sait	VERcjg	savoir
dampnee	VERppe	damner
La	DETdef	le
reule	NOMcom	règle
que	PROrel	que
ai	VERcjg	avoir
dunee	VERppe	donner
.	PONfrt	.

E	CONcoo	et
cel	DETdem	cil
jur	NOMcom	jour
que	PROrel	que
metum	VERcjg	mettre
Plus	ADVgen	plus
que	CONsub	que
nus	PROind	nul
ne	ADVneg	ne
solium	VERcjg	souloir
En	PRE	en
dreite	ADJqua	droit
veritéd	NOMcom	vérité
Est	VERcjg	estre
bisexte	NOMcom	biseste
appelléd	VERppe	appeler
,	PONfbl	,
E	CONcoo	et
est	VERcjg	estre
aluéd	VERppe	allouer
La	ADVgen	là
u	PROrel	où
l'	DETdef	le
altre	PROind	autre
est	VERcjg	estre
poséd	VERppe	poser
,	PONfbl	,
Kar	CONcoo	car
tut	ADVgen	tout
ensement	ADVgen	ensement
vait	VERcjg	aller
Cum	CONsub	comme
li	DETdef	le
altres	PROind	autre
fait	VERcjg	faire
.	PONfrt	.

De	ETR	de
lunationibus	ETR	lunation
E	CONcoo	et
ceo	PROdem	ce
devez	VERcjg	devoir
saveir	VERinf	savoir
E	CONcoo	et
ben	ADVgen	bien
creire	VERinf	croire
par	PRE	par
veir	NOMcom	voir
Que	CONsub	que
.xxx	PROcar	trente
.	PONfrt	.

jurz	NOMcom	jour
cuntum	VERcjg	conter
E	CONcoo	et
une	DETndf	un
luneisun	NOMcom	lonnaison
;	PONfbl	;
E	CONcoo	et
en	PRE	en
l'	DETdef	le
altre	PROind	autre
en	PRE	en
sun	DETpos	son
curs	NOMcom	cours
Cuntum	VERcjg	conter
.xx	PROcar	vint
.	PONfrt	.

ix	ADVgen	is
.	PONfrt	.

jurs	NOMcom	jour
Si	ADVgen	si
cum	CONsub	comme
Egyptïen	NOMpro	Egiptien
E	CONcoo	et
li	DETdef	le
compotistïen	NOMcom	compotistien
Unt	VERcjg	avoir
enquis	VERppe	enquerre
e	CONcoo	et
guardét	VERppe	garder
E	CONcoo	et
forment	ADVgen	fortement
espruvéd	VERppe	éprouver
Que	CONsub	que
sulunc	PRE	selon
lur	DETpos	leur
raisun	NOMcom	raison
Chascune	DETind	chascun
luneisun	NOMcom	lonnaison
Cuntent	VERcjg	comter
.xx	PROcar	vint
.	PONfrt	.

e	CONcoo	et
.ix	PROcar	nuef
.	PONfrt	.

jurs	NOMcom	jour
E	CONcoo	et
demi	NOMcom	demi
en	PRE	en
sun	DETpos	son
curs	NOMcom	cours
,	PONfbl	,
Momenz	NOMcom	moment
e	CONcoo	et
atometes	NOMcom	atomete
Que	PROrel	que
nus	PROper	nous
clamum	VERcjg	clamer
huretes	NOMcom	heurete
,	PONfbl	,
Dunt	PROrel	dont
dirum	VERcjg	dire
a	PRE	a
present	NOMcom	présent
Se	CONsub	se
Deus	NOMpro	Dieu
le	PROper	il
nus	PROper	nous
consent	VERcjg	consentir
Momentum	ETR	moment
est	ETR	estre
quadragesima	ETR	Cadrege
pars	ETR	pars
unius	ETR	Onius
ore	NOMcom	ore
,	PONfbl	,
athomus	ETR	atomus
quingentesima	ETR	quingesiM
sexagesima	ETR	Sexageme
quarta	ETR	Cart
pars	ETR	pars
unius	ETR	Onius
momenti	ETR	momenti
.	PONfrt	.

E	CONcoo	et
sacez	VERcjg	savoir
par	PRE	par
reisuns	NOMcom	raison
De	PRE	de
tutes	DETind	tous
luneisuns	NOMcom	lonnaison
Que	PROrel	que
de	PRE	de
icel	DETdem	cil
mais	NOMcom	mai
serunt	VERcjg	être
U	PROrel	où
celes	PROdem	cel
finirunt	VERcjg	finer
.	PONfrt	.

S'	CONsub	se
el	PROper	il
cumenced	VERcjg	commencer
en	PRE	en
genever	NOMcom	genevier
E	CONcoo	et
ele	PROper	il
finist	VERcjg	feindre
en	PRE	en
feverer	NOMcom	féverer
,	PONfbl	,
N'	ADVneg	ne
ert	VERcjg	être
pas	ADVneg	pas
en	PRE	en
genever	NOMcom	genevier
,	PONfbl	,
Ainz	ADVgen	ains
serad	VERcjg	être
de	PRE	de
feverer	NOMcom	féverer
;	PONfbl	;
E	CONcoo	et
iceo	PROdem	ice
guardereiz	VERcjg	garder
Tut	DETind	tout
les	DETdef	le
altres	ADJind	autre
mais	NOMcom	mai
Quant	CONsub	quand
nus	PROper	nous
demusteruns	VERcjg	démontrer
Des	PRE.DETdef	de
embolismeisuns	NOMcom	embolismant
.	PONfrt	.

Mais	CONcoo	mais
or	ADVgen	or
demusterum	VERcjg	démontrer
Cum	CONsub	comme
nus	PROper	nous
alüum	VERcjg	aller
Le	DETdef	le
demi	ADJqua	demi
jur	NOMcom	jour
que	PROrel	que
avum	VERcjg	avoir
Chascune	DETind	chascun
luneisun	NOMcom	lonnaison
:	PONfbl	:
L'	DETdef	le
une	PROind	un
laissum	VERcjg	laisser
passer	VERinf	passer
,	PONfbl	,
Nel	ADVneg.PROper	ne
volum	VERcjg	vouloir
pas	ADVneg	pas
cunter	VERinf	conter
;	PONfbl	;
En	PRE	en
l'	DETdef	le
altre	ADJind	autre
luneisun	NOMcom	lonnaison
Le	DETdef	le
demi	ADJqua	demi
jur	NOMcom	jour
pernum	VERcjg	prendre
,	PONfbl	,
Ensemble	ADVgen	ensemble
les	PROper	il
metum	VERcjg	mettre
E	CONcoo	et
un	DETndf	un
jur	NOMcom	jour
en	PROadv	en
furmum	VERcjg	former
.	PONfrt	.

Dunc	ADVgen	donc
ad	VERcjg	avoir
la	DETdef	le
luneisun	NOMcom	lonnaison
.	PONfrt	.

Xxx	DETcar	trente
.	PONfrt	.

jurz	NOMcom	jour
par	PRE	par
raisun	NOMcom	raison
.	PONfrt	.

E	CONcoo	et
cest	DETdem	cest
ordeinement	NOMcom	ordonnement
Guardum	VERcjg	garder
nus	PROper	nous
veirement	ADVgen	voirement
:	PONfbl	:
Que	CONsub	que
l'	DETdef	le
une	PROind	un
ad	VERcjg	avoir
.xxx	PROcar	trente
.	PONfrt	.

jurs	NOMcom	jour
,	PONfbl	,
Le	DETdef	le
altre	PROind	autre
.xx	PROcar	vint
.	PONfrt	.

e	CONcoo	et
.ix	PROcar	nuef
.	PONfrt	.

jurs	NOMcom	jour
Pur	PRE	pour
iceste	DETdem	cist
raisun	NOMcom	raison
Que	PROrel	que
nus	PROind	nul
mustrét	VERppe	montrer
avum	VERcjg	avoir
.	PONfrt	.

De	ETR	de
saltu	ETR	sautu
lune	ETR	lune
Et	CONcoo	et
or	ADVgen	or
demusterum	VERcjg	démontrer
Que	CONsub	que
nus	PROind	nul
salt	NOMcom	saut
apellum	VERcjg	appeler
:	PONfbl	:
Ceo	PROdem	ce
est	VERcjg	estre
salt	NOMcom	saut
,	PONfbl	,
que	PROrel	que
tressaillum	VERcjg	tressaillir
Un	DETndf	un
sul	ADJqua	seul
jur	NOMcom	jour
par	PRE	par
raisun	NOMcom	raison
De	PRE	de
cele	DETdem	cil
luneisun	NOMcom	lonnaison
Que	PROrel	que
nus	PROind	nul
en	PRE	en
juil	NOMcom	jeuil
avum	VERcjg	avoir
.	PONfrt	.

Un	DETndf	un
jur	NOMcom	jour
en	PROadv	en
sustraium	VERcjg	soustraire
Que	PROrel	que
nus	PROind	nul
salt	NOMcom	saut
appellum	VERcjg	appeler
,	PONfbl	,
E	CONcoo	et
en	PRE	en
sa	DETpos	son
luneisun	NOMcom	lonnaison
.Xx	PROcar	vingt
.	PONfrt	.

e	CONcoo	et
.ix	PROcar	nuef
.	PONfrt	.

jurs	NOMcom	jour
cuntum	VERcjg	conter
;	PONfbl	;
.Xxx	PROcar	trente
.	PONfrt	.

doüst	VERcjg	devoir
aveir	VERinf	avoir
Iceo	PROdem	cist
sacez	VERppe	savoir
par	PRE	par
veir	NOMcom	voir
Mais	CONcoo	mais
nus	PROper	nous
en	PROadv	en
sustraium	VERcjg	soustraire
Un	DETndf	un
jur	NOMcom	jour
par	PRE	par
grant	ADJqua	grant
raisun	NOMcom	raison
.	PONfrt	.

De	PRE	de
ceo	PROdem	ce
trai	VERcjg	traire
a	PRE	a
guarand	NOMcom	garant
Maister	NOMcom	maistier
Bede	NOMpro	Bédie
e	CONcoo	et
Gerland	NOMpro	Gerland
,	PONfbl	,
Turkil	NOMpro	Turcil
e	CONcoo	et
Elperi	NOMpro	Elperi
E	CONcoo	et
Nebrot	NOMpro	Nebrot
,	PONfbl	,
quë	PROrel	que
issi	ADVgen	issi
L'	PROper	il
unt	VERcjg	avoir
enquis	VERppe	enquerre
e	CONcoo	et
guardét	VERppe	garder
,	PONfbl	,
E	CONcoo	et
jeo	PROper	je
ben	ADVgen	bien
espruvéd	VERppe	éprouver
,	PONfbl	,
Que	CONsub	que
si	ADVgen	si
grant	ADJqua	grant
encumbrer	VERinf	encombrer
Nus	PROper	nous
vendrait	VERcjg	venir
si	ADVgen	si
plener	ADJqua	plénier
En	PRE	en
.cc	PROcar	cent
.	PONfrt	.

saissante	DETcar	soissante
anz	NOMcom	an
E	CONcoo	et
en	PRE	en
.xx	PROcar	vint
.	PONfrt	.

e	CONcoo	et
.v	PROcar	cinq
.	PONfrt	.

anz	ADVgen	enz
,	PONfbl	,
Quant	CONsub	quand
deverïum	VERcjg	déverier
guarder	VERinf	garder
Le	DETdef	le
sun	ADJpos	son
renuveler	VERinf	renouveler
,	PONfbl	,
De	PRE	de
.xv	PROcar	quinze
.	PONfrt	.

jurs	NOMcom	jour
serait	VERcjg	estre
;	PONfbl	;
Cest	DETdem	cest
mal	NOMcom	mal
nus	PROper	nous
en	PROadv	en
vendrait	VERcjg	venir
.	PONfrt	.

E	CONcoo	et
pur	PRE	pour
ceo	PROdem	ce
tressaillum	VERcjg	tressaillir
Icel	DETdem	icel
jur	NOMcom	jour
par	PRE	par
raisun	NOMcom	raison
.	PONfrt	.

E	CONcoo	et
si	ADVgen	si
vus	PROper	vous
demandez	VERcjg	demander
E	CONcoo	et
forment	ADVgen	fortement
enquerez	VERcjg	enquerre
Pur	PRE	pour
quei	PROrel	quoi
il	PROper	il
fud	VERcjg	être
truvéd	VERppe	trouver
E	CONcoo	et
dum	PROrel	dont
il	PROper	il
fu	VERcjg	estre
furméd	VERppe	former
,	PONfbl	,
Bede	NOMpro	Bédie
le	DETdef	le
temperéd	NOMcom	temperé
Vus	PROper	vous
dirad	VERcjg	dire
veritéd	NOMcom	vérité
.	PONfrt	.

Pur	PRE	pour
ceo	PROdem	ce
nel	ADVneg.PROper	ne
voil	VERcjg	vouloir
cunter	VERinf	conter
,	PONfbl	,
Ainz	ADVgen	ains
me	PROper	je
plaist	VERcjg	plaire
demustrer	VERinf	démontrer
Par	PRE	par
vereies	ADJqua	veroi
raisuns	NOMcom	raison
Des	PRE.DETdef	de
embolismeisuns	NOMcom	embolismant
.	PONfrt	.

Embolisme	NOMcom	embolisme
est	VERcjg	estre
creissance	NOMcom	croissance
,	PONfbl	,
Sulunc	PRE	selon
nus	PROind	nul
habundance	NOMcom	abondance
;	PONfbl	;
E	CONcoo	et
sacez	VERcjg	savoir
par	PRE	par
veritéd	NOMcom	vérité
,	PONfbl	,
De	PRE	de
urettes	NOMcom	heurette
est	VERcjg	estre
furméd	VERppe	former
,	PONfbl	,
De	PRE	de
momenz	NOMcom	moment
,	PONfbl	,
de	PRE	de
atometes	NOMcom	atomete
Quë	PROrel	que
apellum	VERcjg	appeler
huretes	NOMcom	heurete
,	PONfbl	,
Qui	PROrel	que
sunt	VERcjg	être
es	PRE.DETdef	en.le
luneisuns	NOMcom	lonnaison
,	PONfbl	,
Si	ADVgen	si
cum	CONsub	comme
nus	PROper	nous
dit	VERppe	dire
avums	VERcjg	avoir
.	PONfrt	.

E	CONcoo	et
si	ADVgen	si
vus	PROper	vous
requerez	VERcjg	requerre
Cument	ADVsub	comment
il	PROper	il
sunt	VERcjg	être
furmez	VERppe	former
,	PONfbl	,
Gerland	NOMpro	Gerland
le	PROper	il
vus	PROper	vous
dirat	VERcjg	dire
Ki	PROrel	qui
ben	ADVgen	bien
espruvéd	VERppe	éprouver
l'	PROper	il
at	VERcjg	avoir
Enz	ADVgen	ens
el	PRE.DETdef	en
quint	ADJord	quint
capitele	NOMcom	chapitre
Qu'	PROrel	que
il	PROper	il
ad	VERcjg	avoir
fait	VERppe	faire
de	PRE	de
sun	DETpos	son
livere	NOMcom	livre
,	PONfbl	,
E	CONcoo	et
Turkil	NOMpro	Turcil
el	PRE.DETdef	en
terz	ADJord	tiers
livere	VERcjg	livrer
E	CONcoo	et
el	PRE.DETdef	en
nome	ADJord	nome
capitele	NOMcom	chapitre
.	PONfrt	.

Pur	PRE	pour
ceo	PROdem	ce
nel	ADVneg.PROper	ne
voil	VERcjg	vouloir
cunter	VERinf	conter
,	PONfbl	,
Anceis	ADVgen	ainçois
voil	VERcjg	vouloir
demustrer	VERinf	démontrer
Quant	CONsub	quand
il	PROper	il
venent	VERcjg	venir
,	PONfbl	,
quant	CONsub	cant
nun	ADVneg	non
,	PONfbl	,
E	CONcoo	et
quant	CONsub	cant
nus	PROper	nous
lé	PROper	le
gardum	VERcjg	garder
.	PONfrt	.

Vëez	VERcjg	voir
i	PROadv	i
suftilment	ADVgen	suftilement
!	PONfrt	!

Dirai	VERcjg	dire
le	PROper	il
brefment	ADVgen	brefemt
:	PONfbl	:
Par	PRE	par
.xix	PROcar	vingt-six
.	PONfrt	.

anz	ADVgen	enz
vunt	VERcjg	aller
E	CONcoo	et
lur	DETpos	leur
pleners	ADJqua	plénier
curs	NOMcom	cours
funt	VERcjg	faire
,	PONfbl	,
E	CONcoo	et
en	PRE	en
la	DETdef	le
luneisun	NOMcom	lonnaison
.Xxx	PROcar	trente
.	PONfrt	.

jurz	NOMcom	jour
acuntum	VERcjg	acompter
Quant	CONsub	quand
l'	DETdef	le
embolisme	NOMcom	embolisme
vent	VERcjg	venir
.	PONfrt	.

Pur	PRE	pour
un	DETndf	un
jur	NOMcom	jour
quë	PROrel	que
i	PROadv	i
vent	VERcjg	venir
Plus	ADVgen	plus
en	PRE	en
la	DETdef	le
luneisun	NOMcom	lonnaison
Dunt	PROrel	dont
embolisme	NOMcom	embolisme
ad	VERcjg	avoir
nun	NOMcom	nom
,	PONfbl	,
Kar	CONcoo	car
ceo	PROdem	ce
est	VERcjg	estre
abundement	NOMcom	abondement
Sulunc	PRE	selon
la	DETdef	le
griue	ADJqua	grif
gent	NOMcom	gent
.	PONfrt	.

E	CONcoo	et
li	DETdef	le
primers	PROord	premier
ki	PROrel	qui
vent	VERcjg	venir
El	PRE.DETdef	en
terz	ADJord	tiers
an	NOMcom	an
nus	PROper	nous
