AMI	NOMpro	Ami
et	CONcoo	et
li	DETdef	le
petit	ADJqua	petit
,	PONfbl	,
De	PRE	de
grant	ADJqua	grant
malaige	NOMcom	malage
iestez	VERcjg	ester
plains	ADJqua	plein
et	CONcoo	et
ensprins	VERppe	emprendre
.	PONfrt	.

Meziaus	ADJqua	mesze
seroiz	VERcjg	estre
,	PONfbl	,
ma	DETpos	mon
foi	NOMcom	foi
voz	PROper	vous
en	PROadv	en
plevis	VERcjg	plevir
,	PONfbl	,
N'	ADVneg	ne
avroiz	VERcjg	avoir
secors	NOMcom	secors
de	PRE	de
parenz	NOMcom	parent
ne	CONcoo	ne
d'	PRE	de
amis	NOMcom	ami
,	PONfbl	,
Fors	ADVgen	fors
dou	PRE.DETdef	de.le
païs	NOMcom	päis
voz	PROper	vous
convenra	VERcjg	covenir
fuïr	VERinf	fuir
.	PONfbl	.
”	PONpdr	”
Toute	ADVgen	tout
vestue	VERppe	vestir
fors	ADVgen	fors
dou	PRE.DETdef	de.le
lit	NOMcom	lit
resaillit	VERcjg	resaillir
.	PONfrt	.

Dex	NOMpro	dieu
,	PONfbl	,
com	ADVint	comme
iert	VERcjg	estre
irascue	VERppe	iraistre
!	PONfrt	!

Icelle	DETdem	cil
nuit	NOMcom	nuit
le	PROper	il
laissa	VERcjg	laisser
Lubias	NOMpro	Lubies
Jusqu'	ADVgen	jusque
au	PRE.DETdef	a
demain	NOMcom	demain
que	PROrel	que
li	DETdef	le
jors	NOMcom	jour
esclaira	VERcjg	éclairer
.	PONfrt	.

Douz	DETcar	douz
chevaliers	NOMcom	chevalier
de	PRE	de
sa	DETpos	son
cort	NOMcom	cort
apella	VERcjg	apeler
,	PONfbl	,
Et	CONcoo	et
cil	PROdem	cel
l'en	PROind	loin
mainnent	VERcjg	mener
souavet	ADJqua	souave
et	CONcoo	et
le	DETdef	le
pas	NOMcom	pas
.	PONfrt	.

Devant	PRE	devant
l'	DETdef	le
evesque	NOMcom	évêque
s'	PROper	soi
en	PROadv	en
ala	VERcjg	aller
Lubias	NOMpro	Lubies
,	PONfbl	,
Ami	NOMpro	ami
encuse	VERcjg	encuser
et	CONcoo	et
trebuche	VERcjg	trebuchier
et	CONcoo	et
abat	VERcjg	abattre
.	PONfrt	.

Se	CONsub	se
le	PROper	il
servist	VERcjg	servir
et	CONcoo	et
joïst	VERcjg	jöir
et	CONcoo	et
amast	VERcjg	amer
,	PONfbl	,
La	DETdef	le
sainte	ADJqua	saint
gloire	NOMcom	gloire
en	PROadv	en
eüst	VERcjg	avoir
en	PRE	en
sa	DETpos	son
part	NOMcom	part
.	PONfrt	.

Maris	NOMcom	mari
et	CONcoo	et
fame	NOMcom	feme
ce	PROdem	ce
est	VERcjg	estre
toute	DETind	tout
une	DETndf	un
chars	NOMcom	chair
Ne	CONcoo	ne
faillir	VERinf	falir
ne	ADVneg	ne
se	PROper	soi
doivent	VERcjg	devoir
.	PONfrt	.

Dist	VERcjg	dire
Lubias	NOMpro	Lubies
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
evesques	NOMcom	évêque
gentiz	ADJqua	gentil
,	PONfbl	,
Touz	ADVgen	tout
est	VERcjg	estre
malades	ADJqua	malade
et	CONcoo	et
delgiéz	ADJqua	delgié
mes	DETpos	mon
maris	NOMcom	mari
.	PONfrt	.

Or	ADVgen	or
en	PROadv	en
panséz	VERcjg	penser
,	PONfbl	,
sire	NOMcom	seignor
evesques	NOMcom	évêque
benis	ADJqua	benis
,	PONfbl	,
Dou	PRE.DETdef	de.le
dessevrer	VERinf	dessevrer
entre	PRE	entre
moi	PROper	je
et	CONcoo	et
Ami	NOMpro	ami
.	PONfrt	.

Je	PROper	je
voz	PROper	vous
donrai	VERcjg	doner
mon	DETpos	mon
murlet	NOMcom	murlet
arrabi	ADJqua	arabi
Et	CONcoo	et
trente	DETcar	trente
livres	NOMcom	livre
de	PRE	de
deniers	NOMcom	denier
parisis	ADJqua	parisis
.	PONfrt	.

“	PONpga	“
Dex	NOMpro	dieu
,	PONfbl	,
dist	VERcjg	dire
l'	DETdef	le
evesques	NOMcom	évêque
,	PONfbl	,
qui	PROrel	que
onques	ADVgen	onque
ne	ADVneg	ne
mentis	VERcjg	mentir
,	PONfbl	,
Biaus	ADJqua	beau
tres	ADVgen	très
douz	ADJqua	doux
Dex	NOMpro	dieu
,	PONfbl	,
merveilles	NOMcom	merveille
puis	VERcjg	pöoir
oïr	VERinf	öir
!	PONfrt	!

Se	CONsub	se
touz	DETind	tous
li	DETdef	le
mondes	NOMcom	monde
le	PROper	il
pensast	VERcjg	penser
et	CONcoo	et
jehist	VERcjg	jesir
,	PONfbl	,
Sel	ADVgen.PROper	si
deüssiéz	VERcjg	devoir
et	CONcoo	et
celer	VERinf	celer
et	CONcoo	et
couvrir	VERinf	couvrir
Conme	CONsub	comme
la	DETdef	le
dame	NOMcom	dame
qui	PROrel	que
l'	PROper	il
avoit	VERcjg	avoir
a	PRE	a
mari	NOMcom	mari
.	PONfrt	.

Si	ADVgen	si
m'	PROper	je
aït	VERcjg	aidier
Dex	NOMpro	dieu
,	PONfbl	,
li	DETdef	le
Rois	NOMcom	roi
de	PRE	de
paradis	NOMcom	paradis
,	PONfbl	,
Nel	ADVneg.PROper	ne
voil	VERcjg	vouloir
par	PRE	par
moi	PROper	je
destruire	VERinf	détruire
.	PONfbl	.
”	PONpdr	”
Lubias	NOMpro	Lubies
fu	VERcjg	estre
de	PRE	de
fol	ADJqua	fol
contenement	NOMcom	contènement
Quant	CONsub	quand
a	PRE	a
l'	DETdef	le
evesque	NOMcom	évêque
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
se	PROper	soi
prent	VERcjg	prendre
:	PONfbl	:
“	PONpga	“
Moie	ADJpos	mon
est	VERcjg	estre
la	DETdef	le
ville	NOMcom	ville
et	CONcoo	et
l'	DETdef	le
annors	NOMcom	onor
qu'	PROrel	que
i	PROadv	i
apent	VERcjg	appendre
,	PONfbl	,
Ceste	DETdem	cest
terre	NOMcom	terre
est	VERcjg	estre
a	PRE	a
mon	DETpos	mon
conmandement	NOMcom	commandement
.	PONfrt	.

N'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
evesque	NOMcom	évêque
,	PONfbl	,
ne	ADVneg	ne
face	VERcjg	faire
mon	DETpos	mon
talent	NOMcom	talent
,	PONfbl	,
Nus	DETind	nul
hom	NOMcom	homme
n'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
par	PRE	par
maistrie	NOMcom	maîtrie
noient	PROind	néant
.	PONfrt	.

Laissiéz	VERcjg	laisser
la	DETdef	le
croce	NOMcom	croce
,	PONfbl	,
que	CONcoo	que
je	PROper	je
la	PROper	il
voz	PROper	vous
deffenz	VERcjg	défendre
.	PONfrt	.

“	PONpga	“
Non	ADVneg	non
ferai	VERcjg	faire
,	PONfbl	,
damme	NOMcom	dame
,	PONfbl	,
par	PRE	par
le	DETdef	le
mien	ADJpos	mon
encient	NOMcom	encient
.	PONfrt	.

S'	CONsub	se
envers	PRE	envers
Ami	NOMpro	ami
avéz	VERcjg	avoir
nul	DETind	nul
mautalent	NOMcom	maltalent
,	PONfbl	,
Guerpiz	VERcjg	guerpir
son	DETpos	son
lit	NOMcom	lit
,	PONfbl	,
nel	ADVneg.PROper	ne
laissiéz	VERcjg	laisser
por	PRE	por
noient	PROind	néant
.	PONfrt	.

Ne	ADVneg	ne
li	PROper	il
tenéz	VERcjg	tenir
ne	CONcoo	ne
foi	NOMcom	foi
ne	CONcoo	ne
sairement	NOMcom	serment
,	PONfbl	,
Car	CONcoo	car
ja	ADVgen	ja
l'	PROper	il
avéz	VERcjg	avoir
mentie	VERppe	mentir
.	PONfbl	.
”	PONpdr	”
Lubias	NOMpro	Lubies
est	VERcjg	estre
a	PRE	a
l'	DETdef	le
evesque	NOMcom	évêque
meslee	VERppe	meslee
,	PONfbl	,
Et	CONcoo	et
clers	NOMcom	clerc
et	CONcoo	et
lai	NOMcom	lai
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
le	PROper	il
sevent	VERcjg	savoir
.	PONfrt	.

Tex	PROind	tel
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
est	VERcjg	estre
encor	ADVgen	encore
garde	NOMcom	garde
donnee	VERppe	donner
Qui	PROrel	que
l'	PROper	il
esgarda	VERcjg	esgarder
com	CONsub	come
il	PROper	il
vait	VERcjg	aller
par	PRE	par
l'	DETdef	le
estree	NOMcom	estrée
.	PONfrt	.

Dist	VERcjg	dire
l'	DETdef	le
uns	PROind	un
a	PRE	a
l'	DETdef	le
autre	PROind	autre
coiement	ADVgen	coiement
a	PRE	a
celee	NOMcom	celee
;	PONfbl	;
“	PONpga	“
De	PRE	de
mon	DETpos	mon
seignor	NOMcom	seignor
or	ADVgen	or
esgardéz	VERcjg	égarder
,	PONfbl	,
compere	NOMcom	comparer
,	PONfbl	,
Gros	ADJqua	gros
a	VERcjg	avoir
le	DETdef	le
nés	NOMcom	nef
,	PONfbl	,
se	ADVgen	si
li	PROper	il
enfle	VERcjg	enfler
la	DETdef	le
levre	NOMcom	levre
Et	CONcoo	et
com	CONsub	come
l'	PROper	il
a	VERcjg	avoir
ores	ADVgen	or
contremont	ADVgen	contremont
rebiffee	VERppe	rebifer
.	PONfrt	.

Droit	ADJqua	droit
a	PRE	a
ma	DETpos	mon
damme	NOMcom	dame
,	PONfbl	,
que	PROrel	que
mal	ADVgen	mal
est	VERcjg	estre
mariee	VERppe	marïer
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
Lubias	NOMpro	Lubies
si	ADVgen	si
s'	PROper	soi
est	VERcjg	estre
tant	ADVgen	tant
poralee	VERppe	poraler
,	PONfbl	,
As	PRE.DETdef	a
riches	ADJqua	riche
homes	NOMcom	homme
a	VERcjg	avoir
donnees	VERppe	donner
soudees	NOMcom	soldée
Et	CONcoo	et
as	PRE.DETdef	à.le
borjois	NOMcom	borjois
piauls	NOMcom	peil
de	PRE	de
martre	NOMcom	martyr
affumblees	VERppe	affumbler
,	PONfbl	,
Icelle	DETdem	cil
gens	NOMcom	gens
s'	PROper	soi
est	VERcjg	estre
el	PRE.DETdef	en
monstier	NOMcom	moutier
entree	VERppe	entrer
Et	CONcoo	et
tuit	PROind	tot
ensamble	ADVgen	ensemble
a	PRE	a
l'	DETdef	le
evesque	NOMcom	évêque
crierent	VERcjg	crïer
:	PONfbl	:
“	PONpga	“
Por	PRE	por
qu'	PROint	que
avéz	VERcjg	avoir
voz	PROper	vous
nostre	DETpos	notre
damme	NOMcom	dame
avillee	VERppe	aviller
,	PONfbl	,
Qu'	CONcoo	que
a	PRE	a
un	DETndf	un
mezel	NOMcom	mesel
l'	PROper	il
avéz	VERcjg	avoir
faite	VERppe	faire
privee	ADJqua	privé
?	PONfrt	?

“	PONpga	“
Dex	NOMpro	dieu
,	PONfbl	,
dist	VERcjg	dire
l'	DETdef	le
evesques	NOMcom	évêque
,	PONfbl	,
quelle	PROint	quel
l'	PROper	il
avéz	VERcjg	avoir
trouvee	VERppe	trouver
!	PONfrt	!

Autre	DETind	autre
seignor	NOMcom	seignor
voléz	VERcjg	vouloir
qui	PROrel	que
voz	PROper	vous
agree	VERcjg	agreer
.	PONfrt	.

Au	PRE.DETdef	a
matinnet	NOMcom	matinet
soit	VERcjg	estre
ma	DETpos	mon
damme	NOMcom	dame
aprestee	VERppe	aprester
,	PONfbl	,
A	PRE	a
trois	DETcar	trois
evesques	NOMcom	évêque
soit	VERcjg	estre
la	DETdef	le
chose	NOMcom	chose
mandee	VERppe	mander
,	PONfbl	,
Ci	ADVgen	ci
convient	VERcjg	convenir
iestre	VERinf	être
a	PRE	a
la	DETdef	le
prime	NOMcom	prim
sonnee	VERppe	sonner
.	PONfrt	.

Au	PRE.DETdef	a
conte	NOMcom	conte
Ami	NOMpro	ami
soit	VERcjg	estre
la	DETdef	le
raisons	NOMcom	raison
monstree	VERppe	montrer
Et	CONcoo	et
la	DETdef	le
parole	NOMcom	parole
en	PRE	en
la	DETdef	le
sale	NOMcom	sale
pavee	VERppe	paver
.	PONfrt	.

Se	CONsub	se
Dex	NOMpro	dieu
m'	PROper	je
aït	VERcjg	aidier
,	PONfbl	,
li	DETdef	le
Glorioz	ADJqua	glorit
,	PONfbl	,
li	DETdef	le
Peres	NOMcom	pere
,	PONfbl	,
Nel	ADVneg.PROper	ne
voil	VERcjg	vouloir
par	PRE	par
moi	PROper	je
destruire	VERinf	détruire
.	PONfbl	.
”	PONpdr	”
Au	PRE.DETdef	a
matinnet	NOMcom	matinet
quant	CONsub	cant
clere	ADJqua	clair
parut	VERcjg	paroir
l'	DETdef	le
aube	NOMcom	aube
,	PONfbl	,
Grans	ADJqua	grand
fu	VERcjg	estre
la	DETdef	le
cors	NOMcom	corps
des	PRE.DETdef	de.le
evesques	NOMcom	évêque
touz	DETind	tous
quatre	PROcar	catre
.	PONfrt	.

Au	PRE.DETdef	a
conte	NOMcom	conte
Ami	NOMpro	ami
monterent	VERcjg	monter
en	PRE	en
la	DETdef	le
sale	NOMcom	sale
.	PONfrt	.

Quant	CONsub	quand
il	PROper	il
le	PROper	il
voient	VERcjg	vëoir
,	PONfbl	,
gentement	ADVgen	gentement
l'en	PROper	il
arraisnent	VERcjg	aranner
:	PONfbl	:
“	PONpga	“
Gentiz	ADJqua	gentis
hom	NOMcom	homme
sire	NOMcom	seignor
,	PONfbl	,
com	ADVint	comme
voz	PROper	vous
iestez	VERcjg	ester
malade	ADJqua	malade
!	PONfrt	!

Trestouz	DETind	trèstout
li	DETdef	le
cors	NOMcom	corps
et	CONcoo	et
li	DETdef	le
membre	NOMcom	membre
voz	PROper	vous
ardent	VERcjg	ardre
.	PONfrt	.

Dex	NOMpro	dieu
conmanda	VERcjg	commander
por	PRE	por
voir	ADJqua	voir
que	CONsub	que
fuissiéz	VERcjg	être
ladres	NOMcom	ladre
.	PONfrt	.

Quant	CONsub	quand
voz	PROper	vous
morréz	VERcjg	mourir
,	PONfbl	,
que	ADVint	que
vostre	DETpos	vostre
arme	NOMcom	âme
soit	VERcjg	estre
salve	ADJqua	sauf
!	PONfrt	!

“	PONpga	“
Dex	NOMpro	dieu
,	PONfbl	,
dist	VERcjg	dire
li	DETdef	le
cuens	NOMcom	conte
,	PONfbl	,
gel	PROper.PROper	je
preing	VERcjg	prendre
en	PRE	en
bonne	ADJqua	bon
grace	NOMcom	grâce
,	PONfbl	,
Mais	CONcoo	mais
car	ADVgen	car
proiéz	VERcjg	prier
Lubias	NOMpro	Lubies
la	DETdef	le
gaillarde	ADJqua	gaillard
,	PONfbl	,
Por	PRE	por
amor	NOMcom	amor
Deu	NOMpro	Dieu
,	PONfbl	,
le	DETdef	le
Pere	NOMcom	père
esperitable	ADJqua	esperitable
,	PONfbl	,
De	PRE	de
son	DETpos	son
avoir	VERinf	avoir
un	DETndf	un
hospital	NOMcom	hôpital
me	PROper	je
face	VERcjg	faire
Fors	ADVgen	fors
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
a	PRE	a
la	DETdef	le
porte	NOMcom	porte
de	PRE	de
Blaivies	NOMpro	Blaive
,	PONfbl	,
Et	CONcoo	et
si	ADVgen	si
m'	PROper	je
otroit	VERcjg	otroiier
le	DETdef	le
relief	NOMcom	relief
de	PRE	de
sa	DETpos	son
table	NOMcom	table
,	PONfbl	,
Que	CONsub	que
je	PROper	je
n'	ADVneg	ne
i	PROadv	i
muire	VERcjg	morir
a	PRE	a
dolor	NOMcom	dolor
et	CONcoo	et
a	PRE	a
glaive	NOMcom	glaive
.	PONfrt	.

Moult	ADVgen	moult
fera	VERcjg	faire
grant	ADJqua	grant
aumosne	NOMcom	aumône
.	PONfbl	.
”	PONpdr	”
Li	DETdef	le
haut	ADJqua	haut
demainne	NOMcom	demaine
et	CONcoo	et
li	DETdef	le
prince	NOMcom	prince
meillor	ADJqua	meillor
Lubias	NOMpro	Lubies
proient	VERcjg	prier
tuit	PROind	tot
ensamble	ADVgen	ensemble
le	DETdef	le
jor	NOMcom	jor
Que	CONsub	que
la	DETdef	le
vitaille	NOMcom	vitaille
li	PROper	il
otroit	VERcjg	otroiier
par	PRE	par
amors	NOMcom	amor
.	PONfrt	.

Elle	PROper	elle
si	ADVgen	si
fist	VERcjg	faire
maintenant	ADVgen	maintenant
oiant	VERppa	öir
toz	PROind	tot
.	PONfrt	.

Dex	NOMpro	dieu
la	PROper	il
honnisse	VERcjg	honnir
,	PONfbl	,
li	DETdef	le
Peres	NOMcom	pere
gloriouz	ADJqua	glorieux
,	PONfbl	,
Que	CONcoo	que
le	DETdef	le
couvent	NOMcom	convent
li	PROper	il
failli	VERcjg	faillir
elle	PROper	elle
tout	PROind	tout
.	PONfrt	.

Dammeldex	NOMpro	Damedieu
la	PROper	il
maudie	VERcjg	maudire
!	PONfrt	!

Li	DETdef	le
cuens	NOMcom	conte
Amis	NOMpro	ami
fu	VERcjg	estre
au	PRE.DETdef	a
dois	NOMcom	dois
apuiéz	VERppe	appuyer
,	PONfbl	,
Environ	PRE	environ
lui	PROper	il
maint	DETind	maint
baron	ADJqua	baron
chevalier	NOMcom	chevalier
.	PONfrt	.

“	PONpga	“
Seignor	NOMcom	seignor
,	PONfbl	,
dist	VERcjg	dire
il	PROper	il
,	PONfbl	,
faitez	VERcjg	faire
pais	NOMcom	paix
,	PONfbl	,
si	ADVgen	si
m'	PROper	je
oiéz	VERcjg	ouïr
.	PONfrt	.

En	PRE	en
ceste	DETdem	cest
ville	NOMcom	ville
qui	PROrel	que
moult	ADVgen	moult
fait	VERcjg	faire
a	PRE	a
prisier	VERinf	prisier
,	PONfbl	,
Je	PROper	je
i	PROadv	i
ving	VERcjg	venir
certez	ADVgen	certes
bien	ADVgen	bien
a	VERcjg	avoir
set	DETcar	sept
ans	NOMcom	an
entiers	ADJqua	entier
,	PONfbl	,
Tost	ADVgen	tost
m'	PROper	je
a	VERcjg	avoir
cist	DETdem	cest
maus	NOMcom	mal
encombré	VERppe	encombrer
par	PRE	par
pechié	NOMcom	péché
.	PONfrt	.

Li	DETdef	le
roi	NOMcom	roi
meïsmez	ADJind	mëisme
qui	PROrel	que
France	NOMpro	France
a	VERcjg	avoir
a	PRE	a
baillier	VERinf	baillier
M'	PROper	je
i	PROadv	i
ot	VERcjg	avoir
donné	VERppe	donner
Lubias	NOMpro	Lubies
a	PRE	a
moillier	NOMcom	moillier
,	PONfbl	,
Ceste	DETdem	cest
meschinne	NOMcom	meschine
au	PRE.DETdef	a
gent	ADJqua	gent
cors	NOMcom	corps
afaitié	VERppe	afaitier
.	PONfrt	.

Elle	PROper	elle
est	VERcjg	estre
moult	ADVgen	moult
jone	ADJqua	jeune
,	PONfbl	,
voldra	VERcjg	voloir
soi	PROper	soi
envoisier	VERinf	envoiser
.	PONfrt	.

S'	CONsub	se
elle	PROper	elle
mesprent	VERcjg	méprendre
,	PONfbl	,
por	PRE	por
Deu	NOMpro	Dieu
la	PROper	il
chastoiéz	VERcjg	chaster
.	PONfrt	.

Un	DETndf	un
fil	NOMcom	fil
en	PROadv	en
ai	VERcjg	avoir
,	PONfbl	,
celui	PROdem	cel
tenéz	VERcjg	tenir
voz	PROper	vous
chier	ADJqua	chier
,	PONfbl	,
Ce	PROdem	ce
est	VERcjg	estre
Girars	NOMpro	Girard
li	DETdef	le
dammoisiaus	NOMcom	damoiseau
legiers	ADJqua	legier
;	PONfbl	;
Par	PRE	par
lui	PROper	il
tenréz	VERcjg	tenir
voz	DETpos	vostre
terres	NOMcom	terre
et	CONcoo	et
vos	DETpos	votre
fiés	NOMcom	fief
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
il	PROimp	il
i	PROadv	i
a	VERcjg	avoir
serjans	NOMcom	sergent
ne	CONcoo	ne
chevaliers	NOMcom	chevalier
Ne	CONcoo	ne
un	PROind	un
ne	CONcoo	ne
autre	PROind	autre
ne	CONcoo	ne
prevost	NOMcom	prévôt
ne	CONcoo	ne
doien	NOMcom	doyen
Qui	PROrel	que
envers	PRE	envers
moi	PROper	je
ait	VERcjg	avoir
fraite	VERppe	fraindre
s'	DETpos	son
amistié	NOMcom	amistié
Ne	CONcoo	ne
sairement	NOMcom	serment
descorpé	VERppe	descorper
par	PRE	par
pechié	NOMcom	péché
,	PONfbl	,
Si	ADVgen	si
com	CONsub	come
on	PROind	on
fait	VERcjg	faire
son	DETpos	son
seignor	NOMcom	seignor
droiturier	ADJqua	droiturier
,	PONfbl	,
De	PRE	de
par	PRE	par
Jhesu	NOMpro	Jésus
li	PROper	il
pardoins	VERcjg	pardonner
le	DETdef	le
pechié	VERppe	pechié
;	PONfbl	;
Tel	PROind	tel
face	VERcjg	faire
a	PRE	a
moi	PROper	je
,	PONfbl	,
que	CONsub	que
je	PROper	je
mieus	ADVgen	mieux
ne	ADVneg	ne
voz	PROper	vous
quier	VERcjg	querre
.	PONfbl	.
”	PONpdr	”
A	PRE	a
ce	PROdem	ce
que	PROrel	que
dist	VERcjg	dire
li	DETdef	le
vaillans	VERppa	valoir
chevaliers	NOMcom	chevalier
S'	PROper	soi
estoit	VERcjg	estre
pasmee	VERppe	pasmer
sa	DETpos	son
tres	ADVgen	très
fausse	ADJqua	faus
moilliers	NOMcom	moillier
.	PONfrt	.

Quant	CONsub	quand
se	PROper	soi
relieve	VERcjg	relever
,	PONfbl	,
si	ADVgen	si
conmence	VERcjg	commencer
a	PRE	a
huchier	VERinf	huchier
:	PONfbl	:
“	PONpga	“
Gentiz	ADJqua	gentis
hom	NOMcom	homme
sire	NOMcom	seignor
,	PONfbl	,
tant	ADVgen	tant
dolans	ADJqua	dolent
noz	PROper	nous
laissiéz	VERcjg	laisser
!	PONfrt	!

”	PONpdr	”
A	PRE	a
ces	DETdem	ce
paroles	NOMcom	parole
dient	VERcjg	dire
li	DETdef	le
chevalier	NOMcom	chevalier
:	PONfbl	:
“	PONpga	“
Hé	INJ	hai
!	PONfrt	!

vaillans	ADJqua	vaillant
cuens	NOMcom	conte
,	PONfbl	,
com	ADVint	comme
tu	PROper	tu
noz	PROper	nous
lais	VERcjg	laisser
iriéz	VERppe	irer
Et	CONcoo	et
corresouz	ADJqua	corressous
,	PONfbl	,
tristes	ADJqua	triste
et	CONcoo	et
gramoiéz	VERppe	gramoiier
!	PONfrt	!

”	PONpdr	”
A	PRE	a
tant	ADVgen	tant
s'	PROper	soi
en	PROadv	en
pasment	VERcjg	pâmer
plusor	PROind	plusor
por	PRE	por
s'	DETpos	son
amistié	NOMcom	amistié
.	PONfrt	.

Lubias	NOMpro	Lubies
prinst	VERcjg	prendre
un	DETndf	un
ostel	NOMcom	ostel
qui	PROrel	que
fu	VERcjg	estre
viéz	ADJqua	viez
Par	PRE	par
defors	PRE	defors
Blaivies	NOMpro	Blaive
,	PONfbl	,
la	ADVgen	là
le	PROper	il
fist	VERcjg	faire
redrescier	VERinf	redrecier
,	PONfbl	,
Le	DETdef	le
conte	NOMcom	conte
Ami	NOMpro	ami
i	PROadv	i
voldra	VERcjg	voloir
harbergier	VERinf	harbergier
.	PONfrt	.

Procession	NOMcom	processïon
i	PROadv	i
fait	VERcjg	faire
grant	ADJqua	grant
li	DETdef	le
clergiers	NOMcom	clergier
,	PONfbl	,
Puis	ADVgen	puis
s'	PROper	soi
en	PROadv	en
retornent	VERcjg	retorner
en	PRE	en
la	DETdef	le
cité	NOMcom	cité
arriers	ADVgen	ariere
.	PONfrt	.

Dex	NOMpro	dieu
com	ADVint	comme
grant	ADJqua	grant
duel	NOMcom	duel
demainnent	VERcjg	demener
!	PONfrt	!

Or	ADVgen	or
fu	VERcjg	estre
Amis	NOMpro	ami
touz	ADVgen	tout
seuls	ADJqua	seul
en	PRE	en
l'	DETdef	le
abitacle	NOMcom	habitacle
,	PONfbl	,
Touz	ADVgen	tout
corresouz	ADJqua	corressous
et	CONcoo	et
dolans	ADJqua	dolent
et	CONcoo	et
malades	ADJqua	malade
,	PONfbl	,
Nus	DETind	nul
hom	NOMcom	homme
qui	PROrel	que
soit	VERcjg	estre
por	PRE	por
voir	NOMcom	voir
ne	ADVneg	ne
l'	PROper	il
i	PROadv	i
regarde	VERcjg	regarder
.	PONfrt	.

Girars	NOMpro	Girard
ses	DETpos	son
fiz	NOMcom	fils
s'	PROper	soi
en	PROadv	en
donne	VERcjg	donner
souvent	ADVgen	souvent
garde	NOMcom	garde
,	PONfbl	,
N'	ADVneg	ne
ot	VERcjg	avoir
que	ADVgen	que
set	DETcar	sept
ans	NOMcom	an
,	PONfbl	,
moult	ADVgen	moult
ot	VERcjg	avoir
petit	ADJqua	petit
d'	PRE	de
eaige	NOMcom	âge
,	PONfbl	,
Et	CONcoo	et
nonporquant	ADVgen	nomporcant
s'	PROper	soi
ot	VERcjg	avoir
il	PROper	il
tant	ADVgen	tant
de	PRE	de
coraige	NOMcom	courage
Qu'	CONsub	que
il	PROper	il
prent	VERcjg	prendre
le	DETdef	le
pain	NOMcom	pain
quant	CONsub	cant
il	PROper	il
puet	VERcjg	pöoir
sor	PRE	sor
la	DETdef	le
table	NOMcom	table
,	PONfbl	,
Porte	VERcjg	porter
son	DETpos	son
pere	NOMcom	père
la	ADVgen	là
fors	ADVgen	fors
en	PRE	en
l'	DETdef	le
abitacle	NOMcom	habitacle
.	PONfrt	.

Voit	VERcjg	vëoir
le	PROper	il
sa	DETpos	son
mere	NOMcom	mere
,	PONfbl	,
si	ADVgen	si
le	PROper	il
chose	VERcjg	choser
et	CONcoo	et
menace	VERcjg	menacier
,	PONfbl	,
Qu'	CONsub	que
encontre	PRE	encontre
terre	NOMcom	terre
et	CONcoo	et
a	PRE	a
poins	NOMcom	poing
et	CONcoo	et
a	PRE	a
paumes	NOMcom	paume
Le	PROper	il
batra	VERcjg	batre
tant	ADVgen	tant
que	CONsub	que
i	PROadv	i
parront	VERcjg	paroir
les	DETdef	le
traces	NOMcom	trace
.	PONfrt	.

“	PONpga	“
Fiz	NOMcom	fils
a	PRE	a
mezel	NOMcom	mesel
,	PONfbl	,
a	PRE	a
delgiet	ADJqua	delgié
et	CONcoo	et
a	PRE	a
ladre	NOMcom	lèvre
!	PONfrt	!

Ja	ADVgen	ja
n'	ADVneg	ne
iert	VERcjg	estre
uns	DETndf	un
jors	NOMcom	jour
que	CONsub	que
por	PRE	por
lui	PROper	il
ne	ADVneg	ne
voz	PROper	vous
bate	VERcjg	batre
.	PONfrt	.

Ja	ADVgen	ja
ne	ADVneg	ne
verréz	VERcjg	voir
un	DETndf	un
mois	NOMcom	mois
apréz	PRE	après
la	DETdef	le
Pasque	NOMcom	pasque
Que	CONsub	que
sor	PRE	sor
le	DETdef	le
col	NOMcom	col
te	PROper	tu
metrai	VERcjg	metre
tel	DETind	tel
parrastre	NOMcom	parâtre
,	PONfbl	,
S'	CONsub	se
il	PROper	il
ne	ADVneg	ne
te	PROper	tu
tue	VERcjg	tüer
,	PONfbl	,
il	PROper	il
fera	VERcjg	faire
trop	ADVgen	trop
que	CONsub	que
lasches	ADJqua	lasc
,	PONfbl	,
Por	PRE	por
l'	DETdef	le
ammor	NOMcom	amor
de	PRE	de
ton	DETpos	ton
pere	NOMcom	père
.	PONfbl	.
”	PONpdr	”
L'	DETdef	le
anfes	NOMcom	enfant
Girars	NOMpro	Girard
parmi	PRE	parmi
la	DETdef	le
sale	NOMcom	sale
fuit	VERcjg	fuir
,	PONfbl	,
Sor	PRE	sor
une	DETndf	un
table	NOMcom	table
an	PROadv	en
monta	VERcjg	monter
en	PRE	en
piés	NOMcom	pied
sus	ADVgen	sus
:	PONfbl	:
“	PONpga	“
Or	ADVgen	or
m'	PROper	je
