Cy	ADVgen	ci
ne	ADVneg	ne
ouysme	VERcjg	ouïr
de	PRE	de
nulle	PROind	nul
.	PONfrt	.

Et	CONcoo	et
a	PRE	a
quelle	DETint	quel
main	NOMcom	main
tendrey	VERcjg	tenr
je	PROper	je
?	PONfrt	?

Tenez	VERcjg	tenir
a	PRE	a
la	DETdef	le
droite	ADJqua	droit
main	NOMcom	main
,	PONfbl	,
et	CONcoo	et
donques	ADVgen	donc
tournés	VERcjg	tourner
a	PRE	a
la	DETdef	le
pote	ADJqua	pot
main	NOMcom	main
,	PONfbl	,
et	CONcoo	et
donques	ADVgen	donc
tout	ADVgen	tout
fin	ADJqua	fin
droit	ADJqua	droit
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
ait	VERcjg	avoir
en	PRE	en
sa	DETpos	son
garde	NOMcom	garde
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
conduye	VERcjg	conduire
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
avant	ADVgen	avant
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
bonne	ADJqua	bon
aventure	NOMcom	aventure
aiez	VERcjg	avoir
vous	PROper	vous
.	PONfrt	.

Alez	VERcjg	aler
achater	VERinf	acheter
nostre	DETpos	notre
diner	NOMcom	dinier
.	PONfrt	.

Il	PROper	il
serra	VERcjg	sëoir
fait	VERppe	faire
maintenant	ADVgen	maintenant
.	PONfrt	.

Que	PROint	que
est	VERcjg	estre
la	DETdef	le
droite	ADJqua	droit
voie	NOMcom	voie
vers	PRE	vers
Canterbers	NOMpro	Canterbert
?	PONfrt	?

Ditez	VERcjg	dire
,	PONfbl	,
a	VERcjg	avoir
il	PROimp	il
point	ADVgen	point
du	PRE.DETdef	de.le
peril	NOMcom	peril
des	PRE.DETdef	de.le
larrons	NOMcom	larron
?	PONfrt	?

Et	CONcoo	et
par	PRE	par
ou	PROint	où
purrey	VERcjg	pouvoir
je	PROper	je
passer	VERinf	passer
sauvement	ADVgen	sauvement
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
il	PROper	il
est	VERcjg	estre
assés	ADVgen	assez
sauf	ADJqua	sauf
par	PRE	par
jour	NOMcom	jour
,	PONfbl	,
mais	CONcoo	mais
encontre	PRE	encontre
la	DETdef	le
nuyt	NOMcom	nuit
il	PROper	il
est	VERcjg	estre
perilleus	ADJqua	perillos
.	PONfrt	.

Pour	PRE	pour
ce	PROdem	ce
attendez	VERcjg	attendre
jusques	PRE	jusque
a	PRE	a
demain	ADVgen	demain
.	PONfrt	.

Et	CONcoo	et
donques	ADVgen	donc
nous	PROper	nous
dejunerons	VERcjg	déjonner
ensemble	ADVgen	ensemble
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
vous	PROper	vous
choses	NOMcom	chose
seront	VERcjg	estre
accompliez	VERppe	accomplier
,	PONfbl	,
donques	ADVgen	donc
vous	PROper	vous
vous	PROper	vous
despartirez	VERcjg	départir
de	PRE	de
moy	PROper	moi
.	PONfrt	.

Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bonne	ADJqua	bon
chevauché	NOMcom	chevauché
et	CONcoo	et
vous	PROper	vous
encroisse	VERcjg	encroistre
en	PRE	en
voz	DETpos	vostre
marchandisez	NOMcom	marchandise
.	PONfrt	.

Alez	VERcjg	aler
avant	ADVgen	avant
en	PRE	en
vostre	DETpos	vostre
chemyn	NOMcom	chemin
,	PONfbl	,
que	CONsub	que
vous	PROper	vous
puissez	VERcjg	pouvoir
venir	VERinf	venir
a	PRE	a
vostre	DETpos	vostre
herbage	NOMcom	herbage
,	PONfbl	,
qar	CONcoo	car
il	PROimp	il
convient	VERcjg	convenir
que	CONsub	que
vous	PROper	vous
vous	PROper	vous
hastez	VERcjg	haster
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bonne	ADJqua	bon
aventure	NOMcom	aventure
et	CONcoo	et
vous	PROper	vous
encroisse	VERcjg	encroistre
es	PRE.DETdef	en.le
honneurs	NOMcom	honneur
,	PONfbl	,
et	CONcoo	et
vous	PROper	vous
doint	VERcjg	doner
tielle	DETind	tel
vie	NOMcom	vie
a	PRE	a
manier	NOMcom	manier
que	PROrel	que
luy	PROper	lui
en	PROadv	en
soit	VERcjg	estre
paié	VERppe	paiier
,	PONfbl	,
et	CONcoo	et
sa	DETpos	son
tresdoulce	ADJqua	tresdouz
mere	NOMcom	mere
,	PONfbl	,
Dieu	NOMpro	Dieu
pour	PRE	pour
sa	DETpos	son
grande	ADJqua	grand
grace	NOMcom	grâce
.	PONfrt	.

Mauvaise	ADJqua	mauvais
ribaud	NOMcom	ribaud
,	PONfbl	,
vous	PROper	vous
mentez	VERcjg	mentir
.	PONfrt	.

Alez	VERcjg	aler
,	PONfbl	,
ribaud	NOMcom	ribaud
,	PONfbl	,
vous	PROper	vous
pendre	VERinf	pendre
.	PONfrt	.

Ribaud	NOMcom	ribaut
,	PONfbl	,
vous	PROper	vous
estez	VERcjg	ester
digne	ADJqua	digne
d'	PRE	de
estre	VERinf	estre
perdu	VERppe	perdre
.	PONfrt	.

Alez	VERcjg	aler
decy	ADVgen	deci
,	PONfbl	,
senglent	ADJqua	sanglant
filz	NOMcom	fil
de	PRE	de
putaigne	NOMcom	poutagne
.	PONfrt	.

Certez	ADVgen	certes
,	PONfbl	,
pailard	NOMcom	paillard
,	PONfbl	,
vous	PROper	vous
ne	ADVneg	ne
eschiverez	VERcjg	esquiver
jamais	ADVgen	jamais
.	PONfrt	.

Garçon	NOMcom	garçon
,	PONfbl	,
vous	PROper	vous
le	PROper	il
achetrez	VERcjg	acheter
.	PONfrt	.

Ribaud	NOMcom	ribaut
,	PONfbl	,
vous	PROper	vous
baserez	VERcjg	baiser
mon	DETpos	mon
cuel	NOMcom	cuel
.	PONfrt	.

Va	VERcjg	aler
,	PONfbl	,
ribaud	NOMcom	ribaud
,	PONfbl	,
le	DETdef	le
diable	NOMcom	diable
vous	PROper	vous
confonde	VERcjg	confondre
.	PONfrt	.

Pailard	NOMcom	paillard
,	PONfbl	,
je	PROper	je
serrey	VERcjg	être
bien	ADVgen	bien
vengé	VERppe	venger
de	PRE	de
vous	PROper	vous
.	PONfrt	.

Ditez	VERcjg	dire
,	PONfbl	,
damoiselle	NOMcom	damoiselle
,	PONfbl	,
parlez	VERcjg	parler
a	PRE	a
moy	PROper	moi
.	PONfrt	.

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
ou	PROint	où
demourez	VERcjg	demeurer
vous	PROper	vous
?	PONfrt	?

Voullez	VERcjg	vouloir
estre	VERinf	estre
refete	VERppe	refaire
?	PONfrt	?

Je	PROper	je
vous	PROper	vous
ay	VERcjg	avoir
veu	VERppe	voir
aileurs	ADVgen	ailleurs
.	PONfrt	.

Ditez	VERcjg	dire
moy	PROper	moi
,	PONfbl	,
que	PROint	que
est	VERcjg	estre
vostre	DETpos	vostre
nom	NOMcom	nom
?	PONfrt	?

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
vuillez	VERcjg	vouloir
vous	PROper	vous
aler	VERinf	aler
ovesque	PRE	avec
moy	PROper	moi
et	CONcoo	et
vous	PROper	vous
serrez	VERcjg	être
m'	DETpos	mon
amye	NOMcom	ami
?	PONfrt	?

Et	CONcoo	et
que	PROint	que
vous	PROper	vous
donnerey	VERcjg	donner
je	PROper	je
pour	PRE	pour
estre	VERinf	estre
m'	DETpos	mon
amye	NOMcom	ami
?	PONfrt	?

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
ditez	VERcjg	dire
en	PRE	en
bonne	ADJqua	bon
foy	NOMcom	foi
.	PONfrt	.

Certez	ADVgen	certes
,	PONfbl	,
vous	PROper	vous
ne	ADVneg	ne
averez	VERcjg	avoir
plus	ADVgen	plus
pour	PRE	pour
moy	PROper	moi
.	PONfrt	.

Va	VERcjg	aler
ribaud	NOMcom	ribaud
,	PONfbl	,
et	CONcoo	et
te	PROper	tu
pens	VERcjg	penser
.	PONfrt	.

Tu	PROper	tu
mens	VERcjg	mentir
,	PONfbl	,
faulz	NOMcom	faux
villein	NOMcom	villain
.	PONfrt	.

Paillard	NOMcom	paillard
,	PONfbl	,
vous	PROper	vous
ne	ADVneg	ne
eschiverez	VERcjg	esquiver
ja	ADVgen	ja
.	PONfrt	.

Garçon	NOMcom	garçon
,	PONfbl	,
va	VERcjg	aler
decy	ADVgen	deci
au	PRE.DETdef	a
deable	NOMcom	diable
.	PONfrt	.

Alez	VERcjg	aler
,	PONfbl	,
ribaud	NOMcom	ribaud
,	PONfbl	,
que	CONsub	que
Dieu	NOMpro	Dieu
vous	PROper	vous
met	VERcjg	metre
en	PRE	en
mal	ADJqua	mal
an	NOMcom	an
.	PONfrt	.

Larron	NOMcom	larron
,	PONfbl	,
tu	PROper	tu
averas	VERcjg	avoir
male	ADJqua	mal
aventure	NOMcom	aventure
.	PONfrt	.

Villein	NOMcom	villain
,	PONfbl	,
vous	PROper	vous
mentez	VERcjg	mentir
,	PONfbl	,
et	CONcoo	et
vous	PROper	vous
le	PROper	il
acheterez	VERcjg	acheter
.	PONfrt	.

Ribaud	NOMcom	ribaut
,	PONfbl	,
tu	PROper	tu
averas	VERcjg	avoir
le	DETdef	le
hault	ADJqua	haut
gibet	NOMcom	gibé
.	PONfrt	.

Garçon	NOMcom	garçon
,	PONfbl	,
tu	PROper	tu
seras	VERcjg	estre
tué	VERppe	tüer
de	PRE	de
male	ADJqua	mal
mort	NOMcom	mort
.	PONfrt	.

Pailard	NOMcom	paillard
,	PONfbl	,
alez	VERcjg	aler
hors	ADVgen	hors
de	PRE	de
ma	DETpos	mon
veue	NOMcom	vue
.	PONfrt	.

Va	VERcjg	aler
decy	ADVgen	deci
,	PONfbl	,
ville	NOMcom	ville
puant	VERppa	puant
paillard	NOMcom	paillard
.	PONfrt	.

Ribaud	NOMcom	ribaut
,	PONfbl	,
vous	PROper	vous
baserez	VERcjg	baiser
le	DETdef	le
cul	NOMcom	cul
au	PRE.DETdef	a
deable	NOMcom	diable
.	PONfrt	.

Larron	NOMcom	larron
,	PONfbl	,
vous	PROper	vous
fuissez	VERcjg	fouir
digne	ADJqua	digne
d'	PRE	de
estre	VERinf	estre
pendu	VERppe	pendre
.	PONfrt	.

Va	VERcjg	aler
te	PROper	tu
en	PROadv	en
a	VERcjg	avoir
ta	DETpos	ton
putaigne	NOMcom	poutagne
,	PONfbl	,
de	PRE	de
part	NOMcom	part
le	DETdef	le
diable	NOMcom	diable
,	PONfbl	,
quar	CONcoo	car
vous	PROper	vous
estez	VERcjg	ester
bien	ADVgen	bien
cuillez	VERppe	cuiller
ensemble	ADVgen	ensemble
.	PONfrt	.

Garçoun	NOMpro	Garçon
,	PONfbl	,
de	PRE	de
moy	PROper	moi
tu	PROper	tu
ne	ADVneg	ne
averas	VERcjg	avoir
ja	ADVgen	ja
bien	ADVgen	bien
.	PONfrt	.

Ribaud	NOMcom	ribaut
,	PONfbl	,
tu	PROper	tu
me	PROper	je
as	VERcjg	avoir
mal	ADVgen	mal
servi	VERppe	servir
et	CONcoo	et
ce	PROdem	ce
te	PROper	tu
serra	VERcjg	sëoir
bien	ADVgen	bien
acquité	VERppe	acquitter
.	PONfrt	.

Pailard	NOMcom	paillard
,	PONfbl	,
je	PROper	je
serrey	VERcjg	être
bien	ADVgen	bien
vengé	VERppe	venger
de	PRE	de
toy	PROper	tu
,	PONfbl	,
ville	NOMcom	ville
taigneus	NOMcom	teindeux
que	PROrel	que
tu	PROper	tu
es	VERcjg	être
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
garde	VERcjg	garder
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
Dieu	NOMpro	Dieu
soit	VERcjg	estre
ové	PRE	ove
vous	PROper	vous
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bon	ADJqua	bon
vespres	NOMcom	vespre
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
vous	PROper	vous
soiez	VERcjg	estre
la	DETdef	le
bien	ADVgen	bien
venue	VERppe	venir
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bonne	ADJqua	bon
aventure	NOMcom	aventure
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
vous	PROper	vous
soiez	VERcjg	estre
bien	ADVgen	bien
encontree	VERppe	encontrer
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
coment	ADVint	comment
vous	PROper	vous
est	VERcjg	estre
il	PROper	il
?	PONfrt	?

Bien	ADVgen	bien
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
a	PRE	a
vostre	DETpos	vostre
commandement	NOMcom	commandement
,	PONfbl	,
mercié	VERppe	mercïer
soit	VERcjg	estre
Dieu	NOMpro	Dieu
.	PONfrt	.

Et	CONcoo	et
coment	ADVint	comment
le	PROper	il
fait	VERcjg	faire
vostre	DETpos	vostre
maistre	NOMcom	maître
?	PONfrt	?

Bien	ADVgen	bien
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
que	ADVint	que
bien	ADVgen	bien
aiez	VERcjg	avoir
vous	PROper	vous
,	PONfbl	,
loué	VERppe	louer
soit	VERcjg	estre
Dieu	NOMpro	Dieu
.	PONfrt	.

Avez	VERcjg	avoir
vous	PROper	vous
esté	VERppe	être
bien	ADVgen	bien
aise	ADJqua	aise
,	PONfbl	,
dame	NOMcom	dame
?	PONfrt	?

Voire	ADVgen	voir
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
la	DETdef	le
vostre	ADJpos	vostre
mercy	NOMcom	merci
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
benoit	VERppe	benoir
soit	VERcjg	estre
Dieu	NOMpro	Dieu
.	PONfrt	.

Dont	PROint	dont
venez	VERcjg	venir
vous	PROper	vous
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
jeo	PROper	je
venke	VERcjg	vendre
de	PRE	de
Dunbare	NOMpro	Donbara
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
vuillez	VERcjg	vouloir
vous	PROper	vous
rien	PROind	rien
que	PROrel	que
je	PROper	je
puisse	VERcjg	pöoir
faire	VERinf	faire
?	PONfrt	?

Oil	ADVgen	oui
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
molt	ADVgen	moult
la	DETdef	le
vostre	ADJpos	vostre
mercy	NOMcom	merci
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
vous	PROper	vous
le	PROper	il
me	PROper	je
comanderez	VERcjg	comander
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
nostre	DETpos	notre
Sire	NOMcom	seignor
soit	VERcjg	estre
gardien	NOMcom	gardin
de	PRE	de
vous	PROper	vous
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
conduye	VERcjg	conduire
.	PONfrt	.

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
reposez	VERcjg	reposer
vous	PROper	vous
bien	ADVgen	bien
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
grande	ADJqua	grand
joie	NOMcom	joie
vous	PROper	vous
doint	VERcjg	doner
Dieu	NOMpro	Dieu
.	PONfrt	.

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
bien	ADVgen	bien
soiez	VERcjg	estre
vous	PROper	vous
trouvez	VERppe	trouver
.	PONfrt	.

Ou	PROint	où
fustez	VERcjg	estre
vous	PROper	vous
nee	VERppe	naistre
?	PONfrt	?

Ditez	VERcjg	dire
moy	PROper	moi
,	PONfbl	,
que	PROint	que
est	VERcjg	estre
vostre	DETpos	vostre
nom	NOMcom	nom
?	PONfrt	?

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
ou	PROint	où
demourez	VERcjg	demeurer
vous	PROper	vous
?	PONfrt	?

Ditez	VERcjg	dire
,	PONfbl	,
ou	CONcoo	o
serrés	VERcjg	être
vous	PROper	vous
trouvez	VERppe	trouver
?	PONfrt	?

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
n'	ADVneg	ne
avés	VERcjg	avoir
vous	PROper	vous
point	ADVneg	point
nul	DETind	nul
amy	NOMcom	ami
?	PONfrt	?

Voulez	VERcjg	vouloir
vous	PROper	vous
estre	VERinf	estre
m'	DETpos	mon
amye	NOMcom	ami
?	PONfrt	?

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
je	PROper	je
vous	PROper	vous
purroie	VERcjg	pouvoir
bien	ADVgen	bien
aymer	VERinf	aimer
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
plaise	VERcjg	plaire
il	PROimp	il
a	PRE	a
boire	VERinf	boire
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
je	PROper	je
le	PROper	il
vous	PROper	vous
donrey	VERcjg	donner
volentiers	ADVgen	volentiers
.	PONfrt	.

Damoiselle	NOMcom	damoiselle
,	PONfbl	,
a	PRE	a
Dieu	NOMpro	Dieu
vous	PROper	vous
commande	VERcjg	commander
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
a	PRE	a
Dieu	NOMpro	Dieu
.	PONfrt	.

Ditez	VERcjg	dire
,	PONfbl	,
portier	NOMcom	portier
,	PONfbl	,
ou	CONcoo	o
est	VERcjg	estre
la	DETdef	le
dame	NOMcom	dame
de	PRE	de
ciens	ADVgen	cien
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
en	PRE	en
la	DETdef	le
sale	NOMcom	sale
ou	CONcoo	o
en	PRE	en
la	DETdef	le
chambre	NOMcom	chambre
.	PONfrt	.

Alez	VERcjg	aler
,	PONfbl	,
faitez	VERcjg	faire
mon	DETpos	mon
message	NOMcom	message
a	PRE	a
elle	PROper	elle
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
coment	ADVint	comment
luy	PROper	lui
direy	VERcjg	dire
je	PROper	je
?	PONfrt	?

Ditez	VERcjg	dire
luy	PROper	lui
que	CONsub	que
je	PROper	je
suis	VERcjg	être
cy	ADVgen	ci
.	PONfrt	.

Ma	DETpos	mon
dame	NOMcom	dame
,	PONfbl	,
un	DETndf	un
homme	NOMcom	homme
vouldroit	VERcjg	vouloir
parler	VERinf	parler
ové	PRE	ove
vous	PROper	vous
.	PONfrt	.

Savez	VERcjg	savoir
vous	PROper	vous
que	CONsub	que
il	PROper	il
est	VERcjg	estre
?	PONfrt	?

Oy	ADVgen	hui
,	PONfbl	,
vous	PROper	vous
le	PROper	il
cognoissez	VERcjg	connaître
bien	ADVgen	bien
.	PONfrt	.

Ditez	VERcjg	dire
luy	PROper	lui
que	CONsub	que
vendrey	VERcjg	venir
tantost	ADVgen	tantôt
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
Dieu	NOMpro	Dieu
vous	PROper	vous
doint	VERcjg	doner
bon	ADJqua	bon
jour	NOMcom	jour
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
bon	ADJqua	bon
jour	NOMcom	jour
avez	VERcjg	avoir
vous	PROper	vous
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
avez	VERcjg	avoir
hostiel	NOMcom	hôtel
pour	PRE	pour
nous	PROper	nous
trois	DETcar	trois
compaignons	NOMcom	compagnon
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
combien	ADVint	combien
longuement	ADVgen	longuement
vuillez	VERcjg	vouloir
vous	PROper	vous
demourer	VERinf	demeurer
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
nous	PROper	nous
ne	ADVneg	ne
vous	PROper	vous
sçavons	VERcjg	savoir
pas	ADVneg	pas
dire	VERinf	dire
.	PONfrt	.

Donques	ADVgen	donc
,	PONfbl	,
que	PROint	que
vuillez	VERcjg	vouloir
vous	PROper	vous
donner	VERinf	donner
pour	PRE	pour
vostre	DETpos	vostre
table	NOMcom	table
le	DETdef	le
jour	NOMcom	jour
?	PONfrt	?

Dame	NOMcom	dame
,	PONfbl	,
que	PROint	que
vuillez	VERcjg	vouloir
vous	PROper	vous
prendre	VERinf	prendre
pour	PRE	pour
chescun	PROind	chacun
de	PRE	de
nous	PROper	nous
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
rien	PROind	rien
mains	ADVgen	moins
de	PRE	de
six	DETcar	six
deniers	NOMcom	denier
le	DETdef	le
jour	NOMcom	jour
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
nous	PROper	nous
le	PROper	il
donrons	VERcjg	doner
volentiers	ADVgen	volentiers
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
par	PRE	par
Dieu	NOMpro	Dieu
,	PONfbl	,
vous	PROper	vous
soiez	VERcjg	estre
bien	ADVgen	bien
venu	VERppe	venir
.	PONfrt	.

Doncques	ADVgen	donc
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
nous	PROper	nous
envoierons	VERcjg	envoyer
noz	DETpos	notre
choses	NOMcom	chose
ça	ADVgen	ça
.	PONfrt	.

Sires	NOMcom	sire
,	PONfbl	,
je	PROper	je
suis	VERcjg	être
bien	ADVgen	bien
content	ADJqua	content
de	PRE	de
vous	PROper	vous
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
faitez	VERcjg	faire
que	CONsub	que
noz	DETpos	notre
choses	NOMcom	chose
soient	VERcjg	estre
misez	VERppe	miser
sus	ADVgen	sus
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
elles	PROper	elle
serront	VERcjg	sëoir
misez	VERppe	miser
en	PRE	en
sauvegarde	NOMcom	sauvegarde
.	PONfrt	.

Ore	ADVgen	or
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
nous	PROper	nous
irons	VERcjg	aler
pour	PRE	pour
noz	DETpos	notre
bousoigns	NOMcom	besoin
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
bevrez	VERcjg	boivre
avant	ADVgen	avant
que	CONsub	que
vous	PROper	vous
voisiez	VERcjg	voir
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
de	PRE	de
part	NOMcom	part
Dieu	NOMpro	Dieu
.	PONfrt	.

Donque	ADVgen	donc
faitez	VERcjg	faire
le	PROper	il
venir	VERinf	venir
.	PONfrt	.

Ditez	VERcjg	dire
que	CONsub	que
elle	PROper	elle
nous	PROper	nous
aporte	VERcjg	aporter
a	PRE	a
boire	VERinf	boire
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
prennez	VERcjg	prendre
le	DETdef	le
hanape	NOMcom	hanape
,	PONfbl	,
vous	PROper	vous
comencerez	VERcjg	commencer
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
non	ADVneg	non
ferrey	VERcjg	ferrer
devant	PRE	devant
vous	PROper	vous
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
ferez	VERcjg	faire
vrayement	ADVgen	vraiment
.	PONfrt	.

Par	PRE	par
sainte	ADJqua	saint
Marie	NOMpro	Marie
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
bon	ADJqua	bon
boire	VERinf	boire
.	PONfrt	.

Ore	ADVgen	or
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
grant	ADJqua	grant
bien	NOMcom	bien
vous	PROper	vous
face	VERcjg	faire
il	PROper	il
.	PONfrt	.

Ore	ADVgen	or
,	PONfbl	,
dame	NOMcom	dame
,	PONfbl	,
a	PRE	a
Dieu	NOMpro	Dieu
vous	PROper	vous
comande	VERcjg	comander
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
a	PRE	a
Dieu	NOMpro	Dieu
soiez	VERcjg	estre
vous	PROper	vous
et	CONcoo	et
cætera	ADVgen	coter
.	PONfrt	.

Dieu	NOMpro	Dieu
garde	VERcjg	garder
la	DETdef	le
belle	ADJqua	beau
compaignie	NOMcom	compagnie
!	PONfrt	!

Ditez	VERcjg	dire
,	PONfbl	,
ou	CONcoo	o
a	VERcjg	avoir
il	PROimp	il
bon	ADJqua	bon
hostel	NOMcom	hôtel
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
la	ADVgen	là
devant	PRE	devant
vous	PROper	vous
,	PONfbl	,
au	PRE.DETdef	a
signe	NOMcom	signe
du	PRE.DETdef	de.le
sine	NOMcom	sine
.	PONfrt	.

Or	ADVgen	or
Dieu	NOMpro	Dieu
soit	VERcjg	estre
ciens	ADVgen	cien
.	PONfrt	.

Sire	NOMcom	seignor
ou	CONcoo	o
dame	NOMcom	dame
,	PONfbl	,
hostel	NOMcom	hôtel
pour	PRE	pour
charité	NOMcom	charité
et	CONcoo	et
pour	PRE	pour
la	DETdef	le
Sainte	ADJqua	saint
Crois	NOMcom	croix
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
entrez	VERcjg	entrer
de	PRE	de
part	NOMcom	part
Dieu	NOMpro	Dieu
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
avez	VERcjg	avoir
vous	PROper	vous
de	PRE	de
bon	ADJqua	bon
vin	NOMcom	vin
?	PONfrt	?

Voire	ADVgen	voir
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
belcoup	ADVgen	belcoup
.	PONfrt	.

Quel	DETint	quel
vin	NOMcom	vin
?	PONfrt	?

Et	CONcoo	et
blanc	ADJqua	blanc
vin	NOMcom	vin
et	CONcoo	et
vermail	ADJqua	vermeil
.	PONfrt	.

A	PRE	a
combien	ADVint	combien
?	PONfrt	?

A	PRE	a
sesze	PROcar	seize
,	PONfbl	,
a	PRE	a
dousze	PROcar	douze
,	PONfbl	,
a	PRE	a
dis	PROcar	dis
,	PONfbl	,
a	PRE	a
uuyt	PROcar	vite
,	PONfbl	,
a	PRE	a
six	PROcar	six
,	PONfbl	,
a	PRE	a
quatre	PROcar	catre
,	PONfbl	,
a	PRE	a
deux	PROcar	deux
.	PONfrt	.

Et	CONcoo	et
de	PRE	de
foing	NOMcom	feing
et	CONcoo	et
de	PRE	de
avoine	NOMcom	aveine
et	CONcoo	et
des	PRE.DETdef	de.le
aultres	ADJind	autre
choses	NOMcom	chose
que	PROrel	que
nous	PROper	nous
apartient	VERcjg	appartenir
?	PONfrt	?

Or	ADVgen	or
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
averez	VERcjg	avoir
assés	ADVgen	assez
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
coment	ADVint	comment
vendez	VERcjg	vendre
vous	PROper	vous
de	PRE	de
la	DETdef	le
servoise	NOMcom	servoise
?	PONfrt	?

Sire	NOMcom	seignor
,	PONfbl	,
la	DETdef	le
galon	NOMcom	galon
a	PRE	a
trois	DETcar	trois
mailles	NOMcom	maille
.	PONfrt	.

Dame	NOMcom	dame
,	PONfbl	,
faitez	VERcjg	faire
atraier	VERinf	atraire
la	DETdef	le
servoise	NOMcom	servoise
.	PONfrt	.

Dame	NOMcom	dame
