entre	PRE	entre
desfi	VERcjg	desfïer
.	PONfrt	.

Mal	NOMcom	mal
vus	PROper	vous
en	PROadv	en
querrai	VERcjg	querre
e	CONcoo	et
damage	VERcjg	dommager
pur	PRE	pour
la	DETdef	le
vilté	NOMcom	vileté
de	PRE	de
mun	DETpos	mon
huntage	NOMcom	hontage
.	PONfbl	.
”	PONpdr	”
Quant	CONsub	quand
Ysolt	NOMpro	Iseut
cest	DETdem	cest
curuz	NOMcom	courroux
entent	VERcjg	entendre
e	CONcoo	et
ot	VERcjg	avoir
icest	DETdem	cist
desfiement	NOMcom	desfièment
de	PRE	de
la	DETdef	le
ren	NOMcom	rien
del	PRE.DETdef	de
mund	NOMcom	monde
que	PROrel	que
plus	ADVgen	plus
creit	VERcjg	croire
e	CONcoo	et
qui	PROrel	que
melz	ADVgen	mieux
s'	DETpos	son
onur	NOMcom	honneur
garder	VERinf	garder
deit	VERcjg	devoir
(	PONpga	(
icest'est	VERcjg	icester
sa	DETpos	son
joie	NOMcom	joie
e	CONcoo	et
sun	DETpos	son
hait	NOMcom	hait
ke	PROrel	que
si	ADVgen	si
vilment	ADVgen	vilement
li	PROper	il
dit	VERcjg	dire
tel	DETind	tel
lait	NOMcom	lait
)	PONpdr	)
,	PONfbl	,
mult	ADVgen	moult
en	PROadv	en
est	VERcjg	estre
al	PRE.DETdef	à.le
quer	NOMcom	cœur
anguissee	VERppe	angoisser
od	PRE	o
ço	PROdem	ce
qu'	CONsub	que
ele	PROper	il
est	VERcjg	estre
de	PRE	de
li	PROper	il
iree	VERppe	irer
.	PONfrt	.

Pres	ADVgen	près
del	PRE.DETdef	de
cuer	NOMcom	cuer
ses	DETpos	son
ires	NOMcom	ire
li	PROper	il
venent	VERcjg	venir
,	PONfbl	,
dubles	ADJqua	double
anguises	NOMcom	anguise
al	PRE.DETdef	à.le
quer	NOMcom	cœur
la	PROper	il
tenent	VERcjg	tenir
,	PONfbl	,
ne	ADVneg	ne
se	PROper	soi
set	VERcjg	savoir
de	PRE	de
la	OUT	il
quel	PROrel	quel
defendre	VERinf	défendre
n'	ADVneg	ne
a	VERcjg	avoir
qui	PROrel	que
ele	PROper	il
se	PROper	soi
puisse	VERcjg	pöoir
prendre	VERinf	prendre
.	PONfrt	.

Suspire	VERcjg	soupirer
e	CONcoo	et
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Lasse	ADJqua	las
caitive	ADJqua	chétif
!	PONfrt	!

grant	ADJqua	grant
dolz	ADJqua	douz
est	VERcjg	estre
que	CONsub	que
jo	PROper	je
tant	ADVgen	tant
sui	VERcjg	estre
vive	ADJqua	vif
,	PONfbl	,
car	CONcoo	car
unques	ADVgen	onques
nen	ADVneg	ne
oi	VERcjg	avoir
se	CONsub	se
mal	NOMcom	mal
nun	ADVneg	non
en	PRE	en
ceste	DETdem	cest
estrange	ADJqua	estrange
regiun	NOMcom	région
.	PONfrt	.

Tristran	NOMpro	Tristan
,	PONfbl	,
vostre	DETpos	vostre
cors	NOMcom	corps
maldit	VERppe	maudire
seit	VERcjg	être
!	PONfrt	!

Par	PRE	par
vus	PROper	vous
sui	VERcjg	estre
jo	PROper	je
en	PRE	en
ceste	DETdem	cest
destreit	NOMcom	détroit
.	PONfrt	.

Vus	PROper	vous
m'	PROper	je
amenastes	VERcjg	amener
el	PRE.DETdef	en
païs	NOMcom	päis
,	PONfbl	,
en	PRE	en
peine	NOMcom	peine
i	PROadv	i
ai	VERcjg	avoir
esté	VERppe	être
tut	DETind	tout
dis	NOMcom	di
;	PONfbl	;
pur	PRE	pour
vus	PROper	vous
ai	VERcjg	avoir
de	PRE	de
mun	DETpos	mon
seingnur	NOMcom	seigneur
guerre	NOMcom	guerre
e	CONcoo	et
de	PRE	de
tut	DETind	tout
ceus	PROdem	cil
de	PRE	de
ceste	DETdem	cest
terre	NOMcom	terre
priveement	ADVgen	privément
u	CONcoo	ou
en	PRE	en
apert	ADJqua	apert
.	PONfrt	.

Quin	PROint	quen
calt	VERcjg	chaloir
de	PRE	de
ço	PROdem	ce
?	PONfrt	?

Ben	ADVgen	bien
l'	PROper	il
ai	VERcjg	avoir
suffert	VERppe	souffrir
,	PONfbl	,
e	CONcoo	et
suffrir	VERinf	souffrir
uncore	ADVgen	encore
le	DETdef	le
peuse	VERcjg	pouvoir
,	PONfbl	,
se	CONsub	se
l'	DETdef	le
amur	NOMcom	amour
de	PRE	de
Brengvein	NOMpro	Brangain
eüse	VERcjg	ëuser
.	PONfrt	.

Quant	CONsub	quand
purchaser	VERinf	pourchaser
me	PROper	je
volt	VERcjg	vouloir
contraire	ADJqua	contraire
e	CONcoo	et
tant	ADVgen	tant
me	PROper	je
het	VERcjg	häir
,	PONfbl	,
ne	ADVneg	ne
sai	VERcjg	savoir
que	PROrel	que
faire	VERinf	faire
.	PONfrt	.

Ma	DETpos	mon
joie	NOMcom	joie
soleit	VERcjg	souloir
maintenir	VERinf	maintenir
:	PONfbl	:
Tristran	NOMpro	Tristan
,	PONfbl	,
pur	PRE	pour
vus	PROper	vous
me	PROper	je
volt	VERcjg	vouloir
hunir	VERinf	honnir
.	PONfrt	.

Mar	ADVgen	mar
acuintai	VERcjg	acointier
unc	ADVgen	onques
vostre	DETpos	vostre
amur	NOMcom	amour
,	PONfbl	,
tant	ADVgen	tant
en	PROadv	en
ai	VERcjg	avoir
curuz	NOMcom	courroux
e	CONcoo	et
irur	NOMcom	ireur
!	PONfrt	!

Toleit	VERppe	tolir
m'	PROper	je
avez	VERcjg	avoir
tuz	DETind	tous
mes	DETpos	mon
parenz	NOMcom	parent
,	PONfbl	,
l'	DETdef	le
amur	NOMcom	amour
de	PRE	de
tuz	DETind	tous
estranges	ADJqua	estrange
genz	NOMcom	gent
.	PONfrt	.

E	CONcoo	et
tut	DETind	tout
iço	PROdem	ce
vus	PROper	vous
semble	VERcjg	sembler
poi	ADVgen	peu
se	CONsub	se
tant	ADVgen	tant
de	PRE	de
confort	NOMcom	confort
cum	CONsub	comme
jo	PROper	je
oi	VERcjg	avoir
ne	ADVneg	ne
me	PROper	je
tolisez	VERcjg	tolir
al	PRE.DETdef	à.le
derein	ADJqua	derrain
:	PONfbl	:
ço	PROdem	ce
est	VERcjg	estre
de	PRE	de
la	DETdef	le
franche	ADJqua	franc
Brengven	NOMpro	Brengan
.	PONfrt	.

Si	ADVgen	si
vaillante	ADJqua	vaillant
ne	CONcoo	ne
si	ADVgen	si
leele	ADJqua	lëel
ne	ADVneg	ne
fud	VERcjg	être
unques	ADVgen	onques
mais	ADVgen	mais
damisele	NOMcom	damoiselle
,	PONfbl	,
mais	CONcoo	mais
entre	PRE	entre
vus	PROper	vous
et	CONcoo	et
Kaherdin	NOMpro	Kaherdin
l'	PROper	il
avez	VERcjg	avoir
sustraite	VERppe	soustraire
par	PRE	par
engin	NOMcom	engin
.	PONfrt	.

Vus	PROper	vous
la	PROper	il
vulez	VERcjg	vouloir
od	PRE	o
vus	PROper	vous
mener	VERinf	mener
Ysolt	NOMpro	Iseut
as	PRE.DETdef	à.le
Blanches	ADJqua	blanc
Mains	NOMcom	main
guarder	VERinf	garder
;	PONfbl	;
pur	PRE	pour
ço	PROdem	ce
que	CONsub	que
leel	NOMcom	lëel
la	PROper	il
savez	VERcjg	savoir
entur	PRE	entour
li	PROper	il
aveir	VERinf	avoir
la	PROper	il
vulez	VERcjg	vouloir
.	PONfrt	.

Emvers	PRE	emvers
mei	PROper	moi
errez	VERcjg	être
cum	CONsub	comme
parjure	NOMcom	parjur
quant	CONsub	cant
me	PROper	je
tolez	VERcjg	tolir
ma	DETpos	mon
nuirreture	NOMcom	nuirreture
.	PONfrt	.

Brengvein	NOMpro	Brangain
,	PONfbl	,
membre	VERcjg	membrer
vus	PROper	vous
de	PRE	de
mon	DETpos	mon
pere	NOMcom	père
e	CONcoo	et
de	PRE	de
la	DETdef	le
priere	NOMcom	prière
ma	DETpos	mon
mere	NOMcom	mere
.	PONfrt	.

Si	CONsub	si
vus	PROper	vous
me	PROper	je
guerpisez	VERcjg	guerpir
ici	ADVgen	ici
en	PRE	en
terre	NOMcom	terre
estrange	ADJqua	estrange
,	PONfbl	,
senz	PRE	sans
ami	NOMcom	ami
,	PONfbl	,
que	PROint	que
frai	VERcjg	faire
jo	PROper	je
dunc	ADVgen	donc
?	PONfrt	?

coment	ADVint	comment
vivrai	VERcjg	vivre
?	PONfrt	?

Car	CONcoo	car
confort	NOMcom	confort
de	PRE	de
nuli	PROind	nul
nen	ADVneg	ne
ai	VERcjg	avoir
.	PONfrt	.

Brengvein	NOMpro	Brangain
,	PONfbl	,
se	CONsub	se
me	PROper	je
vulez	VERcjg	vouloir
guerpir	VERinf	guerpir
,	PONfbl	,
ne	ADVneg	ne
me	PROper	je
devez	VERcjg	devoir
pur	PRE	pour
ço	PROdem	ce
haïr	VERinf	häir
,	PONfbl	,
ne	CONcoo	ne
emvers	PRE	emvers
mei	PROper	moi
querre	VERinf	querre
achisun	NOMcom	ochaison
d'	PRE	de
aler	VERinf	aler
en	PRE	en
altre	DETind	autre
regiun	NOMcom	région
;	PONfbl	;
car	CONcoo	car
bon	ADJqua	bon
congé	NOMcom	congé
vus	PROper	vous
voil	VERcjg	vouloir
doner	VERinf	doner
s'	CONsub	se
a	PRE	a
Kaherdin	NOMpro	Kaherdin
vulez	VERcjg	vouloir
aler	VERinf	aler
.	PONfrt	.

Ben	ADVgen	bien
sai	VERcjg	savoir
,	PONfbl	,
Tristran	NOMpro	Tristan
le	PROper	il
vus	PROper	vous
fait	VERcjg	faire
faire	VERinf	faire
,	PONfbl	,
a	PRE	a
qui	PROrel	que
Deus	NOMpro	Dieu
en	PROadv	en
duinst	VERcjg	donner
grant	ADJqua	grant
contraire	NOMcom	contraire
!	PONfrt	!

”	PONpdr	”
Brengvein	NOMpro	Brangain
entent	VERcjg	entendre
as	PRE.DETdef	à.le
diz	NOMcom	dit
Ysolt	NOMpro	Iseut
,	PONfbl	,
ne	ADVneg	ne
puet	VERcjg	pöoir
laisser	VERinf	laisser
que	CONsub	que
n'	ADVneg	ne
i	PROadv	i
parolt	VERcjg	parler
e	CONcoo	et
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Fel	ADJqua	félon
avez	VERcjg	avoir
le	DETdef	le
curage	NOMcom	courage
quant	CONsub	cant
sur	PRE	sur
moi	PROper	je
dites	VERcjg	dire
itel	ADJqua	itel
rage	NOMcom	rage
e	CONcoo	et
ço	PROdem	ce
que	PROrel	que
unques	ADVgen	onques
n'	ADVneg	ne
oi	VERcjg	avoir
en	PRE	en
pensé	NOMcom	pensé
.	PONfrt	.

Tristran	NOMpro	Tristan
ne	ADVneg	ne
deit	VERcjg	devoir
estre	VERinf	estre
blasmé	VERppe	blasmer
;	PONfbl	;
vus	PROper	vous
en	PROadv	en
devez	VERcjg	devoir
la	DETdef	le
hunte	NOMcom	honte
aveir	VERinf	avoir
quant	CONsub	cant
l'	PROper	il
usez	VERcjg	user
a	PRE	a
vostre	DETpos	vostre
poër	VERinf	pouvoir
.	PONfrt	.

Se	CONsub	se
vus	PROper	vous
le	DETdef	le
mal	NOMcom	mal
ne	ADVneg	ne
volsissez	VERcjg	voloir
,	PONfbl	,
tant	ADVgen	tant
lungement	ADVgen	longuement
ne	ADVneg	ne
l'	PROper	il
usissez	VERcjg	ouïr
.	PONfrt	.

La	DETdef	le
malvesté	NOMcom	mauvaisté
que	PROrel	que
tant	ADVgen	tant
amez	VERcjg	amer
sur	PRE	sur
Tristran	NOMpro	Tristan
aturner	VERinf	atourner
vulez	VERcjg	vouloir
;	PONfbl	;
ja	ADVgen	ja
ço	PROdem	ce
seit	VERcjg	être
que	CONsub	que
Tristran	NOMpro	Tristan
n'	ADVneg	ne
i	PROadv	i
fust	VERcjg	estre
,	PONfbl	,
pire	ADJqua	pejor
de	PRE	de
lui	PROper	il
l'	DETdef	le
amur	NOMcom	amour
eüst	VERcjg	avoir
.	PONfrt	.

Ne	ADVneg	ne
me	PROper	je
pleing	VERcjg	plaindre
de	PRE	de
la	DETdef	le
sue	ADJpos	sien
amur	NOMcom	amour
,	PONfbl	,
mais	CONcoo	mais
pesance	NOMcom	pesance
ai	VERcjg	avoir
e	CONcoo	et
grant	ADJqua	grant
dolur	NOMcom	douleur
de	PRE	de
ço	PROdem	ce
que	PROrel	que
m'	PROper	je
avez	VERcjg	avoir
enginné	VERppe	engigner
pur	PRE	pour
granter	VERinf	granter
vostre	DETpos	vostre
malvesté	NOMcom	mauvaisté
.	PONfrt	.

Hunie	VERppe	honnir
sui	VERcjg	estre
si	ADVgen	si
mais	ADVgen	mais
le	DETdef	le
grant	ADJqua	grant
!	PONfrt	!

Guardez	VERcjg	garder
vus	PROper	vous
en	PRE	en
dessornavant	VERppa	desornaver
,	PONfbl	,
car	CONcoo	car
de	PRE	de
vus	PROper	vous
me	PROper	je
quid	VERcjg	cuider
ben	ADVgen	bien
vengier	VERinf	venger
.	PONfrt	.

Quant	CONsub	quand
vus	PROper	vous
me	PROper	je
vulez	VERcjg	vouloir
marier	VERinf	marïer
,	PONfbl	,
pur	PRE	pour
quei	PROint	quoi
ne	ADVneg	ne
me	PROper	je
dunastes	VERcjg	donner
vus	PROper	vous
a	PRE	a
un	DETndf	un
hume	NOMcom	homme
chevalerus	ADJqua	chevalereux
?	PONfrt	?

Mais	CONcoo	mais
al	PRE.DETdef	à.le
plus	ADVgen	plus
cuard	ADJqua	couard
qu'	CONsub	que
unc	ADVgen	onques
fud	VERcjg	être
né	VERppe	naître
m'	PROper	je
avez	VERcjg	avoir
par	PRE	par
vostre	DETpos	vostre
engin	NOMcom	engin
duné	VERppe	donner
.	PONfbl	.
”	PONpdr	”
Isolt	NOMpro	Iseut
respunt	VERcjg	répondre
:	PONfbl	:
“	PONpga	“
Merci	NOMcom	merci
,	PONfbl	,
amie	NOMcom	ami
!	PONfrt	!

Unques	ADVgen	onques
ne	ADVneg	ne
vus	PROper	vous
fiz	VERcjg	faire
felunie	NOMcom	félonie
;	PONfbl	;
ne	CONcoo	ne
pur	PRE	pour
mal	NOMcom	mal
ne	CONcoo	ne
pur	PRE	pour
malveisté	NOMcom	mauvaiseté
ne	ADVneg	ne
fud	VERcjg	être
uncs	ADVgen	onques
cest	DETdem	cest
plai	NOMcom	plai
enginné	VERppe	engigner
.	PONfrt	.

De	PRE	de
traïsun	NOMcom	trahison
ne	ADVneg	ne
dutés	VERcjg	douter
ren	PROind	ron
;	PONfbl	;
si	ADVgen	si
m'	PROper	je
aït	VERcjg	aidier
Deus	NOMpro	Dieu
,	PONfbl	,
jol	PROper.PROper	je.le
fiz	VERcjg	faire
pur	PRE	pour
ben	NOMcom	bien
.	PONfrt	.

Kaherdins	NOMpro	Kaherdin
est	VERcjg	estre
bons	ADJqua	bon
chevalers	NOMcom	chevalier
,	PONfbl	,
riches	ADJqua	riche
dux	NOMcom	duc
,	PONfbl	,
seürs	ADJqua	sëur
guerraiers	NOMcom	guerraier
.	PONfrt	.

Ne	ADVneg	ne
quidez	VERcjg	cuider
pas	ADVneg	pas
qu'	CONsub	que
il	PROper	il
s'	PROper	soi
en	PROadv	en
alast	VERcjg	aler
pur	PRE	pour
Kariado	NOMpro	Kariade
qu'	CONsub	que
il	PROper	il
dutast	VERcjg	douter
;	PONfbl	;
einz	ADVgen	ainz
le	PROper	il
dient	VERcjg	dire
pur	PRE	pour
lur	DETpos	leur
envie	NOMcom	envie
,	PONfbl	,
car	CONcoo	car
pur	PRE	pour
lui	PROper	il
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
alad	VERcjg	aller
mie	ADVneg	mie
.	PONfrt	.

Se	CONsub	se
vus	PROper	vous
oez	VERcjg	öir
sur	PRE	sur
lui	PROper	il
mentir	VERinf	mentir
,	PONfbl	,
nel	ADVneg.PROper	ne
devez	VERcjg	devoir
pas	ADVneg	pas
pur	PRE	pour
ço	PROdem	ce
haïr	VERinf	häir
,	PONfbl	,
ne	CONcoo	ne
Tristran	NOMpro	Tristan
mun	DETpos	mon
ami	NOMcom	ami
ne	CONcoo	ne
mei	PROper	moi
.	PONfrt	.

Brengvein	NOMpro	Brangain
,	PONfbl	,
jo	PROper	je
vus	PROper	vous
afi	VERcjg	afïer
par	PRE	par
fei	NOMcom	foi
,	PONfbl	,
coment	ADVgen	comment
que	CONsub	que
vostre	DETpos	vostre
plai	NOMcom	plai
aturt	VERcjg	atourner
,	PONfbl	,
que	CONsub	que
tuit	DETind	tot
icil	PROdem	cil
de	PRE	de
ceste	DETdem	cest
curt	NOMcom	cour
la	DETdef	le
medlee	NOMcom	mêlée
de	PRE	de
nus	PROper	nous
vuldreient	VERcjg	vouloir
;	PONfbl	;
nostre	DETpos	notre
enemi	NOMcom	ennemi
joie	NOMcom	joie
en	PROadv	en
avreient	VERcjg	avoir
.	PONfrt	.

Se	CONsub	se
vus	PROper	vous
avez	VERcjg	avoir
vers	PRE	vers
mei	PROper	moi
haür	NOMcom	haïeur
,	PONfbl	,
ki	PROrel	qui
me	PROper	je
voldra	VERcjg	voloir
puis	ADVgen	puis
nul	DETind	nul
honur	NOMcom	honneur
?	PONfrt	?

Coment	ADVint	comment
puse	VERcjg	pouvoir
i	PROadv	i
estre	VERinf	estre
honuree	VERppe	honorer
,	PONfbl	,
se	CONsub	se
jo	PROper	je
par	PRE	par
vus	PROper	vous
sui	VERcjg	estre
avilee	VERppe	aviler
?	PONfrt	?

L'	OUT	le
en	PROind	on
ne	ADVneg	ne
poet	VERcjg	pouvoir
estre	VERinf	estre
plus	ADVgen	plus
traïz	VERppe	träir
que	CONsub	que
par	PRE	par
privez	NOMcom	privé
e	CONcoo	et
par	PRE	par
nuirriz	NOMcom	nuirriz
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
privez	NOMcom	privé
le	DETdef	le
conseil	NOMcom	conseil
set	VERcjg	savoir
,	PONfbl	,
traïr	VERinf	träir
le	PROper	il
puet	VERcjg	pöoir
,	PONfbl	,
s'	CONsub	se
il	PROper	il
le	PROper	il
het	VERcjg	häir
.	PONfrt	.

Brengvein	NOMpro	Brangain
,	PONfbl	,
qui	PROrel	que
mun	DETpos	mon
estre	VERinf	estre
savez	VERcjg	savoir
,	PONfbl	,
se	CONsub	se
vus	PROper	vous
plaist	VERcjg	plaire
,	PONfbl	,
hunir	VERinf	honnir
me	PROper	je
poëz	VERcjg	pouvoir
;	PONfbl	;
mais	CONcoo	mais
ço	PROdem	ce
vus	PROper	vous
ert	VERcjg	être
grant	ADJqua	grant
reprover	VERinf	réprouver
,	PONfbl	,
quant	CONsub	cant
vus	PROper	vous
m'	PROper	je
avez	VERcjg	avoir
a	PRE	a
conseiler	VERinf	conseiller
,	PONfbl	,
se	CONsub	se
mun	DETpos	mon
conseil	NOMcom	conseil
e	CONcoo	et
mun	DETpos	mon
segrei	NOMcom	segre
par	PRE	par
ire	NOMcom	ire
descovrez	VERcjg	descovrir
al	PRE.DETdef	à.le
rei	NOMcom	roi
.	PONfrt	.

D'	PRE	de
altre	DETind	autre
part	NOMcom	part
jo	PROper	je
l'	PROper	il
ai	VERcjg	avoir
fait	VERppe	faire
par	PRE	par
vus	PROper	vous
:	PONfbl	:
mal	ADVgen	mal
ne	ADVneg	ne
deit	VERcjg	devoir
aveir	VERinf	avoir
entre	PRE	entre
nus	PROper	nous
.	PONfrt	.

Nostre	DETpos	notre
curuz	NOMcom	courroux
a	PRE	a
ren	PROind	ron
n'	ADVneg	ne
amunte	VERcjg	amonter
,	PONfbl	,
unques	ADVgen	onques
nel	ADVneg.PROper	ne
fiz	VERcjg	faire
pur	PRE	pour
vostre	DETpos	vostre
hunte	NOMcom	honte
,	PONfbl	,
mais	CONcoo	mais
pur	PRE	pour
grant	ADJqua	grant
ben	NOMcom	bien
e	CONcoo	et
pur	PRE	pour
honur	NOMcom	honneur
:	PONfbl	:
pardunez	VERcjg	pardonner
moi	PROper	je
vostre	DETpos	vostre
haür	NOMcom	haïeur
.	PONfrt	.

De	PRE	de
quei	PROint	quoi
serez	VERcjg	être
vus	PROper	vous
avancee	VERppe	avancer
quant	CONsub	cant
vers	PRE	vers
lu	DETdef	le
rei	NOMcom	roi
ere	VERcjg	être
empeiree	VERppe	empirer
?	PONfrt	?

Certes	ADVgen	certes
el	PRE.DETdef	en
men	ADJpos	mien
emperement	NOMcom	emperement
nen	ADVneg.PROper	ne.me
ert	VERcjg	être
le	DETdef	le
vostre	ADJpos	vostre
amendement	NOMcom	amendement
;	PONfbl	;
mais	CONcoo	mais
si	CONsub	si
par	PRE	par
vus	PROper	vous
sui	VERcjg	estre
avilee	VERppe	aviler
,	PONfbl	,
mains	ADVgen	moins
serez	VERcjg	être
preisee	VERppe	priser
e	CONcoo	et
amee	VERppe	amer
,	PONfbl	,
e	CONcoo	et
perdu	VERppe	perdre
en	PROadv	en
avrez	VERcjg	avoir
m'	DETpos	mon
amur	NOMcom	amour
e	CONcoo	et
l'	DETdef	le
amisté	NOMcom	amitié
de	PRE	de
mun	DETpos	mon
seignur	NOMcom	seigneur
.	PONfrt	.

Quel	CONsub.PROper	que
semblent	VERcjg	sembler
qu'	CONsub	que
il	PROper	il
uncs	ADVgen	onques
me	PROper	je
face	VERcjg	faire
,	PONfbl	,
ne	ADVneg	ne
quidez	VERcjg	cuider
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
vus	PROper	vous
en	PROadv	en
hace	VERcjg	hacier
.	PONfrt	.

Emvers	PRE	emvers
mei	PROper	moi
ad	VERcjg	avoir
si	ADVgen	si
grant	ADJqua	grant
amur	NOMcom	amour
nus	PROind	nul
n'	ADVneg	ne
i	PROadv	i
poreit	VERcjg	pouvoir
mettre	VERinf	mettre
haür	NOMcom	haïeur
;	PONfbl	;
nuls	PROind	nul
ne	ADVneg	ne
nus	PROper	nous
poreit	VERcjg	pouvoir
tant	ADVgen	tant
medler	VERinf	mêler
que	CONsub	que
sun	DETpos	son
cors	NOMcom	corps
puise	VERcjg	pöoir
de	PRE	de
mei	PROper	moi
sevrer	VERinf	sevrer
.	PONfrt	.

Mes	CONcoo	mais
faiz	NOMcom	fait
puet	VERcjg	pöoir
aveir	VERinf	avoir
contre	PRE	contre
quer	NOMcom	cœur
,	PONfbl	,
mei	PROper	moi
ne	ADVneg	ne
puet	VERcjg	pöoir
haïr	VERinf	häir
a	PRE	a
nul	DETind	nul
fuer	NOMcom	fuer
;	PONfbl	;
e	CONcoo	et
mes	DETpos	mon
folies	NOMcom	folie
puet	VERcjg	pöoir
haïr	VERinf	häir
,	PONfbl	,
mais	CONcoo	mais
m'	DETpos	mon
amur	NOMcom	amour
ne	ADVneg	ne
puet	VERcjg	pöoir
unc	ADVgen	onques
guerpir	VERinf	guerpir
;	PONfbl	;
mes	CONcoo	mais
faiz	NOMcom	fait
en	PRE	en
sun	DETpos	son
cuer	NOMcom	cuer
haïr	VERinf	häir
puet	VERcjg	pöoir
,	PONfbl	,
quel	DETrel	quel
tallent	NOMcom	tal
qu'	PROrel	que
ait	VERcjg	avoir
,	PONfbl	,
amer	VERinf	amer
m'	PROper	je
estuet	VERcjg	estovoir
.	PONfrt	.

Unques	ADVgen	onques
a	PRE	a
nul	PROind	nul
qui	PROrel	que
mal	NOMcom	mal
me	PROper	je
tint	VERcjg	tenir
emvers	PRE	emvers
lu	DETdef	le
rei	NOMcom	roi
ben	ADVgen	bien
n'	ADVneg	ne
en	PROadv	en
avint	VERcjg	advenir
.	PONfrt	.

Ki	PROrel	qui
li	PROper	il
dient	VERcjg	dire
ço	PROdem	ce
qu'	PROrel	que
il	PROper	il
plus	ADVgen	plus
het	VERcjg	häir
,	PONfbl	,
sachez	VERcjg	savoir
que	CONsub	que
mal	ADJqua	mal
gré	NOMcom	gré
lur	PROper	leur
en	PROadv	en
set	VERcjg	savoir
.	PONfrt	.

De	PRE	de
quei	PROint	quoi
avancerez	VERcjg	avancer
lu	DETdef	le
rei	NOMcom	roi
se	CONsub	se
vus	PROper	vous
li	PROper	il
dites	VERcjg	dire
mal	NOMcom	mal
de	PRE	de
moi	PROper	je
?	PONfrt	?

De	PRE	de
quel	DETrel	quel
chose	NOMcom	chose
l'	PROper	il
avrez	VERcjg	avoir
vengé	VERppe	venger
quant	CONsub	cant
vus	PROper	vous
m'	PROper	je
i	PROadv	i
avrez	VERcjg	avoir
empeiré	VERppe	empirer
?	PONfrt	?

Pur	PRE	pour
quai	PROint	quoi
me	PROper	je
volez	VERcjg	voloir
vus	PROper	vous
traïr	VERinf	träir
?	PONfrt	?

Quei	PROint	quel
li	PROper	il
volez	VERcjg	voloir
vus	PROper	vous
descovrir	VERinf	descovrir
?	PONfrt	?

Que	CONsub	que
Tristran	NOMpro	Tristan
vint	VERcjg	venir
parler	VERinf	parler
a	PRE	a
mei	PROper	moi
?	PONfrt	?

E	CONcoo	et
quel	DETint	quel
damage	NOMcom	dommage
en	PROadv	en
ad	VERcjg	avoir
le	DETdef	le
rei	NOMcom	roi
?	PONfrt	?

De	PRE	de
quei	PROint	quoi
l'	PROper	il
avrez	VERcjg	avoir
vus	PROper	vous
avancé	VERppe	avancer
quant	CONsub	cant
de	PRE	de
moi	PROper	je
l'	PROper	il
avrez	VERcjg	avoir
curucé	VERppe	courroucer
?	PONfrt	?

Ne	ADVneg	ne
sai	VERcjg	savoir
quel	DETrel	quel
chose	NOMcom	chose
i	PROadv	i
ait	VERcjg	avoir
perdu	VERppe	perdre
.	PONfbl	.
”	PONpdr	”
Brengvein	NOMpro	Brangain
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Ja	ADVgen	ja
est	VERcjg	estre
defendu	VERppe	défendre
,	PONfbl	,
juré	VERppe	jurer
l'	PROper	il
avez	VERcjg	avoir
passé	VERppe	passer
un	DETcar	un
an	NOMcom	an
,	PONfbl	,
le	DETdef	le
parler	VERinf	parler
e	CONcoo	et
l'	DETdef	le
amur	NOMcom	amour
Tristran	NOMpro	Tristan
.	PONfrt	.

La	DETdef	le
defense	NOMcom	défense
e	CONcoo	et
le	DETdef	le
serement	NOMcom	serment
avez	VERcjg	avoir
tenuz	VERppe	tenir
malveisement	ADVgen	mauvaisement
:	PONfbl	:
des	ADVgen	des
que	CONsub	que
poesté	NOMcom	poësté
en	PROadv	en
eüstes	VERcjg	avoir
,	PONfbl	,
chative	ADJqua	chatif
Ysolt	NOMpro	Iseut
,	PONfbl	,
parjure	NOMcom	parjur
fustes	VERcjg	estre
,	PONfbl	,
feimentie	VERppe	faimentir
e	CONcoo	et
parjuree	VERppe	parjurer
.	PONfrt	.

A	PRE	a
mal	NOMcom	mal
estes	VERcjg	estre
si	ADVgen	si
aüsee	VERppe	aoser
que	CONsub	que
vus	PROper	vous
nel	ADVneg.PROper	ne
poez	VERcjg	pöoir
pas	ADVneg	pas
guerpir	VERinf	guerpir
;	PONfbl	;
vostre	DETpos	vostre
viel	ADJqua	vieux
us	NOMcom	us
estuet	VERcjg	estovoir
tenir	VERinf	tenir
.	PONfrt	.

Se	CONsub	se
usé	VERppe	user
ne	ADVneg	ne
l'	PROper	il
eussez	VERcjg	avoir
d'	PRE	de
amfance	NOMcom	enfance
,	PONfbl	,
ne	ADVneg	ne
maintenisez	VERcjg	maintenir
la	DETdef	le
fesaunce	NOMcom	fesaonce
;	PONfbl	;
s'	CONsub	se
al	PRE.DETdef	à.le
mal	NOMcom	mal
ne	ADVneg	ne
vus	PROper	vous
delitissez	VERcjg	délitir
,	PONfbl	,
si	ADVgen	si
lungement	ADVgen	longuement
nel	ADVneg.PROper	ne
tenisez	VERcjg	tenir
.	PONfrt	.

Que	CONsub	que
puleins	NOMcom	polain
