Artus	NOMpro	Artu
et	CONcoo	et
si	ADVgen	si
metoit	VERcjg	mettre
Asez	ADVgen	assez
de	PRE	de
la	DETdef	le
venison	NOMcom	venoison
cuire	VERinf	cuire
;	PONfbl	;
Et	CONcoo	et
li	DETdef	le
peins	NOMcom	pain
et	CONcoo	et
l'	DETdef	le
eve	NOMcom	aigue
et	CONcoo	et
la	DETdef	le
buire	NOMcom	buire
Estoit	VERcjg	estre
toz	DETind	tot
jorz	NOMcom	jor
a	PRE	a
la	DETdef	le
fenestre	NOMcom	fenestre
Por	PRE	por
l'	DETdef	le
ome	NOMcom	ome
forsené	VERppe	forsener
repestre	VERinf	repaistre
;	PONfbl	;
S'	ADVgen	si
avoit	VERcjg	avoir
a	PRE	a
mangier	VERinf	mangier
et	CONcoo	et
a	PRE	a
boivre	VERinf	boivre
Venison	NOMcom	venaison
sanz	PRE	sans
sel	NOMcom	sel
et	CONcoo	et
sanz	PRE	sans
poivre	NOMcom	poivre
Et	CONcoo	et
aigue	NOMcom	aigue
froide	ADJqua	froit
de	PRE	de
fontainne	NOMcom	fontaine
.	PONfrt	.

Et	CONcoo	et
li	DETdef	le
boens	ADJqua	bon
hoem	NOMcom	homme
estoit	VERcjg	estre
an	PRE	en
painne	NOMcom	peine
De	PRE	de
cuir	NOMcom	cuir
vandre	VERinf	vendre
et	CONcoo	et
d'	PRE	de
acheter	VERinf	achater
pain	NOMcom	pain
D'	PRE	de
orge	NOMcom	orge
et	CONcoo	et
de	PRE	de
soigle	NOMcom	soigle
sanz	PRE	sans
levain	NOMcom	levain
.	PONfrt	.

S'	ADVgen	si
ot	VERcjg	avoir
puis	ADVgen	puis
tote	DETind	tot
sa	DETpos	son
livreison	NOMcom	livroison
,	PONfbl	,
Pain	NOMcom	pain
a	PRE	a
planté	NOMcom	plenté
et	CONcoo	et
veneison	NOMcom	venoison
Qu'	PROrel	que
il	PROper	il
li	PROper	il
dona	VERcjg	doner
tant	ADVgen	tant
longuemant	ADVgen	longement
C'	CONsub	que
un	DETndf	un
jor	NOMcom	jor
le	PROper	il
troverent	VERcjg	trouver
dormant	VERppa	dormir
En	PRE	en
la	DETdef	le
forest	NOMcom	forest
.ii	PROcar	deus
.	PONfrt	.

dameiseles	NOMcom	damoisele
Et	CONcoo	et
une	DETndf	un
lor	ADJpos	leur
dame	NOMcom	dame
avoec	PRE	avuec
eles	PROper	il
De	PRE	de
cui	PROrel	que
mesniee	NOMcom	maisniee
eles	PROper	il
estoient	VERcjg	être
.	PONfrt	.

Vers	PRE	vers
l'	DETdef	le
ome	NOMcom	ome
nu	ADJqua	nu
que	PROrel	que
eles	PROper	il
voient	VERcjg	vëoir
Cort	VERcjg	corir
et	CONcoo	et
descent	VERcjg	descendre
une	PROcar	un
des	PRE.DETdef	de.le
trois	PROcar	trois
;	PONfbl	;
Mes	CONcoo	mais
mout	ADVgen	mout
le	PROper	il
regarda	VERcjg	regarder
einçois	ADVgen	ainçois
Que	CONsub	que
rien	NOMcom	rien
nule	ADJind	nul
sor	PRE	sor
lui	PROper	il
veïst	VERcjg	vëoir
Qui	PROrel	que
reconuistre	VERinf	reconoistre
li	PROper	il
feïst	VERcjg	faire
;	PONfbl	;
Si	ADVgen	si
l'	PROper	il
avoit	VERcjg	avoir
ele	PROper	il
tant	ADVgen	tant
veü	VERppe	vëoir
Que	CONsub	que
tost	ADVgen	tost
l'	PROper	il
eüst	VERcjg	avoir
reconeü	VERppe	reconoistre
Se	CONsub	se
il	PROper	il
fust	VERcjg	estre
de	PRE	de
si	ADVgen	si
riche	ADJqua	riche
ator	NOMcom	ator
Com	CONsub	come
il	PROper	il
avoit	VERcjg	avoir
esté	VERppe	être
maint	DETind	maint
jor	NOMcom	jor
.	PONfrt	.

Au	PRE.DETdef	a
reconoistre	VERinf	reconnaître
mout	ADVgen	mout
tarda	VERcjg	tarder
Et	CONcoo	et
tote	DETind	tot
voie	NOMcom	voie
l'	PROper	il
esgarda	VERcjg	esgarder
Tant	ADVgen	tant
qu'	CONsub	que
an	PRE	en
la	DETdef	le
fin	NOMcom	fin
li	PROper	il
fu	VERcjg	estre
avis	NOMcom	avis
D'	PRE	de
une	DETndf	un
plaie	NOMcom	plaie
qu'	PROrel	que
il	PROper	il
ot	VERcjg	avoir
el	PRE.DETdef	en
vis	NOMcom	vis
;	PONfbl	;
C'	CONcoo	que
une	DETndf	un
tel	ADJind	tel
plaie	NOMcom	plaie
el	PRE.DETdef	en
vis	NOMcom	vis
avoit	VERcjg	avoir
Messire	NOMcom	seignor
Yvains	NOMpro	Ivain
,	PONfbl	,
bien	ADVgen	bien
le	PROper	il
savoit	VERcjg	savoir
,	PONfbl	,
Qu'	CONcoo	que
ele	PROper	il
l'	PROper	il
avoit	VERcjg	avoir
assez	ADVgen	assez
veü	VERppe	vëoir
.	PONfrt	.

Por	PRE	por
la	DETdef	le
plaie	NOMcom	plaie
l'	PROper	il
a	VERcjg	avoir
coneü	VERppe	conoistre
,	PONfbl	,
Que	CONsub	que
ce	PROdem	ce
est	VERcjg	estre
il	PROper	il
,	PONfbl	,
de	PRE	de
rien	PROind	rien
n'	ADVneg	ne
en	PROadv	en
dote	VERcjg	doter
;	PONfbl	;
Mes	CONcoo	mais
de	PRE	de
ce	PROdem	ce
se	PROper	soi
mervoille	VERcjg	merveillier
tote	ADJind	tot
Comant	ADVsub	coment
ce	PROdem	ce
li	PROper	il
est	VERcjg	estre
avenu	VERppe	avenir
Que	CONsub	que
si	ADVgen	si
l'	PROper	il
a	VERcjg	avoir
trové	VERppe	trover
povre	ADJqua	povre
et	CONcoo	et
nu	ADJqua	nu
.	PONfrt	.

Mout	ADVgen	mout
s'	PROper	soi
an	PROadv	en
seigne	VERcjg	seignier
et	CONcoo	et
si	ADVgen	si
s'	PROper	soi
an	PROadv	en
mervoille	VERcjg	merveillier
;	PONfbl	;
Cele	PROdem	cel
ne	ADVneg	ne
le	PROper	il
bote	VERcjg	boter
n'	CONcoo	ne
esvoille	VERcjg	esveillier
,	PONfbl	,
Einz	ADVgen	ainz
prant	VERcjg	prendre
le	DETdef	le
cheval	NOMcom	cheval
,	PONfbl	,
si	ADVgen	si
remonte	VERcjg	remonter
Et	CONcoo	et
vient	VERcjg	venir
as	PRE.DETdef	à.le
autres	PROind	autre
,	PONfbl	,
si	ADVgen	si
lor	PROper	il
conte	VERcjg	conter
S'	DETpos	son
aventure	NOMcom	aventure
tot	ADVgen	tot
an	PRE	en
plorant	VERppa	plorer
.	PONfrt	.

Ne	ADVneg	ne
sai	VERcjg	savoir
qu'	PROrel	que
alasse	VERcjg	aler
demorant	VERppa	demorer
A	PRE	a
conter	VERinf	conter
le	DETdef	le
duel	NOMcom	duel
qu'	PROrel	que
ele	PROper	il
an	PROadv	en
fist	VERcjg	faire
;	PONfbl	;
Mes	CONcoo	mais
plorant	VERppa	plorer
a	PRE	a
sa	DETpos	son
dame	NOMcom	dame
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Dame	NOMcom	dame
,	PONfbl	,
je	PROper	je
ai	VERcjg	avoir
Yvain	NOMpro	Ivain
trové	VERppe	trover
,	PONfbl	,
Le	DETdef	le
chevalier	NOMcom	chevalier
mialz	ADVgen	mieus
esprové	VERppe	esprover
Del	PRE.DETdef	de
monde	NOMcom	monde
et	CONcoo	et
le	DETdef	le
mialz	ADVgen	mieus
antechié	VERppe	entechier
;	PONfbl	;
Mes	CONcoo	mais
je	PROper	je
ne	ADVneg	ne
sai	VERcjg	savoir
par	PRE	par
quel	DETrel	quel
pechié	NOMcom	péché
Est	VERcjg	estre
au	PRE.DETdef	a
franc	ADJqua	franc
home	NOMcom	ome
mescheü	VERppe	meschëoir
;	PONfbl	;
Espoir	ADVgen	espoir
,	PONfbl	,
aucun	DETind	aucun
duel	NOMcom	duel
a	VERcjg	avoir
eü	VERppe	avoir
Qui	PROrel	que
le	PROper	il
fet	VERcjg	faire
ensi	ADVgen	ainsi
demener	VERinf	demener
;	PONfbl	;
An	PROind	en
puet	VERcjg	pöoir
bien	ADVgen	bien
de	PRE	de
duel	NOMcom	duel
forsener	VERinf	forsener
,	PONfbl	,
Et	CONcoo	et
savoir	VERinf	savoir
et	CONcoo	et
veoir	VERinf	vëoir
puet	VERcjg	pöoir
l'	OUT	il
an	PROind	on
Qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
est	VERcjg	estre
mie	ADVneg	mie
bien	ADVgen	bien
an	PRE	en
son	DETpos	son
san	NOMcom	sen
,	PONfbl	,
Que	CONcoo	que
ja	ADVgen	ja
voir	ADJqua	voir
ne	ADVneg	ne
li	PROper	il
avenist	VERcjg	avenir
Que	CONsub	que
si	ADVgen	si
vilmant	ADVgen	vilment
se	PROper	soi
contenist	VERcjg	contenir
Se	CONsub	se
il	PROper	il
le	DETdef	le
san	NOMcom	sen
n'	ADVneg	ne
eüst	VERcjg	avoir
perdu	VERppe	perdre
.	PONfrt	.

Car	CONcoo	car
li	PROper	il
eüst	VERcjg	avoir
or	ADVgen	or
Dex	NOMpro	dieu
randu	VERppe	rendre
Le	DETdef	le
san	NOMcom	sen
au	PRE.DETdef	a
mialz	ADVgen	mieus
que	PROrel	que
il	PROper	il
ot	VERcjg	avoir
onques	ADVgen	onque
Et	CONcoo	et
puis	ADVgen	puis
si	ADVgen	si
li	PROper	il
pleüst	VERcjg	plaire
adonques	ADVgen	adonc
Qu'	CONsub	que
il	PROper	il
remassist	VERcjg	remanoir
en	PRE	en
vostre	DETpos	vostre
aïe	NOMcom	äie
!	PONfrt	!

Car	CONcoo	car
trop	ADVgen	trop
vos	PROper	vos
a	VERcjg	avoir
mal	ADVgen	mal
envaïe	VERppe	enväir
Li	DETdef	le
cuens	NOMcom	conte
Aliers	NOMpro	Alier
,	PONfbl	,
qui	PROrel	que
vos	PROper	vos
guerroie	VERcjg	guerroiier
.	PONfrt	.

La	DETdef	le
guerre	NOMcom	guerre
de	PRE	de
vos	PROper	vos
.ii	PROcar	deus
.	PONfrt	.

verroie	VERcjg	vëoir
A	PRE	a
vostre	DETpos	vostre
grant	ADJqua	grant
enor	NOMcom	onor
finee	VERppe	finer
Se	CONsub	se
Dex	NOMpro	dieu
si	ADVgen	si
boene	ADJqua	bon
destinee	NOMcom	destinee
Li	PROper	il
donoit	VERcjg	doner
qu'	CONsub	que
il	PROper	il
se	PROper	soi
remeïst	VERcjg	remetre
En	PRE	en
son	DETpos	son
san	NOMcom	sen
et	CONcoo	et
s'	PROper	soi
antremeïst	VERcjg	entremetre
De	PRE	de
vos	PROper	vos
eidier	VERinf	aidier
a	PRE	a
cest	DETdem	cest
besoing	NOMcom	besoing
.	PONfbl	.
”	PONpdr	”
La	DETdef	le
dame	NOMcom	dame
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Or	ADVgen	or
n'	ADVneg	ne
aiez	VERcjg	avoir
soing	NOMcom	soing
,	PONfbl	,
Que	CONcoo	que
certes	ADVgen	certes
,	PONfbl	,
se	CONsub	se
il	PROper	il
ne	ADVneg	ne
s'	PROper	soi
an	PROadv	en
fuit	VERcjg	fuir
,	PONfbl	,
A	PRE	a
l'	DETdef	le
aïde	NOMcom	äie
de	PRE	de
Deu	NOMpro	Dieu
,	PONfbl	,
ce	PROdem	ce
cuit	VERcjg	cuidier
,	PONfbl	,
Li	PROper	il
osterons	VERcjg	oster
nos	PROper	nos
de	PRE	de
la	DETdef	le
teste	NOMcom	teste
Tote	DETind	tot
la	DETdef	le
rage	NOMcom	rage
et	CONcoo	et
la	DETdef	le
tempeste	NOMcom	tempête
.	PONfrt	.

Mes	CONcoo	mais
tost	ADVgen	tost
aler	VERinf	aler
nos	PROper	nos
an	PROadv	en
covient	VERcjg	covenir
,	PONfbl	,
Car	CONcoo	car
d'	PRE	de
un	DETndf	un
oignemant	NOMcom	oignement
me	PROper	je
sovient	VERcjg	sovenir
Que	PROrel	que
me	PROper	je
dona	VERcjg	doner
Morgue	NOMpro	Morge
la	DETdef	le
sage	ADJqua	sage
;	PONfbl	;
Et	CONcoo	et
si	ADVgen	si
me	PROper	je
dist	VERcjg	dire
que	CONsub	que
si	ADVgen	si
grant	ADJqua	grant
rage	NOMcom	rage
N'	ADVneg	ne
est	VERcjg	estre
an	PRE	en
teste	NOMcom	teste
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
l'en	PROind	loin
ost	VERcjg	oster
.	PONfbl	.
”	PONpdr	”
Vers	PRE	vers
le	DETdef	le
chastel	NOMcom	chastel
s'	PROper	soi
an	PROadv	en
vont	VERcjg	aler
mout	ADVgen	mout
tost	ADVgen	tost
,	PONfbl	,
Qu'	CONcoo	que
il	PROper	il
ert	VERcjg	être
si	ADVgen	si
pres	ADVgen	près
qu'	CONsub	que
il	PROimp	il
n'	ADVneg	ne
i	PROadv	i
ot	VERcjg	avoir
pas	ADVneg	pas
Plus	ADVgen	plus
de	PRE	de
demie	ADJqua	demi
liue	NOMcom	lieue
.i	PROcar	un
.	PONfrt	.

pas	ADVneg	pas
,	PONfbl	,
Des	PRE.DETdef	de
liues	NOMcom	lieue
qui	PROrel	que
el	PRE.DETdef	en
païs	NOMcom	päis
sont	VERcjg	estre
,	PONfbl	,
Car	CONcoo	car
a	PRE	a
mesure	NOMcom	mesure
des	PRE.DETdef	de.le
noz	PROpos	notre
sont	VERcjg	estre
Les	DETdef	le
.ii	PROcar	deus
.	PONfrt	.

une	PROcar	un
,	PONfbl	,
les	DETdef	le
quatre	PROcar	catre
.ii.	PROcar	deus
.	ETR	no_lem
Et	CONcoo	et
cil	PROdem	cel
remaint	VERcjg	remanoir
dormant	VERppa	dormir
toz	ADVgen	tot
seus	ADJqua	sol
,	PONfbl	,
Et	CONcoo	et
cele	PROdem	cel
ala	VERcjg	aller
l'	DETdef	le
oignemant	NOMcom	oignement
querre	VERinf	querre
.	PONfrt	.

La	DETdef	le
dame	NOMcom	dame
.i	ADJcar	un
.	PONfrt	.

suen	DETpos	son
escrin	NOMcom	escring
desserre	VERcjg	desserrer
,	PONfbl	,
S'	ADVgen	si
an	PROadv	en
tret	VERcjg	traire
la	DETdef	le
boiste	NOMcom	boiste
et	CONcoo	et
si	ADVgen	si
la	PROper	il
charge	VERcjg	chargier
A	PRE	a
la	DETdef	le
dameisele	NOMcom	damoisele
,	PONfbl	,
et	CONcoo	et
trop	ADVgen	trop
large	ADJqua	large
Li	PROper	il
prie	VERcjg	priier
que	CONsub	que
ele	PROper	il
n'	ADVneg	ne
en	PROadv	en
soit	VERcjg	estre
,	PONfbl	,
Les	DETdef	le
temples	NOMcom	temple
et	CONcoo	et
le	DETdef	le
front	NOMcom	front
l'en	PROind	loin
froit	VERcjg	froiier
,	PONfbl	,
Qu'	CONcoo	que
aillors	ADVgen	aillors
point	ADVneg	point
metre	VERinf	metre
n'	ADVneg	ne
en	PROadv	en
besoingne	VERcjg	besoignier
.	PONfrt	.

Les	DETdef	le
temples	NOMcom	temple
et	CONcoo	et
le	DETdef	le
front	NOMcom	front
l'en	PROind	loin
oingne	VERcjg	oindre
,	PONfbl	,
Et	CONcoo	et
le	DETdef	le
remenant	VERppa	remanant
bien	ADVgen	bien
li	PROper	il
gart	VERcjg	garder
,	PONfbl	,
Qu'	CONcoo	que
il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
point	ADVneg	point
de	PRE	de
mal	NOMcom	mal
autre	ADJind	autre
part	NOMcom	part
Et	CONcoo	et
le	DETdef	le
remenant	VERppa	remanant
bien	ADVgen	bien
li	PROper	il
gart	VERcjg	garder
Fors	ADVgen	fors
que	CONsub	que
seulemant	ADVgen	solement
el	PRE.DETdef	en
cervel	NOMcom	cervel
.	PONfrt	.

Robe	NOMcom	robe
veire	ADJqua	vair
,	PONfbl	,
cote	NOMcom	cote
et	CONcoo	et
mantel	NOMcom	mantel
A	VERcjg	avoir
fet	VERppe	faire
porter	VERinf	porter
,	PONfbl	,
de	PRE	de
soie	NOMcom	soie
an	PRE	en
greinne	NOMcom	graine
.	PONfrt	.

Cele	PROdem	cel
li	PROper	il
porte	VERcjg	porter
et	CONcoo	et
si	ADVgen	si
li	PROper	il
meinne	VERcjg	mener
An	PRE	en
destre	ADJqua	destre
.i	NOMcom	di
.	PONfrt	.

palefroi	NOMcom	palefroi
mout	ADVgen	mout
buen	ADJqua	bon
,	PONfbl	,
Et	CONcoo	et
avoec	PRE	avuec
ce	PROdem	ce
i	PROadv	i
met	VERcjg	metre
del	PRE.DETdef	de
suen	PROpos	son
:	PONfbl	:
Chemise	NOMcom	chemise
et	CONcoo	et
braies	NOMcom	braie
deliees	VERppe	deliié
,	PONfbl	,
Et	CONcoo	et
chauces	NOMcom	chauce
noires	ADJqua	noir
et	CONcoo	et
dougiees	ADJqua	deugié
.	PONfrt	.

Atot	PRE	atot
ce	PROdem	ce
,	PONfbl	,
si	ADVgen	si
tres	ADVgen	très
tost	ADVgen	tost
s'	PROper	soi
an	PROadv	en
va	VERcjg	aler
,	PONfbl	,
Qu'	CONsub	que
ancor	ADVgen	encore
dormant	VERppa	dormir
celui	PROdem	cel
trova	VERcjg	trover
La	ADVgen	là
ou	PROrel	où
ele	PROper	il
l'	PROper	il
avoit	VERcjg	avoir
leissié	VERppe	laisser
.	PONfrt	.

Ses	DETpos	son
chevax	NOMcom	cheval
met	VERcjg	metre
en	PRE	en
.i	PROcar	un
.	PONfrt	.

pleissié	VERppe	plaisser
,	PONfbl	,
Ses	ADVgen.PROper	si
atache	VERcjg	atachier
et	CONcoo	et
lie	VERcjg	liier
mout	ADVgen	mout
fort	ADJqua	fort
,	PONfbl	,
Et	CONcoo	et
puis	ADVgen	puis
vient	VERcjg	venir
la	ADVgen	là
ou	PROrel	où
cil	PROdem	cel
se	PROper	soi
dort	VERcjg	dormir
,	PONfbl	,
Atot	PRE	atot
la	DETdef	le
robe	NOMcom	robe
et	CONcoo	et
l'	DETdef	le
oingnemant	NOMcom	oignement
,	PONfbl	,
Et	CONcoo	et
fet	VERcjg	faire
.i	PROind	un
.	PONfrt	.

mout	ADVgen	mout
grant	ADJqua	grant
hardemant	NOMcom	hardement
Que	CONsub	que
del	PRE.DETdef	de
forsené	VERppe	forsener
tant	ADVgen	tant
s'	PROper	soi
aproche	VERcjg	aprochier
Qu'	CONsub	que
ele	PROper	il
le	PROper	il
menoie	VERcjg	mener
et	CONcoo	et
atoche	VERcjg	atochier
;	PONfbl	;
Et	CONcoo	et
prant	VERcjg	prendre
l'	DETdef	le
oignemant	NOMcom	oignement
,	PONfbl	,
si	ADVgen	si
l'en	PROper	il
oint	VERcjg	oindre
Tant	ADVgen	tant
con	CONsub	come
en	PRE	en
la	DETdef	le
boiste	NOMcom	boiste
an	PROadv	en
ot	VERcjg	avoir
point	ADVneg	point
,	PONfbl	,
Et	CONcoo	et
tant	ADVgen	tant
sa	DETpos	son
garison	NOMcom	garison
covoite	VERcjg	covoitier
Que	CONsub	que
de	PRE	de
l'	PROper	il
oindre	VERinf	oindre
par	PRE	par
tot	PROind	tot
esploite	VERcjg	esploitier
;	PONfbl	;
Si	ADVgen	si
le	PROper	il
met	VERcjg	metre
trestot	PROind	trestot
an	PRE	en
despanse	NOMcom	despense
,	PONfbl	,
Que	CONcoo	que
ne	ADVneg	ne
li	PROper	il
chaut	VERcjg	chaloir
de	PRE	de
la	DETdef	le
desfanse	NOMcom	defense
Sa	DETpos	son
dame	NOMcom	dame
ne	CONcoo	ne
ne	ADVneg	ne
l'en	PROind	loin
sovient	VERcjg	sovenir
.	PONfrt	.

Plus	ADVgen	plus
en	PROadv	en
i	PROadv	i
met	VERcjg	metre
qu'	CONsub	que
il	PROimp	il
ne	ADVneg	ne
covient	VERcjg	covenir
;	PONfbl	;
Mout	ADVgen	mout
bien	ADVgen	bien
,	PONfbl	,
ce	PROdem	ce
li	PROper	il
est	VERcjg	estre
vis	NOMcom	vis
,	PONfbl	,
l'	PROper	il
enploie	VERcjg	emploiier
:	PONfbl	:
Les	DETdef	le
temples	NOMcom	temple
et	CONcoo	et
le	DETdef	le
front	NOMcom	front
l'en	PROind	loin
froie	VERcjg	froiier
,	PONfbl	,
Trestot	DETind	trestot
le	DETdef	le
cors	NOMcom	corps
jusqu'	PRE	jusque
an	PRE	en
l'	DETdef	le
artuel	NOMcom	orteil
.	PONfrt	.

Tant	ADVgen	tant
li	PROper	il
froia	VERcjg	froiier
au	PRE.DETdef	a
chaut	ADJqua	chaut
soloil	NOMcom	soleil
Les	DETdef	le
temples	NOMcom	temple
et	CONcoo	et
trestot	DETind	trestot
le	DETdef	le
cors	NOMcom	corps
Que	CONsub	que
del	PRE.DETdef	de
cervel	NOMcom	cervel
li	PROper	il
trest	VERcjg	traire
si	ADVgen	si
fors	ADVgen	fors
La	DETdef	le
rage	NOMcom	rage
et	CONcoo	et
la	DETdef	le
melencolie	NOMcom	melancolie
.	PONfrt	.

Mes	CONcoo	mais
del	PRE.DETdef	de
cors	NOMcom	corps
fist	VERcjg	faire
ele	PROper	il
folie	NOMcom	folie
,	PONfbl	,
Qu'	CONcoo	que
il	PROimp	il
ne	ADVneg	ne
li	PROper	il
estoit	VERcjg	estre
nus	DETind	nul
mestiers	NOMcom	mestier
.	PONfrt	.

S'	CONsub	se
il	PROimp	il
en	PROadv	en
i	PROadv	i
eüst	VERcjg	avoir
.v	PROcar	cinq
.	PONfrt	.

setiers	NOMcom	sestier
,	PONfbl	,
S'	ADVgen	si
eüst	VERcjg	avoir
ele	PROper	il
autel	PROind	autel
fet	VERppe	faire
,	PONfbl	,
ce	PROdem	ce
cuit	VERcjg	cuidier
.	PONfrt	.

La	DETdef	le
boiste	NOMcom	boiste
an	PROadv	en
porte	VERcjg	porter
,	PONfbl	,
si	ADVgen	si
s'	PROper	soi
an	PROadv	en
fuit	VERcjg	fuir
,	PONfbl	,
Si	ADVgen	si
s'	PROper	soi
est	VERcjg	estre
vers	PRE	vers
ses	DETpos	son
chevax	NOMcom	cheval
reposte	VERppe	repondre
;	PONfbl	;
Mes	CONcoo	mais
la	DETdef	le
robe	NOMcom	robe
mie	ADVneg	mie
n'	ADVneg	ne
en	PROadv	en
oste	VERcjg	oster
Por	PRE	por
ce	PROdem	ce
que	CONsub	que
,	PONfbl	,
se	CONsub	se
cil	PROdem	cel
se	PROper	soi
ravoie	VERcjg	ravoyer
,	PONfbl	,
Vialt	VERcjg	voloir
qu'	CONsub	que
apareilliee	VERppe	apareillier
la	PROper	il
voie	VERcjg	vëoir
Et	CONcoo	et
qu'	CONsub	que
il	PROper	il
la	PROper	il
preigne	VERcjg	prendre
,	PONfbl	,
si	ADVgen	si
s'	PROper	soi
an	PROadv	en
veste	VERcjg	vestir
.	PONfrt	.

Derriers	PRE	derrier
.i	PROind	un
.	PONfrt	.

grant	ADJqua	grant
chasne	NOMcom	chaisne
s'	PROper	soi
areste	VERcjg	arester
Tant	ADVgen	tant
que	CONsub	que
cil	PROdem	cel
ot	VERcjg	avoir
dormi	VERppe	dormir
assez	ADVgen	assez
,	PONfbl	,
Qui	PROrel	que
fu	VERcjg	estre
gariz	VERppe	garir
et	CONcoo	et
respassez	VERppe	respasser
,	PONfbl	,
Et	CONcoo	et
rotson	NOMcom	roson
san	ADJqua	saint
et	CONcoo	et
son	DETpos	son
mimoire	NOMcom	memoire
.	PONfrt	.

Mes	CONcoo	mais
nuz	ADJqua	nu
se	PROper	soi
voit	VERcjg	vëoir
com	CONsub	come
un	DETndf	un
yvoire	NOMcom	ivoire
,	PONfbl	,
S'	ADVgen	si
a	VERcjg	avoir
grant	ADJqua	grant
honte	NOMcom	honte
,	PONfbl	,
et	CONcoo	et
plus	ADVgen	plus
grant	ADJqua	grant
eüst	VERcjg	avoir
Se	CONsub	se
il	PROper	il
s'	DETpos	son
aventure	NOMcom	aventure
seüst	VERcjg	savoir
,	PONfbl	,
Mes	CONcoo	mais
ne	ADVneg	ne
sot	VERcjg	savoir
por	PRE	por
coi	PROint	que
nuz	ADJqua	nu
se	PROper	soi
trueve	VERcjg	trover
.	PONfrt	.

Devant	PRE	devant
lui	PROper	il
voit	VERcjg	vëoir
la	DETdef	le
robe	NOMcom	robe
nueve	ADJqua	nuef
,	PONfbl	,
Si	ADVgen	si
se	PROper	soi
mervoille	VERcjg	merveillier
a	PRE	a
desmesure	NOMcom	desmesure
Comant	ADVsub	coment
et	CONcoo	et
par	PRE	par
quel	DETrel	quel
aventure	NOMcom	aventure
Cele	DETdem	cel
robe	NOMcom	robe
estoit	VERcjg	estre
la	ADVgen	là
venue	NOMcom	venue
;	PONfbl	;
Et	CONcoo	et
de	PRE	de
sa	DETpos	son
char	NOMcom	char
que	PROrel	que
il	PROper	il
voit	VERcjg	vëoir
nue	ADJqua	nu
Est	VERcjg	estre
trespansez	VERppe	trespenser
et	CONcoo	et
esbaïz	VERppe	esbäir
,	PONfbl	,
Et	CONcoo	et
dit	VERcjg	dire
que	CONsub	que
morz	VERppe	morir
est	VERcjg	estre
et	CONcoo	et
traïz	VERppe	träir
S'	CONsub	se
einsi	ADVgen	ainsi
l'	PROper	il
a	VERcjg	avoir
trové	VERppe	trover
ne	CONcoo	ne
veü	VERppe	vëoir
Riens	NOMcom	rien
nule	ADJind	nul
qui	PROrel	que
l'	PROper	il
ait	VERcjg	avoir
coneü	VERppe	conoistre
.	PONfrt	.

Et	CONcoo	et
tote	DETind	tot
voie	NOMcom	voie
si	ADVgen	si
se	PROper	soi
vest	VERcjg	vestir
Et	CONcoo	et
regarde	VERcjg	regarder
vers	PRE	vers
la	DETdef	le
forest	NOMcom	forest
S'	CONsub	se
il	PROper	il
verroit	VERcjg	vëoir
nul	DETind	nul
home	NOMcom	ome
venir	VERinf	venir
.	PONfrt	.

Lever	VERinf	lever
se	PROper	soi
cuide	VERcjg	cuidier
et	CONcoo	et
sostenir	VERinf	sostenir
,	PONfbl	,
Mes	CONcoo	mais
ne	ADVneg	ne
puet	VERcjg	pöoir
tant	ADVgen	tant
qu'	CONsub	que
aler	VERinf	aler
s'	PROper	soi
an	PROadv	en
puisse	VERcjg	pöoir
.	PONfrt	.

Mestiers	NOMcom	mestier
li	PROper	il
est	VERcjg	estre
qu'	CONsub	que
aïde	NOMcom	äie
truisse	VERcjg	trover
Qui	PROrel	que
li	PROper	il
aïst	VERcjg	aidier
et	CONcoo	et
qui	PROrel	que
l'en	PROind	loin
maint	VERcjg	mener
,	PONfbl	,
Que	CONsub	que
si	ADVgen	si
l'	PROper	il
a	VERcjg	avoir
ses	DETpos	son
granz	ADJqua	grant
max	NOMcom	mal
ataint	VERppe	ataindre
Qu'	CONsub	que
a	PRE	a
poinnes	NOMcom	peine
puet	VERcjg	pöoir
sor	PRE	sor
piez	NOMcom	pié
ester	VERinf	ester
.	PONfrt	.

Or	ADVgen	or
ne	ADVneg	ne
vialt	VERcjg	voloir
mes	ADVgen	mais
plus	ADVgen	plus
arester	VERinf	arester
La	DETdef	le
dameisele	NOMcom	damoisele
,	PONfbl	,
ainz	ADVgen	ainz
est	VERcjg	estre
montee	VERppe	monter
Et	CONcoo	et
par	PRE	par
delez	PRE	dalez
lui	PROper	il
est	VERcjg	estre
passee	VERppe	passer
,	PONfbl	,
Si	ADVgen	si
con	CONsub	come
s'	CONsub	se
ele	PROper	il
ne	ADVneg	ne
l'	PROper	il
i	PROadv	i
seüst	VERcjg	savoir
.	PONfrt	.

Et	CONcoo	et
cil	PROdem	cel
,	PONfbl	,
qui	PROrel	que
grant	ADJqua	grant
mestier	NOMcom	mestier
eüst	VERcjg	avoir
D'	PRE	de
aïde	NOMcom	äie
,	PONfbl	,
ne	ADVneg	ne
li	PROper	il
chausist	VERcjg	chaloir
quel	PROrel	quel
