ENEAS	ADVgen	ens
fet	VERcjg	faire
garir	VERinf	garir
;	PONfbl	;
il	PROper	il
tient	VERcjg	tenir
la	DETdef	le
mort	NOMcom	mort
et	CONcoo	et
la	DETdef	le
santé	NOMcom	santé
,	PONfbl	,
il	PROper	il
resane	VERcjg	resaner
quant	CONsub	cant
a	VERcjg	avoir
navré	VERppe	navrer
.	PONfrt	.

Molt	ADVgen	moult
doit	VERcjg	devoir
l'en	PROind	loin
bien	ADVgen	bien
sofrir	VERinf	sofrir
d'	PRE	de
Amor	NOMcom	amor
,	PONfbl	,
qui	PROrel	que
navre	VERcjg	navrer
et	CONcoo	et
sane	VERcjg	saner
an	PRE	en
un	DETndf	un
jor	NOMcom	jor
.	PONfrt	.

Bien	ADVgen	bien
doiz	VERcjg	devoir
estre	VERinf	estre
de	PRE	de
sa	DETpos	son
mesniee	NOMcom	maisniee
;	PONfbl	;
se	CONsub	se
de	PRE	de
lui	PROper	il
t'	PROper	tu
eres	VERcjg	être
aprismiee	VERppe	approismier
,	PONfbl	,
molt	ADVgen	moult
ameroies	VERcjg	amer
son	DETpos	son
servise	NOMcom	servise
;	PONfbl	;
en	PRE	en
po	ADVgen	poi
d'	PRE	de
ore	NOMcom	ore
t'	PROper	tu
avroit	VERcjg	avoir
aprise	VERppe	aprendre
ce	PROdem	ce
que	PROrel	que
par	PRE	par
moi	PROper	je
fere	VERinf	faire
ne	ADVneg	ne
vials	VERcjg	voloir
.	PONfrt	.

Se	CONsub	se
tu	PROper	tu
t'	PROper	tu
en	PROadv	en
plainz	VERcjg	plaindre
et	CONcoo	et
tu	PROper	tu
t'	PROper	tu
en	PROadv	en
dials	VERcjg	doloir
,	PONfbl	,
totes	DETind	tot
voies	NOMcom	voie
t'	PROper	tu
anbelira	VERcjg	embelir
;	PONfbl	;
si	ADVgen	si
an	PROadv	en
as	VERcjg	avoir
mal	NOMcom	mal
,	PONfbl	,
bien	ADVgen	bien
te	PROper	tu
plaira	VERcjg	plaire
.	PONfrt	.

Antanz	VERcjg	entendre
i	PROadv	i
tu	PROper	tu
ancor	ADVgen	encore
noiant	PROind	néant
?	PONfrt	?

“	PONpga	“
Quant	CONsub	quand
ge	PROper	je
ne	ADVneg	ne
l'	PROper	il
oi	VERcjg	avoir
,	PONfbl	,
ne	ADVneg	ne
sai	VERcjg	savoir
coment	ADVsub	comment
.	PONfrt	.

“	PONpga	“
Ne	ADVneg	ne
te	PROper	tu
di	VERcjg	dire
ge	PROper	je
lo	DETdef	le
trait	NOMcom	trait
d'	PRE	de
amer	VERinf	amer
?	PONfrt	?

“	PONpga	“
Molt	ADVgen	moult
me	PROper	je
sanble	VERcjg	sembler
fier	VERinf	fïer
et	CONcoo	et
amer	VERinf	amer
.	PONfrt	.

“	PONpga	“
Ja	ADVgen	ja
vient	VERcjg	venir
aprés	PRE	après
la	DETdef	le
grant	ADJqua	grant
dolçor	NOMcom	douçor
,	PONfbl	,
asez	ADVgen	assez
an	PROadv	en
a	VERcjg	avoir
l'	DETdef	le
an	PROind	on
ainz	PRE	ainz
dolor	NOMcom	dolor
;	PONfbl	;
Amors	NOMcom	amor
sane	VERcjg	saner
quant	CONsub	cant
a	VERcjg	avoir
navré	VERppe	navrer
.	PONfrt	.

“	PONpga	“
Molt	ADVgen	moult
est	VERcjg	estre
ainçois	ADVgen	ainçois
chier	ADJqua	chier
comparé	VERppe	comparer
.	PONfrt	.

“	PONpga	“
De	PRE	de
quel	DETrel	quel
chose	NOMcom	chose
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
De	PRE	de
mal	NOMcom	mal
sofrir	VERinf	sofrir
.	PONfrt	.

“	PONpga	“
Molt	ADVgen	moult
estuet	VERcjg	estovoir
chier	ADJqua	chier
espanoïr	VERinf	espanoir
lo	DETdef	le
bien	NOMcom	bien
,	PONfbl	,
ainçois	ADVgen	ainçois
que	CONsub	que
l'	DETdef	le
an	PROind	on
an	PROadv	en
ait	VERcjg	avoir
.	PONfrt	.

“	PONpga	“
Fous	ADJqua	fou
est	VERcjg	estre
qui	PROrel	que
a	VERcjg	avoir
esciant	NOMcom	escïent
fait	VERcjg	faire
dunt	PROrel	dont
l'	DETdef	le
an	PROind	on
quide	VERcjg	cuider
tant	ADVgen	tant
maus	NOMcom	mal
avoir	VERinf	avoir
;	PONfbl	;
sachiez	VERcjg	savoir
que	CONsub	que
ja	ADVgen	ja
nel	ADVneg.PROper	ne
quier	VERcjg	querre
savoir	VERinf	savoir
.	PONfrt	.

Or	ADVgen	or
sui	VERcjg	estre
an	PRE	en
pais	NOMcom	paix
et	CONcoo	et
a	PRE	a
repos	NOMcom	repos
,	PONfbl	,
ne	ADVneg	ne
m'	PROper	je
i	PROadv	i
metrai	VERcjg	metre
,	PONfbl	,
car	CONcoo	car
ge	PROper	je
ne	ADVneg	ne
os	VERcjg	oser
,	PONfbl	,
en	PRE	en
tel	DETind	tel
destroit	NOMcom	destroit
;	PONfbl	;
ge	PROper	je
n'	ADVneg	ne
en	PROadv	en
ai	VERcjg	avoir
cure	NOMcom	cure
;	PONfbl	;
forz	ADJqua	fort
est	VERcjg	estre
li	DETdef	le
mals	NOMcom	mal
a	PRE	a
desmesure	NOMcom	desmesure
;	PONfbl	;
ge	PROper	je
n'	ADVneg	ne
enprendrai	VERcjg	emprendre
oan	ADVgen	öan
amor	NOMcom	amor
,	PONfbl	,
dont	PROrel	dont
quit	VERcjg	quiter
avoir	VERinf	avoir
mal	NOMcom	mal
ne	CONcoo	ne
dolor	NOMcom	dolor
.	PONfbl	.
”	PONpdr	”
Molt	ADVgen	moult
ert	VERcjg	être
salvage	ADJqua	sauvage
la	DETdef	le
meschine	NOMcom	meschine
;	PONfbl	;
atant	ADVgen	atant
la	PROper	il
lese	VERcjg	laissier
la	DETdef	le
raïne	NOMcom	röine
,	PONfbl	,
ne	ADVneg	ne
la	PROper	il
velt	VERcjg	vouloir
pas	ADVneg	pas
plus	ADVgen	plus
esforcier	VERinf	esforcier
,	PONfbl	,
quant	CONsub	cant
voit	VERcjg	vëoir
que	CONsub	que
ne	ADVneg	ne
li	PROper	il
a	VERcjg	avoir
mestier	NOMcom	mestier
.	PONfrt	.

Buenes	ADJqua	buen
triues	NOMcom	trieue
et	CONcoo	et
seürté	NOMcom	sëurté
ot	VERcjg	avoir
antre	PRE	entre
çals	PROdem	cil
de	PRE	de
la	DETdef	le
cité	NOMcom	cité
et	CONcoo	et
çals	PROdem	cil
defors	ADVgen	defors
de	PRE	de
l'	DETdef	le
autre	ADJind	autre
part	NOMcom	part
;	PONfbl	;
nus	PROind	nul
d'	PRE	de
aus	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
de	PRE	de
l'	DETdef	le
autre	ADJind	autre
regart	NOMcom	regart
que	CONsub	que
il	PROper	il
lo	PROper	le
coit	VERcjg	choir
ne	CONcoo	ne
qu'	CONsub	que
il	PROper	il
l'	PROper	il
asaille	VERcjg	assalir
desi	ADVgen	deci
qu'	CONsub	que
al	PRE.DETdef	à.le
jor	NOMcom	jor
de	PRE	de
la	DETdef	le
bataille	NOMcom	bataille
.	PONfrt	.

Eneas	NOMpro	Eneas
issi	VERcjg	issir
de	PRE	de
sa	DETpos	son
tente	NOMcom	tente
et	CONcoo	et
esgarder	VERinf	esgarder
ala	VERcjg	aller
Laurente	NOMpro	Laurante
,	PONfbl	,
toz	ADVgen	tot
desarmez	VERppe	desarmer
a	PRE	a
grant	ADJqua	grant
compaigne	NOMcom	compagne
;	PONfbl	;
a	PRE	a
cheval	NOMcom	cheval
fu	VERcjg	estre
an	PRE	en
une	DETndf	un
plaigne	NOMcom	plaigne
qui	PROrel	que
ert	VERcjg	être
aval	ADVgen	aval
desoz	PRE	desoz
la	DETdef	le
tor	NOMcom	tor
.	PONfrt	.

Cil	PROdem	cel
de	PRE	de
la	DETdef	le
vile	NOMcom	vile
li	DETdef	le
plusor	PROind	plusor
vont	VERcjg	aler
as	PRE.DETdef	à.le
creniaus	NOMcom	crenel
del	PRE.DETdef	de
mur	NOMcom	mur
monter	VERinf	monter
por	PRE	por
les	DETdef	le
Troïens	NOMpro	Troien
esgarder	VERinf	esgarder
;	PONfbl	;
ce	PROdem	ce
dïent	VERcjg	dire
tuit	PROind	tot
comunalment	ADVgen	communalement
que	CONsub	que
soz	PRE	soz
ciel	NOMcom	ciel
n'	ADVneg	ne
a	VERcjg	avoir
plus	ADVgen	plus
bele	ADJqua	bel
gent	NOMcom	gent
;	PONfbl	;
bien	ADVgen	bien
sont	VERcjg	estre
vestu	VERppe	vestir
et	CONcoo	et
conreé	VERppe	conrëer
,	PONfbl	,
mais	CONcoo	mais
toz	ADVgen	tot
les	PROper	il
passe	VERcjg	passer
de	PRE	de
bialté	NOMcom	biauté
Eneas	NOMpro	Eneas
,	PONfbl	,
qui	PROrel	que
lor	DETpos	lor
sire	NOMcom	seignor
estoit	VERcjg	estre
.	PONfrt	.

Molt	ADVgen	moult
lo	PROper	le
loë	VERcjg	louer
chascuns	PROind	chascun
quel	PROrel.PROper	que.le
voit	VERcjg	vëoir
;	PONfbl	;
dïent	VERcjg	dire
que	CONsub	que
molt	ADVgen	moult
est	VERcjg	estre
genz	ADJqua	gent
et	CONcoo	et
biaus	ADJqua	bel
,	PONfbl	,
grant	ADJqua	grant
los	NOMcom	los
an	PROadv	en
font	VERcjg	faire
par	PRE	par
les	DETdef	le
creniaus	NOMcom	crenel
.	PONfrt	.

Lavine	NOMpro	Lavine
fu	VERcjg	estre
an	PRE	en
la	DETdef	le
tor	NOMcom	tor
sus	ADVgen	sus
,	PONfbl	,
d'	PRE	de
une	DETndf	un
fenestre	NOMcom	fenestre
garda	VERcjg	garder
jus	ADVgen	jus
,	PONfbl	,
vit	VERcjg	vëoir
Eneam	NOMpro	Eneam
qui	PROrel	que
fu	VERcjg	estre
desoz	ADVgen	desoz
,	PONfbl	,
forment	ADVgen	fortement
l'	PROper	il
a	VERcjg	avoir
esgardé	VERppe	égarder
sor	PRE	sor
toz	PROind	tot
.	PONfrt	.

Molt	ADVgen	moult
li	PROper	il
sanbla	VERcjg	sembler
et	CONcoo	et
bel	ADJqua	bel
et	CONcoo	et
gent	ADJqua	gent
,	PONfbl	,
bien	ADVgen	bien
a	VERcjg	avoir
oï	VERppe	öir
comfaitemant	ADVsub	comfaitement
lo	PROper	le
loënt	VERcjg	louer
tuit	PROind	tot
par	PRE	par
la	DETdef	le
cité	NOMcom	cité
et	CONcoo	et
de	PRE	de
proëce	NOMcom	prouesse
et	CONcoo	et
de	PRE	de
bialté	NOMcom	biauté
;	PONfbl	;
bien	ADVgen	bien
lo	PROper	le
nota	VERcjg	noter
an	PRE	en
son	DETpos	son
corage	NOMcom	corage
la	ADVgen	là
ou	PROrel	où
al	PROper	il
fu	VERcjg	estre
an	PRE	en
son	DETpos	son
estage	NOMcom	étage
.	PONfrt	.

Amors	NOMcom	amor
l'	PROper	il
a	VERcjg	avoir
de	PRE	de
son	DETpos	son
dart	NOMcom	dart
ferue	VERppe	ferir
;	PONfbl	;
ainz	ADVgen	ainz
qu'	CONsub	que
el	PROper	il
se	PROper	soi
fust	VERcjg	estre
d'	PRE	de
iluec	ADVgen	illuec
meüe	VERppe	movoir
,	PONfbl	,
i	PROadv	i
a	VERcjg	avoir
changié	VERppe	changer
cent	DETcar	cent
foiz	NOMcom	foiz
colors	NOMcom	color
:	PONfbl	:
or	ADVgen	or
est	VERcjg	estre
cheoite	VERppe	chëoir
es	PRE.DETdef	en.le
laz	NOMcom	laz
d'	PRE	de
amors	NOMcom	amor
,	PONfbl	,
voille	VERcjg	veillier
ou	CONcoo	o
non	ADVneg	non
,	PONfbl	,
amer	VERinf	amer
l'	PROper	il
estuet	VERcjg	estovoir
.	PONfrt	.

Quant	CONsub	quand
voit	VERcjg	vëoir
que	CONsub	que
eschiver	VERinf	esquiver
n'	ADVneg	ne
en	PROadv	en
puet	VERcjg	pöoir
,	PONfbl	,
vers	PRE	vers
Eneam	NOMpro	Eneam
a	VERcjg	avoir
atorné	VERppe	atorner
tot	DETind	tot
sun	DETpos	son
corage	NOMcom	corage
et	CONcoo	et
son	DETpos	son
pansé	VERppe	penser
:	PONfbl	:
por	PRE	por
lui	PROper	il
l'	PROper	il
a	VERcjg	avoir
molt	ADVgen	moult
Amors	NOMcom	amor
navree	VERppe	navrer
;	PONfbl	;
la	DETdef	le
saiete	NOMcom	saiete
li	PROper	il
est	VERcjg	estre
colee	VERppe	coler
desi	ADVgen	deci
qu'	CONsub	que
el	PRE.DETdef	en
cuer	NOMcom	cuer
soz	PRE	soz
la	DETdef	le
memelle	NOMcom	maimelle
.	PONfrt	.

Tote	ADVgen	tot
ert	VERcjg	être
sole	ADJqua	sol
la	DETdef	le
damoiselle	NOMcom	damoiselle
,	PONfbl	,
l'	DETdef	le
uis	NOMcom	uis
de	PRE	de
la	DETdef	le
chanbre	NOMcom	chambre
ala	VERcjg	aller
fermer	VERinf	fermer
,	PONfbl	,
revient	VERcjg	revenir
a	PRE	a
la	DETdef	le
fenestre	NOMcom	fenestre
ester	VERinf	ester
ou	PROrel	où
al	PROper	il
reçut	VERcjg	recevoir
lo	DETdef	le
cop	NOMcom	coup
mortal	ADJqua	mortel
;	PONfbl	;
d'	PRE	de
iluec	ADVgen	illuec
esgarde	VERcjg	esgarder
lo	DETdef	le
vasal	NOMcom	vassal
.	PONfrt	.

Ele	PROper	elle
comance	VERcjg	comencier
a	PRE	a
tressüer	VERinf	tressuer
,	PONfbl	,
a	PRE	a
refroidir	VERinf	refroidir
et	CONcoo	et
a	PRE	a
tranbler	VERinf	trembler
,	PONfbl	,
sovant	ADVgen	sovent
se	PROper	soi
pasme	VERcjg	pasmer
et	CONcoo	et
tressalt	VERcjg	tressaillir
,	PONfbl	,
sanglot	NOMcom	sanglot
,	PONfbl	,
fremist	VERcjg	fremir
,	PONfbl	,
li	DETdef	le
cuers	NOMcom	cuer
li	PROper	il
falt	VERcjg	faillir
,	PONfbl	,
degiete	VERcjg	dejeter
soi	PROper	soi
,	PONfbl	,
sofle	VERcjg	sofler
,	PONfbl	,
baaille	VERcjg	bäaillier
:	PONfbl	:
bien	ADVgen	bien
l'	PROper	il
a	VERcjg	avoir
Amors	NOMcom	amor
mise	VERppe	metre
an	PRE	en
sa	DETpos	son
taille	NOMcom	taille
!	PONfrt	!

Crie	VERcjg	crïer
et	CONcoo	et
plore	VERcjg	plorer
et	CONcoo	et
gient	VERcjg	genir
et	CONcoo	et
brait	VERcjg	braire
;	PONfbl	;
ne	ADVneg	ne
set	VERcjg	savoir
ancor	ADVgen	encore
qui	PROrel	que
ce	PROdem	ce
li	PROper	il
fet	VERcjg	faire
,	PONfbl	,
qui	PROrel	que
son	DETpos	son
corage	NOMcom	corage
li	PROper	il
comuet	VERcjg	comovoir
.	PONfrt	.

Quant	CONsub	quand
se	PROper	soi
redrece	VERcjg	redrecier
et	CONcoo	et
parler	VERinf	parler
puet	VERcjg	pöoir
,	PONfbl	,
“	PONpga	“
Lasse	ADJqua	las
,	PONfbl	,
fait	VERcjg	faire
ele	PROper	il
,	PONfbl	,
que	PROint	que
ai	VERcjg	avoir
gié	PROper	je
?	PONfrt	?

Qui	PROint	que
m'	PROper	je
a	VERcjg	avoir
sorprise	VERppe	sorprendre
,	PONfbl	,
que	PROint	que
est	VERcjg	estre
cié	NOMcom	cié
?	PONfrt	?

Or	ADVgen	or
ainz	ADVgen	ainz
estoie	VERcjg	estre
tote	ADVgen	tot
saine	ADJqua	sain
,	PONfbl	,
or	ADVgen	or
sui	VERcjg	estre
tote	ADVgen	tot
espalie	VERppe	épalir
et	CONcoo	et
vaine	ADJqua	vain
,	PONfbl	,
dedanz	PRE	dedenz
le	DETdef	le
cors	NOMcom	corps
une	DETndf	un
ardor	NOMcom	ardeur
sent	VERcjg	sentir
,	PONfbl	,
mes	CONcoo	mais
ne	ADVneg	ne
sai	VERcjg	savoir
pro	ADVgen	pro
qui	PROrel	que
si	ADVgen	si
m'	PROper	je
esprent	VERcjg	éprendre
,	PONfbl	,
qui	PROrel	que
mon	DETpos	mon
corage	NOMcom	corage
me	PROper	je
remue	VERcjg	remüer
et	CONcoo	et
dont	PROrel	dont
ge	PROper	je
sui	VERcjg	estre
si	ADVgen	si
esperdue	VERppe	esperdre
,	PONfbl	,
dont	PROrel	dont
mes	DETpos	mon
cors	NOMcom	corps
sent	VERcjg	sentir
dolors	NOMcom	dolor
mortaus	ADJqua	mortel
,	PONfbl	,
se	CONsub	se
ce	PROdem	ce
ne	ADVneg	ne
est	VERcjg	estre
cil	DETdem	cil
cuivers	ADJqua	cuivre
maus	NOMcom	mal
dont	PROrel	dont
ma	DETpos	mon
mere	NOMcom	mere
m'	PROper	je
aconta	VERcjg	acompter
ier	ADVgen	ier
dont	PROrel	dont
al	PROper	il
me	PROper	je
voloit	VERcjg	voloir
anseignier	VERinf	enseignier
;	PONfbl	;
ne	ADVneg	ne
sai	VERcjg	savoir
Amors	NOMcom	amor
ou	CONcoo	o
com	CONsub	come
a	PRE	a
nom	NOMcom	nom
,	PONfbl	,
mais	CONcoo	mais
ne	ADVneg	ne
me	PROper	je
fet	VERcjg	faire
se	CONsub	se
tot	ADVgen	tot
mal	NOMcom	mal
non	ADVneg	non
.	PONfrt	.

Ge	PROper	je
quit	VERcjg	quiter
,	PONfbl	,
mien	ADJpos	mon
esciant	NOMcom	escïent
,	PONfbl	,
ge	PROper	je
ain	VERcjg	amer
;	PONfbl	;
des	PRE	des
or	ADVgen	or
vanrai	VERcjg	venir
bien	ADVgen	bien
au	PRE.DETdef	a
reclaim	NOMcom	reclaim
;	PONfbl	;
ge	PROper	je
sent	VERcjg	sentir
les	DETdef	le
maus	NOMcom	mal
et	CONcoo	et
la	DETdef	le
dolor	NOMcom	dolor
que	PROrel	que
ma	DETpos	mon
mere	NOMcom	mere
me	PROper	je
dist	VERcjg	dire
d'	PRE	de
Amor	NOMcom	amor
.	PONfrt	.

Ou	PROint	où
est	VERcjg	estre
li	DETdef	le
rasoagement	NOMcom	rassöagement
,	PONfbl	,
la	DETdef	le
boiste	NOMcom	boiste
o	PRE	o
tot	DETind	tot
son	DETpos	son
oignement	NOMcom	oignement
?	PONfrt	?

Ce	PROdem	ce
me	PROper	je
disoit	VERcjg	dire
hier	ADVgen	ier
la	DETdef	le
raïne	NOMcom	röine
que	PROrel	que
Amors	NOMcom	amor
porte	VERcjg	porter
sa	DETpos	son
mecine	NOMcom	mecine
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
senot	VERcjg	saner
sempres	ADVgen	sempres
la	DETdef	le
plaie	NOMcom	plaie
;	PONfbl	;
ne	ADVneg	ne
quit	VERcjg	quiter
que	CONsub	que
ja	ADVgen	ja
secors	NOMcom	secors
an	PROadv	en
aie	VERcjg	avoir
;	PONfbl	;
quant	CONsub	cant
sa	DETpos	son
mecine	NOMcom	mecine
me	PROper	je
demore	VERcjg	demorer
,	PONfbl	,
ne	ADVneg	ne
sai	VERcjg	savoir
,	PONfbl	,
lasse	ADJqua	las
,	PONfbl	,
qui	PROrel	que
me	PROper	je
secore	VERcjg	secorre
;	PONfbl	;
ge	PROper	je
quit	VERcjg	quiter
que	CONsub	que
la	DETdef	le
boiste	NOMcom	boiste
est	VERcjg	estre
perdue	VERppe	perdre
ou	PROrel	où
la	DETdef	le
poisons	NOMcom	poison
est	VERcjg	estre
espandue	VERppe	épandre
.	PONfrt	.

Bien	ADVgen	bien
sai	VERcjg	savoir
par	PRE	par
tant	ADVgen	tant
come	CONsub	come
ge	PROper	je
sent	VERcjg	sentir
,	PONfbl	,
que	CONsub	que
m'	PROper	je
a	VERcjg	avoir
navree	VERppe	navrer
malement	ADVgen	malement
;	PONfbl	;
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
resane	VERcjg	resaner
tost	ADVgen	tost
la	DETdef	le
plaie	NOMcom	plaie
,	PONfbl	,
donc	ADVgen	donc
est	VERcjg	estre
malvese	ADJqua	mauvais
sa	DETpos	son
menaie	NOMcom	manaie
.	PONfrt	.

Ahi	INJ	aï
,	PONfbl	,
lasse	ADJqua	las
,	PONfbl	,
tant	ADVgen	tant
mar	ADVgen	mar
i	PROadv	i
mui	VERcjg	movoir
!	PONfrt	!

Ja	ADVgen	ja
m'	PROper	je
estranjoie	VERcjg	estrangier
ge	PROper	je
de	PRE	de
lui	PROper	il
,	PONfbl	,
son	DETpos	son
vangement	NOMcom	vangement
an	PROadv	en
a	VERcjg	avoir
bien	ADVgen	bien
pris	VERppe	prendre
,	PONfbl	,
an	PRE	en
grant	ADJqua	grant
esfroi	NOMcom	esfroi
a	VERcjg	avoir
mon	DETpos	mon
cors	NOMcom	corps
mis	VERppe	metre
.	PONfrt	.

De	PRE	de
sa	DETpos	son
mesniee	NOMcom	maisniee
m'	PROper	je
estuet	VERcjg	estovoir
estre	VERinf	estre
;	PONfbl	;
ci	ADVgen	ci
m'	PROper	je
a	VERcjg	avoir
saisie	VERppe	saisir
a	PRE	a
la	DETdef	le
fenestre	NOMcom	fenestre
,	PONfbl	,
dont	PROrel	dont
lo	DETdef	le
Troïen	NOMpro	Troien
esgardoie	VERcjg	esgarder
;	PONfbl	;
nule	DETind	nul
garde	NOMcom	garde
ne	ADVneg	ne
me	PROper	je
donoie	VERcjg	doner
que	CONsub	que
ge	PROper	je
l'	PROper	il
amasse	VERcjg	amer
a	PRE	a
ceste	DETdem	cest
foiz	NOMcom	foiz
.	PONfrt	.

Or	ADVgen	or
est	VERcjg	estre
mes	DETpos	mon
cors	NOMcom	corps
por	PRE	por
lui	PROper	il
destroiz	ADJqua	détroit
,	PONfbl	,
or	ADVgen	or
pantese	NOMcom	pentese
et	CONcoo	et
or	ADVgen	or
tressalt	VERcjg	tressaillir
,	PONfbl	,
an	PRE	en
po	PROind	poi
d'	PRE	de
ore	NOMcom	ore
ai	VERcjg	avoir
et	CONcoo	et
froit	ADJqua	froit
et	CONcoo	et
chalt	ADJqua	chaud
.	PONfrt	.

Lo	DETdef	le
Troïen	NOMpro	Troien
m'	PROper	je
estuet	VERcjg	estovoir
amer	VERinf	amer
,	PONfbl	,
mais	CONcoo	mais
molt	ADVgen	moult
lo	PROper	le
me	PROper	je
covient	VERcjg	covenir
celer	VERinf	celer
,	PONfbl	,
que	CONsub	que
la	DETdef	le
raïne	NOMcom	röine
ne	ADVneg	ne
lo	PROper	le
sache	VERcjg	savoir
,	PONfbl	,
qui	PROrel	que
m'	PROper	je
en	PROadv	en
destroint	VERcjg	destroindre
et	CONcoo	et
me	PROper	je
menace	VERcjg	menacier
:	PONfbl	:
ne	ADVneg	ne
velt	VERcjg	vouloir
que	CONsub	que
vers	PRE	vers
lui	PROper	il
preigne	VERcjg	prendre
amor	NOMcom	amor
.	PONfrt	.

Qu'	PROint	que
en	PROadv	en
puis	VERcjg	pöoir
ge	PROper	je
,	PONfbl	,
lasse	ADJqua	las
,	PONfbl	,
se	CONsub	se
ge	PROper	je
plor	VERcjg	plorer
?	PONfrt	?

Or	ADVgen	or
l'	PROper	il
ain	VERcjg	amer
,	PONfbl	,
gehui	ADVgen	jehui
m'	PROper	je
en	PROadv	en
ert	VERcjg	être
petit	ADJqua	petit
.	PONfrt	.

“	PONpga	“
Fole	ADJqua	fol
Lavine	NOMpro	Lavine
,	PONfbl	,
qu'	PROint	que
as	VERcjg	avoir
tu	PROper	tu
dit	VERppe	dire
?	PONfrt	?

“	PONpga	“
Amors	NOMcom	amor
me	PROper	je
destroint	VERcjg	destroindre
molt	ADVgen	moult
por	PRE	por
lui	PROper	il
.	PONfrt	.

“	PONpga	“
Et	CONcoo	et
tu	PROper	tu
l'	PROper	il
eschive	VERcjg	eschiver
,	PONfbl	,
se	CONsub	se
lo	PROper	le
fui	VERcjg	estre
!	PONfrt	!

“	PONpga	“
Nel	ADVneg.PROper	ne
puis	VERcjg	pöoir
trover	VERinf	trover
an	PRE	en
mon	DETpos	mon
corage	NOMcom	corage
.	PONfrt	.

“	PONpga	“
Ja	ADVgen	ja
n'	ADVneg	ne
eres	VERcjg	être
tu	PROper	tu
ier	ADVgen	ier
si	ADVgen	si
salvage	ADJqua	sauvage
.	PONfrt	.

“	PONpga	“
Or	ADVgen	or
m'	PROper	je
a	VERcjg	avoir
Amors	NOMcom	amor
tote	ADVgen	tot
dontee	VERppe	donter
.	PONfrt	.

“	PONpga	“
Molt	ADVgen	moult
malement	ADVgen	malement
t'	PROper	tu
en	PROadv	en
es	VERcjg	être
gardee	VERppe	garder
.	PONfrt	.

“	PONpga	“
Molt	ADVgen	moult
m'	PROper	je
an	PROadv	en
ert	VERcjg	être
po	ADVgen	poi
gehui	ADVgen	jehui
matin	NOMcom	matin
,	PONfbl	,
or	ADVgen	or
me	PROper	je
fet	VERcjg	faire
fere	VERinf	faire
male	ADJqua	mal
fin	NOMcom	fin
;	PONfbl	;
ne	ADVneg	ne
garrai	VERcjg	garir
pas	ADVneg	pas
longues	ADVgen	longues
issi	ADVgen	issi
.	PONfrt	.

“	PONpga	“
Por	PRE	por
coi	PROint	que
t'	PROper	tu
arestas	VERcjg	arester
tu	PROper	tu
ici	ADVgen	ici
?	PONfrt	?

“	PONpga	“
Por	PRE	por
lo	DETdef	le
Troïen	NOMpro	Troien
esgarder	VERinf	esgarder
.	PONfrt	.

“	PONpga	“
Bien	ADVgen	bien
t'	PROper	tu
an	PROadv	en
peüsses	VERcjg	pouvoir
consirrer	VERinf	consirer
.	PONfrt	.

“	PONpga	“
Por	PRE	por
coi	PROint	que
?	PONfrt	?

”	PONpdr	”
“	PONpga	“
Ne	ADVneg	ne
fu	VERcjg	estre
noiant	PROind	néant
savoir	VERinf	savoir
quel	PROrel.PROper	que.le
venisses	VERcjg	venir
ici	ADVgen	ici
veor	NOMcom	vëor
.	PONfrt	.

“	PONpga	“
Maint	PROind	maint
an	PROadv	en
i	PROadv	i
ai	VERcjg	avoir
ge	PROper	je
ja	ADVgen	ja
veü	VERppe	vëoir
,	PONfbl	,
unc	ADVgen	onques
mes	ADVgen	mais
de	PRE	de
nul	DETind	nul
rien	NOMcom	rien
ne	ADVneg	ne
me	PROper	je
fu	VERcjg	estre
.	PONfrt	.

L'	OUT	le
en	PROind	on
n'	ADVneg	ne
aimme	VERcjg	amer
pas	ADVneg	pas
quant	PROind	quant
que	PROrel	que
l'	DETdef	le
an	PROind	on
voit	VERcjg	vëoir
;	PONfbl	;
trop	ADVgen	trop
par	ADVgen	par
seroie	VERcjg	estre
en	PRE	en
grant	ADJqua	grant
destroit	NOMcom	destroit
,	PONfbl	,
se	ADVgen	si
ne	ADVneg	ne
pooie	VERcjg	pöoir
home	NOMcom	ome
esgarder	VERinf	esgarder
que	PROrel	que
moi	PROper	je
ne	ADVneg	ne
esteüst	VERcjg	ester
amer	VERinf	amer
:	PONfbl	:
ou	CONcoo	o
mervoille	NOMcom	merveille
en	PROadv	en
ameroie	VERcjg	amer
ou	CONcoo	o
molt	ADVgen	moult
po	ADVgen	poi
an	PROadv	en
esgarderoie	VERcjg	esgarder
.	PONfrt	.

Ai	VERcjg	avoir
ge	PROper	je
forfet	VERppe	forfaire
por	PRE	por
ce	PROdem	ce
quel	PROint.PROper	que.le
vi	VERcjg	vëoir
?	PONfrt	?

N'	ADVneg	ne
avra	VERcjg	avoir
Amors	NOMcom	amor
de	PRE	de
moi	PROper	je
merci	NOMcom	merci
?	PONfrt	?

Il	PROper	il
me	PROper	je
navra	VERcjg	navrer
an	PRE	en
un	DETndf	un
esgart	NOMcom	esgarder
,	PONfbl	,
en	PRE	en
l'	DETdef	le
oil	NOMcom	oeil
me	PROper	je
